ACTIVITY_DURATION,ASSIGNED_USER_TK,ACTIVITY_PARENT,ACTIVITY_PARENT_OPS,ACTIVITY_DATE_TK_RAND,RAND
30,4,3760,130,199,2
15,8,2409,165,1,2
30,3,4021,175,223,2
15,10,6511,143,99,2
15,15,5503,187,241,2
15,8,4106,165,34,2
15,2,6112,125,236,2
60,1,4764,127,116,2
30,9,6108,104,97,2
75,15,4175,190,90,2
15,15,6967,179,244,2
30,9,2482,183,275,2
30,14,5965,161,66,2
15,7,9935,220,456,2
60,11,7151,252,375,2
90,7,9837,240,441,2
15,6,9869,261,385,2
15,8,7068,279,607,2
75,22,7818,252,712,2
45,19,9097,274,563,2
15,16,8914,231,678,2
15,13,7970,219,594,2
15,14,9019,203,566,2
15,21,9916,229,383,2
15,22,9899,299,559,2
15,4,7903,330,621,2
15,7,9439,318,374,2
30,4,9259,320,428,2
45,13,7934,260,390,2
15,6,8026,296,405,2
45,14,9326,204,713,2
30,22,8897,343,431,2
75,5,9179,284,585,2
15,4,9005,252,585,2
45,23,9990,316,607,2
60,7,7369,301,634,2
30,13,9406,225,503,2
15,6,7864,293,498,2
15,3,8798,244,642,2
15,16,9713,297,399,2
15,6,7936,291,428,2
15,15,9919,265,465,2
30,11,9674,300,696,2
15,6,8448,240,420,2
15,16,9036,273,446,2
30,5,9570,324,613,2
15,11,7006,279,638,2
30,22,9657,300,639,2
15,2,9975,206,604,2
15,1,9923,291,657,2
75,20,7945,221,662,2
15,1,7849,319,581,2
15,3,9954,349,447,2
15,6,8723,328,707,2
75,14,8213,259,418,2
15,14,8833,294,679,2
30,11,9627,266,606,2
15,6,9700,310,383,2
15,18,9432,345,413,2
30,22,9168,312,637,2
60,1,7326,343,728,2
75,14,7269,238,547,2
60,5,8145,261,532,2
15,23,8642,315,515,2
15,1,7611,240,698,2
60,10,7521,210,659,2
45,6,9217,209,688,2
15,17,8237,247,694,2
30,5,9859,244,394,2
15,5,7468,246,639,2
30,14,8710,315,477,2
15,23,9270,348,581,2
120,22,8757,238,645,2
15,19,9891,275,599,2
45,16,7281,268,535,2
15,20,8382,307,393,2
75,23,9837,249,581,2
60,3,9901,243,372,2
75,1,7987,329,512,2
15,4,7845,222,414,2
45,16,9352,314,399,2
15,16,7897,234,608,2
15,8,7121,219,645,2
120,10,8865,202,594,2
15,20,8655,225,679,2
15,16,7111,259,409,2
15,22,8030,204,404,2
15,18,9738,335,540,2
60,15,9418,336,631,2
30,17,9928,333,513,2
15,13,9271,303,729,2
15,3,8909,298,499,2
45,12,7706,238,719,2
15,6,8093,265,675,2
45,5,9186,281,559,2
75,13,8574,327,457,2
15,7,8895,215,674,2
90,18,8044,291,551,2
45,9,7441,239,572,2
15,14,8571,234,368,2
15,16,9866,208,657,2
15,19,7830,312,513,2
15,16,7385,331,705,2
15,17,7759,227,658,2
15,2,8081,321,584,2
45,10,9038,229,552,2
15,20,7881,317,591,2
15,2,8640,216,553,2
30,1,9649,350,554,2
15,3,7065,260,608,2
60,14,8164,298,501,2
30,15,8889,246,572,2
15,22,8917,237,397,2
15,18,7254,233,536,2
15,6,8529,276,554,2
30,9,9908,336,473,2
30,23,7889,310,576,2
45,18,7421,210,702,2
15,8,7600,334,424,2
15,18,9283,264,580,2
45,8,8394,200,693,2
45,3,7619,290,453,2
75,21,9282,228,493,2
30,6,9045,215,695,2
90,4,8314,294,581,2
30,2,7295,275,537,2
30,22,9903,271,534,2
15,9,8379,202,453,2
15,21,7651,222,492,2
15,14,7612,233,704,2
60,22,9360,238,545,2
15,16,8087,317,499,2
15,23,8412,236,477,2
15,6,8126,211,557,2
15,9,8798,204,631,2
15,10,8841,342,533,2
30,12,7866,253,556,2
30,8,9542,240,454,2
15,10,8841,310,371,2
15,22,7107,202,422,2
30,13,7733,330,496,2
30,1,7387,311,410,2
60,16,7057,210,687,2
15,7,8041,300,715,2
60,17,8990,296,396,2
75,5,9564,324,554,2
15,21,7764,232,369,2
15,19,9965,250,675,2
15,23,7013,287,366,2
45,3,7884,305,397,2
15,23,7318,289,610,2
15,22,8103,304,708,2
60,9,8117,222,716,2
15,2,9997,344,502,2
75,10,9978,333,681,2
15,8,9175,310,426,2
15,12,9020,280,424,2
30,22,7514,347,688,2
15,5,8679,215,546,2
15,13,7906,335,497,2
30,12,9728,254,694,2
15,21,8516,327,592,2
30,20,8908,340,380,2
30,12,8267,302,646,2
30,8,8156,287,417,2
15,22,9810,338,476,2
60,2,7700,211,436,2
45,11,8871,313,610,2
15,20,7467,306,452,2
60,11,7122,243,659,2
60,11,7259,350,448,2
15,6,7041,308,479,2
30,3,7844,220,381,2
15,12,7944,204,611,2
45,7,7708,341,709,2
45,12,7433,310,711,2
15,6,8621,312,708,2
15,4,96,55,572,2
15,2,1222,77,519,2
15,7,791,53,320,2
30,8,1308,35,371,2
15,2,755,86,345,2
15,5,1988,74,573,2
45,5,200,88,305,2
15,1,377,32,252,2
75,5,510,70,556,2
60,1,679,62,630,2
30,6,1781,80,592,2
15,2,1169,62,554,2
15,1,1730,62,395,2
15,5,211,94,506,2
15,6,1461,20,280,2
15,2,317,22,103,2
15,2,627,81,258,2
45,8,916,86,470,2
30,3,1276,17,541,2
15,3,265,25,726,2
30,1,535,29,592,2
120,2,186,13,53,2
15,3,1744,10,423,2
15,4,211,35,284,2
90,1,802,69,441,2
45,3,455,71,618,2
15,5,524,8,7,2
30,2,1823,5,24,2
15,8,410,37,551,2
30,5,1037,31,227,2
60,5,65,32,191,2
30,3,926,6,175,2
15,2,149,16,125,2
30,1,418,78,505,2
45,7,413,96,664,2
15,6,1600,60,197,2
60,6,617,26,577,2
15,1,492,82,702,2
30,3,1065,10,4,2
15,1,525,14,102,2
120,2,991,63,54,2
15,5,1049,27,69,2
30,2,1704,22,399,2
15,1,274,21,629,2
15,3,1224,96,496,2
30,6,160,95,271,2
15,6,232,5,223,2
15,4,75,54,439,2
90,6,249,69,49,2
60,1,1782,78,656,2
90,1,739,33,47,2
60,3,355,2,359,2
45,8,654,25,725,2
15,6,720,100,324,2
45,7,1391,77,433,2
15,2,970,69,589,2
15,4,901,64,529,2
45,7,1609,88,412,2
15,6,410,51,57,2
15,7,1511,57,440,2
60,2,1244,11,298,2
15,1,1949,48,147,2
15,5,1666,91,525,2
30,7,686,30,708,2
45,5,885,80,390,2
15,1,1244,63,64,2
15,4,1477,95,164,2
60,3,1634,74,658,2
30,2,1931,46,498,2
15,2,862,45,544,2
30,5,1762,67,640,2
120,2,1942,55,679,2
15,1,935,5,112,2
45,2,1180,48,100,2
15,7,122,24,475,2
30,1,1309,45,87,2
60,6,627,69,55,2
15,3,779,85,1,2
15,5,1951,71,569,2
105,7,1423,79,621,2
90,4,1036,56,83,2
60,8,903,12,478,2
15,3,423,84,364,2
15,1,1127,36,10,2
15,7,287,34,598,2
30,7,1123,18,643,2
60,4,324,45,278,2
15,8,1849,51,219,2
45,6,73,59,526,2
15,4,14,77,185,2
15,7,1865,40,419,2
15,5,1256,31,567,2
60,7,1753,54,38,2
30,5,389,51,349,2
75,5,379,77,363,2
90,3,1479,10,637,2
15,8,498,25,595,2
45,7,862,22,50,2
15,1,1614,63,686,2
15,2,337,55,511,2
15,5,3,23,209,2
15,1,1493,19,453,2
15,7,483,13,681,2
15,1,1465,29,554,2
60,5,466,34,112,2
15,1,532,73,541,2
15,4,751,48,355,2
30,3,365,64,522,2
30,6,1169,84,654,2
15,4,1026,42,590,2
15,1,364,74,617,2
30,3,1183,38,533,2
15,1,692,97,197,2
30,4,161,12,476,2
45,1,58,64,491,2
15,3,515,3,43,2
30,6,722,71,63,2
30,6,1963,27,451,2
120,2,1706,80,626,2
15,8,240,55,384,2
30,4,418,59,387,2
45,4,423,67,309,2
15,1,1677,13,290,2
15,5,913,29,361,2
15,3,1540,47,478,2
75,1,1058,77,299,2
60,5,583,45,423,2
15,2,1590,88,7,2
90,8,1223,68,520,2
30,3,1330,62,442,2
15,6,1660,10,71,2
15,5,725,5,447,2
30,7,1264,87,669,2
30,5,306,99,340,2
105,5,1167,96,706,2
30,8,784,74,484,2
15,1,1580,26,576,2
45,8,769,28,205,2
45,3,725,36,173,2
60,6,1452,90,178,2
15,8,298,11,305,2
15,6,1281,45,546,2
75,7,555,50,640,2
60,3,837,97,177,2
45,6,1452,4,7,2
60,7,717,67,333,2
30,8,1121,97,653,2
15,3,277,16,303,2
105,1,1569,81,590,2
15,2,1836,11,361,2
45,2,1732,81,518,2
45,8,151,8,227,2
60,1,1576,62,49,2
120,8,1043,23,66,2
105,6,763,29,183,2
120,8,1493,84,479,2
120,7,1510,2,298,2
30,1,510,100,689,2
30,5,1138,30,311,2
30,2,842,11,455,2
15,6,768,43,595,2
45,3,734,51,644,2
15,6,1035,24,43,2
75,7,1227,91,300,2
30,8,182,76,190,2
15,6,1589,90,132,2
15,6,30,44,612,2
90,6,976,72,47,2
45,4,98,29,487,2
15,2,313,75,293,2
90,6,480,96,136,2
15,3,1087,40,643,2
75,5,553,23,718,2
30,1,1516,72,66,2
30,5,1857,18,311,2
30,8,553,39,459,2
30,2,397,11,54,2
60,3,1429,70,275,2
15,8,3,89,496,2
15,8,4292,102,19,2
45,9,5550,154,137,2
15,2,4431,172,185,2
15,14,5202,154,133,2
15,14,5168,145,238,2
15,7,2758,100,319,2
15,12,4053,115,137,2
15,8,2790,183,219,2
15,4,2656,147,29,2
15,5,6565,143,65,2
45,12,3031,170,279,2
75,6,5236,152,188,2
15,15,4097,139,16,2
15,11,3504,184,143,2
30,14,3565,137,46,2
60,15,4624,148,7,2
45,1,2817,193,330,2
45,1,2526,192,4,2
60,9,2997,165,21,2
15,4,5599,117,160,2
15,12,5431,102,14,2
15,4,2246,188,262,2
30,11,4649,195,290,2
45,16,4357,125,354,2
60,5,6322,152,27,2
120,6,4847,177,216,2
15,2,4285,126,140,2
15,9,4209,172,181,2
30,13,5350,112,345,2
15,15,5342,162,283,2
45,13,4344,132,131,2
15,11,4336,119,108,2
15,15,4126,114,305,2
30,5,5021,190,138,2
15,1,4275,136,316,2
90,12,6126,124,104,2
15,2,6522,132,202,2
60,15,2206,145,39,2
15,1,5699,135,247,2
15,12,6581,195,66,2
30,2,5131,132,225,2
60,4,2937,143,66,2
15,11,3907,168,132,2
15,8,6054,108,79,2
120,14,6289,140,5,2
15,3,2811,100,261,2
45,5,6873,182,23,2
15,5,4275,186,266,2
15,13,4523,174,17,2
15,2,2852,197,280,2
15,1,6102,165,20,2
15,13,6147,140,215,2
15,14,3443,157,341,2
15,10,6027,121,264,2
30,5,2831,157,58,2
15,14,2595,131,207,2
15,3,2325,198,85,2
75,5,2759,149,265,2
15,15,6641,138,348,2
120,11,6333,118,74,2
15,14,5154,136,130,2
30,15,3643,120,215,2
15,2,4055,126,189,2
15,6,2549,179,303,2
15,1,4371,161,279,2
30,8,6971,189,182,2
15,11,5438,190,12,2
75,5,5928,135,179,2
15,4,6570,199,16,2
30,12,6308,162,45,2
60,9,2479,133,117,2
15,8,3569,125,33,2
15,13,4319,107,77,2
15,7,6599,187,290,2
15,14,6241,131,207,2
15,2,3155,140,188,2
15,15,3754,159,96,2
30,12,6146,140,51,2
30,12,5526,135,34,2
30,4,3117,119,27,2
15,9,5424,195,64,2
90,15,3698,157,351,2
30,15,2689,157,77,2
120,6,2964,156,184,2
30,13,2579,158,133,2
90,1,2236,124,207,2
120,2,6856,195,323,2
15,8,4194,155,220,2
60,16,2438,183,64,2
30,3,3038,102,318,2
30,4,2209,173,360,2
60,12,5425,195,9,2
15,5,4312,121,101,2
15,1,2349,106,21,2
60,9,2729,104,290,2
15,10,4207,130,16,2
15,14,5060,145,294,2
30,5,5638,147,76,2
15,15,4454,147,48,2
120,2,5820,195,225,2
45,7,5788,159,347,2
30,12,4299,199,343,2
15,13,5264,153,76,2
15,9,4255,170,345,2
15,5,3606,128,192,2
15,1,3354,142,111,2
15,16,4916,200,295,2
30,16,4331,181,283,2
15,3,3767,166,114,2
15,4,2054,144,147,2
30,13,5993,169,36,2
45,13,3249,123,134,2
15,13,5454,192,63,2
15,11,6884,121,320,2
75,16,5179,195,358,2
15,11,4135,116,345,2
15,2,2973,193,305,2
45,2,5484,113,65,2
15,10,3391,185,349,2
15,6,5114,166,297,2
15,7,6373,127,12,2
30,5,3011,145,75,2
15,4,6990,123,246,2
60,3,6006,157,363,2
60,4,4933,187,191,2
90,4,2819,166,283,2
45,11,6644,200,308,2
30,15,3083,168,256,2
45,11,6088,140,133,2
30,15,2374,127,306,2
75,3,4428,150,63,2
30,7,4276,129,295,2
30,8,2096,163,309,2
30,9,4599,150,254,2
15,9,5406,186,40,2
15,5,2224,148,340,2
90,7,2428,177,8,2
15,3,6147,133,98,2
60,13,4220,194,340,2
105,10,5462,142,6,2
90,16,4481,112,254,2
60,12,5025,199,116,2
15,3,5678,114,78,2
60,3,6041,119,258,2
15,13,2169,114,214,2
30,8,4280,103,144,2
45,8,3391,180,229,2
30,15,6794,199,32,2
105,1,2768,175,75,2
15,4,5324,197,350,2
30,8,4581,111,65,2
45,9,3695,122,113,2
120,13,2406,142,29,2
45,16,5088,132,137,2
15,5,5618,198,1,2
15,8,5367,101,84,2
30,10,3375,100,8,2
15,8,3263,118,350,2
60,16,6182,165,254,2
15,2,2998,173,303,2
15,9,4485,153,286,2
30,4,4525,113,345,2
15,9,6337,156,58,2
45,5,5984,184,58,2
75,15,5466,150,214,2
15,8,4756,127,281,2
15,1,6190,151,17,2
60,8,4988,144,273,2
45,10,3339,110,136,2
15,13,3148,167,299,2
30,8,6274,122,104,2
30,2,3861,188,213,2
15,14,5094,182,345,2
30,12,6487,106,260,2
45,11,6663,121,168,2
15,8,2078,165,72,2
15,9,3179,100,266,2
30,3,4012,158,83,2
15,12,8936,343,605,2
15,20,9322,305,481,2
15,19,8345,237,374,2
30,23,8851,209,612,2
15,1,7850,282,470,2
60,5,9778,293,714,2
15,14,7920,274,403,2
15,10,8014,258,584,2
15,12,8798,335,645,2
15,3,7267,229,436,2
90,14,8962,327,582,2
60,10,9026,337,398,2
45,7,8907,315,398,2
15,9,9370,325,395,2
15,16,9384,310,405,2
15,16,9858,251,483,2
120,11,7478,342,651,2
15,23,8060,290,531,2
15,1,8555,336,615,2
15,7,8579,266,678,2
15,8,9527,338,539,2
30,12,8893,248,428,2
45,15,8472,253,719,2
60,5,8752,296,397,2
15,12,8114,348,656,2
45,17,9761,316,596,2
15,18,9901,227,667,2
15,22,8006,259,456,2
60,6,8687,343,623,2
15,9,8491,326,373,2
75,22,7198,239,402,2
30,13,9051,277,490,2
30,5,7389,294,414,2
15,7,8287,276,391,2
15,1,8010,211,686,2
15,13,9344,262,452,2
30,4,7787,261,706,2
15,12,8676,208,468,2
30,20,7192,278,600,2
15,23,7024,211,436,2
15,19,7175,277,556,2
15,8,8503,288,609,2
15,16,8279,290,691,2
60,21,8636,200,602,2
15,18,8806,284,703,2
15,16,9963,300,397,2
30,5,9862,212,390,2
15,4,8138,271,517,2
15,4,8551,283,618,2
15,22,7788,270,603,2
60,3,9996,221,604,2
45,4,8602,255,441,2
90,20,9235,215,491,2
15,3,7802,300,504,2
60,21,7660,328,619,2
15,8,7278,296,629,2
15,13,7884,287,640,2
30,9,7249,303,431,2
75,5,9308,310,621,2
15,4,8335,202,405,2
15,22,9113,202,374,2
15,9,7343,269,430,2
15,19,8549,296,643,2
45,2,7596,339,653,2
30,21,9721,274,465,2
30,13,7141,243,651,2
15,11,8758,214,682,2
30,12,7767,262,488,2
15,6,9916,302,679,2
15,11,8715,229,661,2
15,15,7250,350,467,2
15,14,7924,257,420,2
15,10,7038,272,505,2
15,3,8619,238,536,2
120,16,9203,275,477,2
15,1,7194,221,638,2
30,13,8189,236,419,2
30,22,8822,336,444,2
45,7,7129,306,385,2
15,20,8963,262,627,2
60,4,9465,297,509,2
15,18,7920,306,490,2
30,23,8732,341,621,2
120,21,8647,315,730,2
15,12,9915,335,717,2
15,16,7550,283,634,2
15,7,9308,202,468,2
15,16,9699,298,418,2
15,19,9561,310,432,2
15,12,7664,226,721,2
15,20,7920,252,383,2
45,4,8516,253,718,2
90,7,7636,217,485,2
15,18,9634,290,611,2
30,20,9867,267,580,2
30,11,7007,328,554,2
15,2,7748,227,538,2
15,13,7599,275,663,2
30,1,7532,245,721,2
30,10,8567,220,678,2
120,12,8375,328,581,2
15,22,8708,312,497,2
15,17,7865,242,609,2
15,3,7009,251,544,2
60,3,9469,313,681,2
45,15,9582,308,598,2
15,23,8161,350,640,2
30,3,7603,344,555,2
15,10,8257,263,368,2
60,13,9740,347,431,2
15,5,8158,208,674,2
30,13,9789,228,413,2
30,13,9280,342,495,2
15,3,9187,290,474,2
120,10,9427,328,432,2
105,3,9346,220,406,2
30,2,9363,209,631,2
30,8,7959,325,722,2
60,7,8825,301,429,2
30,11,7847,231,697,2
15,1,8312,255,441,2
15,6,9946,322,722,2
90,20,9804,329,386,2
15,14,9050,311,686,2
75,13,9948,258,429,2
15,21,9078,265,689,2
60,20,7871,225,460,2
60,9,8077,265,418,2
15,20,9885,290,617,2
90,22,7807,295,575,2
15,9,7570,225,383,2
15,5,7276,322,461,2
15,6,9181,220,688,2
60,13,9422,229,468,2
15,1,9455,329,476,2
75,19,7104,221,651,2
15,2,8525,323,680,2
15,18,8052,332,443,2
75,12,8765,235,560,2
15,1,8965,308,589,2
15,9,7325,301,478,2
15,18,8141,212,502,2
15,2,9609,223,559,2
60,12,9085,246,568,2
45,9,7010,218,533,2
45,14,9524,315,402,2
15,2,8524,331,538,2
15,10,7204,239,412,2
15,6,8909,301,461,2
75,2,7677,288,428,2
60,15,8099,260,634,2
15,2,8278,221,561,2
30,21,7037,331,667,2
90,17,7929,303,508,2
15,7,7208,213,526,2
15,10,9184,241,472,2
30,2,7121,273,371,2
75,13,7978,268,418,2
30,13,7586,259,601,2
45,23,9153,333,556,2
45,4,7627,219,689,2
15,23,8640,225,564,2
75,9,7966,330,521,2
15,12,9371,257,564,2
60,15,8269,303,730,2
75,17,9768,334,547,2
15,18,8297,248,538,2
90,16,7050,317,390,2
15,14,8003,242,424,2
120,1,1533,10,638,2
30,4,412,8,115,2
15,6,1493,15,145,2
15,2,1087,13,81,2
45,7,1393,13,149,2
15,1,1680,61,446,2
15,5,815,50,205,2
75,6,1117,92,150,2
105,4,94,48,642,2
15,5,1569,90,371,2
120,1,440,80,685,2
45,1,535,90,132,2
15,2,1996,51,267,2
30,3,587,89,97,2
120,4,1293,30,20,2
15,1,1213,13,145,2
75,4,1212,81,625,2
30,7,249,88,272,2
30,5,1015,6,359,2
15,8,1303,55,471,2
30,3,1508,64,714,2
30,4,1718,66,32,2
45,1,1312,86,567,2
45,1,1403,21,730,2
120,7,1759,1,532,2
15,8,1211,22,661,2
60,3,1512,14,94,2
15,7,1100,67,46,2
15,8,41,65,80,2
45,8,1698,31,236,2
60,6,1889,71,432,2
30,2,1063,71,638,2
30,7,1809,20,460,2
30,4,1092,13,609,2
90,3,427,57,381,2
60,8,735,7,334,2
15,8,636,36,43,2
15,8,441,79,581,2
15,3,470,74,712,2
15,4,1794,72,166,2
30,6,829,85,605,2
30,4,144,94,558,2
30,7,255,35,703,2
15,8,1482,11,322,2
15,6,388,59,159,2
45,2,1484,52,478,2
15,8,1901,63,50,2
15,7,250,19,199,2
15,2,926,33,596,2
15,3,736,37,455,2
15,2,1105,69,524,2
45,5,521,53,19,2
30,1,1966,66,452,2
15,5,1421,69,726,2
45,8,978,84,626,2
45,8,1535,62,710,2
30,7,1282,5,712,2
15,8,381,50,579,2
45,8,373,70,121,2
75,5,1139,3,250,2
45,4,1087,19,520,2
30,4,922,84,686,2
15,7,210,27,515,2
45,7,969,8,682,2
30,7,1809,67,483,2
30,7,1091,64,529,2
60,2,1883,96,42,2
105,5,584,82,255,2
30,2,1006,88,371,2
15,2,849,24,477,2
15,8,618,94,141,2
15,3,1147,68,286,2
15,7,324,94,675,2
15,2,1813,57,501,2
15,4,856,50,63,2
15,6,172,13,604,2
15,8,1823,26,505,2
30,5,1319,41,599,2
15,7,1868,62,527,2
45,5,425,10,281,2
45,7,831,5,111,2
45,4,447,37,410,2
15,1,1500,70,241,2
120,6,1511,31,133,2
15,6,1912,45,44,2
30,2,1822,50,359,2
30,3,1304,39,537,2
30,8,1206,90,711,2
120,3,739,40,381,2
60,3,738,1,189,2
90,7,1383,1,71,2
15,1,663,2,423,2
60,5,675,41,274,2
15,2,1219,19,125,2
15,7,1065,27,70,2
15,7,1304,57,692,2
45,8,1446,53,665,2
75,8,1302,44,690,2
45,8,1169,33,39,2
15,5,529,77,459,2
45,8,1716,86,455,2
45,5,1029,30,48,2
45,5,1048,72,476,2
30,1,987,57,709,2
15,4,4,33,551,2
15,4,921,62,144,2
15,3,263,28,287,2
90,7,1730,75,114,2
15,7,1836,46,706,2
15,5,1128,89,372,2
15,6,1405,90,560,2
45,5,1567,82,402,2
45,2,287,66,33,2
15,2,1293,55,304,2
60,3,1628,65,414,2
90,5,629,73,224,2
45,7,1310,48,481,2
45,4,1956,33,534,2
75,5,1668,12,472,2
30,4,1287,15,484,2
15,5,1018,89,227,2
15,5,495,1,6,2
45,3,487,83,452,2
60,5,1452,82,415,2
15,3,582,50,287,2
45,4,1011,74,431,2
15,8,1318,43,463,2
15,1,588,2,669,2
15,4,677,90,607,2
15,3,1154,34,31,2
30,7,1275,51,235,2
15,2,207,88,195,2
15,2,1023,58,119,2
15,1,550,96,161,2
15,8,1347,24,446,2
15,4,721,55,230,2
60,6,1704,18,13,2
105,2,157,98,610,2
30,5,531,87,383,2
15,4,667,23,453,2
15,6,252,23,416,2
15,8,1218,37,314,2
15,7,754,55,542,2
15,5,72,44,532,2
60,3,1397,64,672,2
15,4,1255,35,583,2
90,4,1407,76,422,2
15,5,1109,51,587,2
30,4,1524,18,667,2
60,7,463,73,248,2
30,1,357,52,103,2
30,1,161,64,17,2
15,5,478,2,570,2
15,6,1751,54,111,2
60,6,81,3,443,2
15,5,429,46,637,2
60,14,6356,153,112,2
60,6,2661,144,214,2
15,11,3255,111,225,2
15,12,4227,177,257,2
45,3,3808,116,259,2
15,12,4756,156,187,2
45,2,2600,160,134,2
90,10,6981,116,230,2
15,2,2279,161,201,2
15,9,5684,190,11,2
15,14,2877,128,54,2
15,14,3435,119,72,2
75,8,5322,165,226,2
60,12,2415,117,176,2
30,14,4042,126,121,2
30,7,4346,193,63,2
60,7,5462,159,321,2
60,14,6973,179,113,2
30,9,6437,114,21,2
60,5,3257,137,208,2
15,7,3201,188,109,2
15,14,3223,103,141,2
15,11,4577,125,56,2
90,1,2433,196,115,2
15,9,6818,111,22,2
30,8,6167,124,264,2
15,5,2755,106,23,2
45,14,2069,115,208,2
90,2,6295,191,69,2
30,14,4311,169,354,2
15,16,4637,158,362,2
30,15,5146,198,138,2
75,2,5346,190,4,2
15,6,2932,142,302,2
15,11,5717,158,249,2
75,7,4923,121,227,2
15,8,4594,168,129,2
15,8,6776,135,313,2
90,7,3429,129,300,2
60,7,2915,174,185,2
15,16,5697,148,212,2
60,14,6702,168,212,2
15,14,3986,121,31,2
15,11,5328,177,179,2
45,4,3033,160,175,2
15,6,3682,149,319,2
15,4,6080,131,297,2
15,16,2550,176,204,2
60,16,3644,108,43,2
15,12,4584,146,19,2
15,14,5051,169,339,2
75,13,3731,141,330,2
30,2,4884,100,292,2
45,7,2386,140,191,2
30,12,5904,189,34,2
15,13,6930,103,50,2
15,1,6946,143,362,2
30,1,4817,123,309,2
15,7,2092,156,101,2
15,1,3218,125,176,2
15,4,5472,114,335,2
120,9,3930,184,58,2
15,7,2576,159,201,2
90,4,5087,153,347,2
60,16,6273,184,152,2
30,1,5084,112,241,2
15,2,2442,179,312,2
30,9,5922,114,211,2
15,16,3294,190,159,2
15,11,2491,126,36,2
30,5,5512,118,170,2
105,7,5742,102,221,2
15,9,5361,199,329,2
30,13,6172,140,251,2
30,9,4088,137,38,2
15,5,2279,157,233,2
45,12,2555,161,279,2
15,11,3869,172,90,2
30,14,3196,135,159,2
30,8,5030,147,330,2
30,4,6988,122,195,2
45,5,3771,195,13,2
15,1,4547,126,87,2
45,13,5120,191,69,2
45,9,5746,116,196,2
30,3,4015,181,335,2
15,1,5723,199,283,2
45,8,4377,175,276,2
15,11,6126,109,294,2
15,5,5450,110,232,2
30,16,4280,140,133,2
30,1,3779,143,163,2
30,5,4175,157,121,2
60,11,5526,131,60,2
15,10,4818,181,313,2
30,14,5633,134,42,2
75,11,2765,120,285,2
15,11,5088,101,269,2
105,9,6307,136,192,2
15,2,4472,141,351,2
15,2,4776,109,349,2
90,10,2920,170,185,2
45,8,5586,108,129,2
15,1,3602,126,328,2
15,14,3820,111,154,2
30,2,6400,169,57,2
75,8,3226,147,251,2
60,14,2888,192,282,2
15,7,3470,172,68,2
30,3,6844,142,364,2
30,5,4653,192,193,2
15,8,2047,136,340,2
30,11,4999,149,43,2
45,16,5337,152,251,2
30,2,5021,175,95,2
15,16,3131,175,241,2
60,14,3070,139,22,2
45,13,5899,135,154,2
45,2,2535,166,223,2
15,6,2263,198,274,2
15,3,5849,115,198,2
15,6,2093,195,345,2
15,1,4479,180,128,2
120,15,5800,133,98,2
30,14,5093,155,230,2
105,4,4951,152,15,2
15,6,3074,175,56,2
15,1,6292,105,10,2
120,2,5023,165,60,2
15,7,5991,179,141,2
30,3,6349,182,322,2
30,4,5121,120,265,2
30,6,5043,180,65,2
60,9,6545,176,30,2
30,11,3392,105,134,2
120,4,4701,113,333,2
15,7,3659,197,229,2
30,2,2001,186,334,2
15,13,6660,193,61,2
15,10,3212,154,221,2
30,14,4448,123,2,2
75,9,4777,191,1,2
15,4,4727,136,15,2
15,7,6025,132,120,2
15,9,5800,182,53,2
15,15,2336,108,241,2
15,14,6279,198,350,2
75,1,6339,103,63,2
15,6,5325,147,357,2
30,9,5031,100,107,2
90,15,4446,123,216,2
30,12,2514,150,143,2
15,13,4125,103,293,2
30,12,5414,136,144,2
30,15,4937,129,173,2
15,10,4815,131,228,2
15,3,5720,115,246,2
15,11,6566,195,252,2
15,11,4576,157,164,2
15,4,6408,160,1,2
30,13,2056,160,214,2
75,15,4761,125,140,2
15,15,6480,169,187,2
15,3,4172,107,251,2
30,13,6797,149,290,2
15,10,6738,183,41,2
45,9,3978,144,116,2
15,16,7999,318,642,2
60,15,8602,251,505,2
15,23,7930,335,518,2
15,17,7798,218,702,2
30,10,9078,289,439,2
15,5,7830,304,397,2
75,11,9821,339,695,2
30,22,7014,308,538,2
60,20,7869,207,397,2
15,21,7286,323,646,2
15,19,8149,222,501,2
15,21,8203,230,484,2
15,6,9640,263,620,2
120,21,7467,335,423,2
15,16,9009,205,475,2
60,15,8152,279,608,2
15,2,7791,222,487,2
30,8,9810,318,367,2
15,13,9835,256,503,2
15,19,9713,312,539,2
60,6,9078,287,511,2
15,15,8379,271,548,2
15,6,7866,282,572,2
15,12,9847,258,378,2
15,15,9992,246,726,2
15,4,8085,228,404,2
30,18,7893,341,580,2
60,11,7659,300,423,2
60,17,8585,247,480,2
45,1,7248,200,579,2
30,10,9748,255,482,2
45,20,9029,330,475,2
45,15,7790,271,467,2
105,11,7630,270,555,2
90,18,9577,269,380,2
15,14,7190,280,546,2
15,3,8062,224,686,2
15,8,7817,217,638,2
30,21,7860,333,506,2
60,2,9996,217,405,2
30,6,9190,260,374,2
15,12,8469,279,589,2
75,1,8977,289,603,2
15,11,8791,251,427,2
60,23,9212,220,457,2
45,16,9646,320,452,2
15,10,7447,266,369,2
45,18,9676,347,599,2
30,21,7651,279,621,2
30,11,7303,321,687,2
15,9,9199,242,550,2
15,18,9043,286,705,2
30,18,8421,279,390,2
15,1,7460,265,729,2
15,12,8055,249,708,2
15,16,8924,329,651,2
30,2,8235,201,494,2
