SALE_ID,INVOICE_TK,PRODUCT_TK,BILLING_ACCOUNT_TK,ASSIGNED_USER_TK,SALE_QUANTITY,SALE_COST_PRICE_AMOUNT,SALE_LIST_PRICE_AMOUNT,SALE_DISCOUNT_AMOUNT,SALE_UNIT_PRICE_AMOUNT,SALE_VAT_VALUE,SALE_TOTAL_VAT_AMOUNT,SALE_TOTAL_DISCOUNT_AMOUNT,SALE_TOTAL_AMOUNT,SALE_DELETED,SALE_PAID_DATE_TK
0D96501D-1670-DC70-3711-5381D95CF06E,143,1144,14,17,89.0,1.9,3.8,0.16,3.64,0.2,64.79,14.24,323.96,0,-481
F6435851-C524-2561-7A79-B3C0E087E989,67,1108,34,11,50.0,0.7,1.39,0.2,1.19,0.2,11.9,10.0,59.5,0,-17
402D1C1F-63CA-BF34-C125-DF623F17C887,233,41,79,8,80.0,2.14,4.29,0.01,4.28,0.075,25.68,0.8,342.4,0,-468
80EC172E-25EA-3563-F9C2-FC109ABB836F,15,867,90,11,50.0,2.3,4.61,0.01,4.6,0.075,17.25,0.5,230.0,0,-417
DED9ED41-02A2-70B0-DEC7-49A920C970D9,252,831,74,4,71.0,2.02,4.04,0.11,3.93,0.075,20.93,7.81,279.03,0,-212
AAA50A8C-3204-064D-29BE-3C14F91ABE71,44,1542,50,20,82.0,2.24,4.47,0.04,4.43,0.05,18.16,3.28,363.26,0,-684
78033176-C782-E2AF-2F85-C34F9F6EA7BD,195,263,3,10,8.0,0.96,1.91,0.07,1.84,0.05,0.74,0.56,14.72,0,-390
0C46D92A-057E-45F7-FC67-39E6C0567CA5,206,875,67,19,59.0,2.39,4.78,0.01,4.77,0.05,14.07,0.59,281.43,0,-135
A3F2D486-B80C-55CF-ACBD-F5101F28EF73,190,146,40,1,22.0,1.46,2.91,0.17,2.74,0.075,4.52,3.74,60.28,0,-441
888BE048-EFD8-EA2B-ABF4-69DF2533F247,80,1374,100,14,5.0,1.33,2.66,0.1,2.56,0.0,0.0,0.5,12.8,0,-150
AC43418D-807B-D835-6484-4CFE2F2A2EF2,146,623,46,3,49.0,1.38,2.75,0.04,2.71,0.0,0.0,1.96,132.79,0,-667
1800703E-4241-F0EB-D0D6-4380EC9AFE42,213,1133,57,4,14.0,2.34,4.68,0.05,4.63,0.05,3.24,0.7,64.82,0,-463
A97D6CA4-D449-D83F-7E24-A142E3211E21,261,74,44,2,53.0,1.02,2.05,0.06,1.99,0.075,7.91,3.18,105.47,0,-22
0DC33651-FB34-4650-8E89-2D4070E13E90,56,832,28,7,52.0,2.07,4.14,0.13,4.01,0.175,36.49,6.76,208.52,0,-51
3AF7DB53-EDB6-3A56-3F51-907DB53EF50F,5,488,63,5,23.0,1.92,3.84,0.09,3.75,0.05,4.31,2.07,86.25,0,-513
C78C0B6A-C3DE-9E9B-82B5-DC0918F88356,52,825,63,1,89.0,1.26,2.51,0.05,2.46,0.075,16.42,4.45,218.94,0,-158
8F9FA92A-D3B2-721D-96BC-152FA5020663,4,1554,70,11,48.0,1.2,2.41,0.1,2.31,0.05,5.54,4.8,110.88,0,-293
C6A6B04C-F18B-EDB3-7D10-504740B145DD,86,1144,100,13,40.0,2.22,4.45,0.1,4.35,0.05,8.7,4.0,174.0,0,-347
E8580C03-8C22-320E-F189-0D3454EBF339,271,1541,70,20,29.0,0.64,1.29,0.18,1.11,0.175,5.63,5.22,32.19,0,-271
5801CBFF-C97E-0014-5EB5-D4218CD85F64,5,466,61,2,50.0,0.5,1.0,0.05,0.95,0.0,0.0,2.5,47.5,0,-513
4663FBB2-E470-346B-6367-925C9240105F,92,697,99,2,100.0,0.62,1.24,0.19,1.05,0.2,21.0,19.0,105.0,0,7
02446F43-29F0-3C77-0727-E15ACA9B13B4,192,1146,95,13,38.0,1.4,2.81,0.16,2.65,0.175,17.62,6.08,100.7,0,-337
65973032-832D-3AA8-563C-51E7E94B8AF4,5,980,83,17,57.0,2.26,4.52,0.09,4.43,0.0,0.0,5.13,252.51,0,-513
D561A918-B784-BAB3-2182-C5A323CB7306,97,544,19,11,87.0,0.87,1.74,0.02,1.72,0.2,29.93,1.74,149.64,0,-363
656FDF9F-BDDB-BB4A-99EB-45F858455A33,295,348,85,19,48.0,2.1,4.2,0.09,4.11,0.05,9.86,4.32,197.28,1,-54
B3C7CE92-8AD9-E4E1-5058-579287CF1C06,297,439,34,8,29.0,1.12,2.24,0.02,2.22,0.175,11.27,0.58,64.38,0,-66
4EE1A3E2-C7FB-2264-9299-D9EC9341A2CC,228,168,52,5,40.0,0.54,1.09,0.13,0.96,0.175,6.72,5.2,38.4,0,-672
BC7453AA-37E8-4ED1-970A-A65A2DAEA3E5,250,966,98,17,69.0,0.58,1.16,0.11,1.05,0.05,3.62,7.59,72.45,0,-151
D0AB989A-628C-DF62-950B-E20A7148EF2A,99,956,78,1,94.0,1.93,3.86,0.04,3.82,0.0,0.0,3.76,359.08,0,-721
8E97A37D-C1EB-5097-213C-135AA67BAA32,244,1030,17,3,73.0,2.27,4.54,0.06,4.48,0.05,16.35,4.38,327.04,0,-701
13215D2F-A14A-120F-914E-0042D6AB4FF0,265,661,100,16,33.0,0.92,1.83,0.1,1.73,0.0,0.0,3.3,57.09,0,-612
661E20D4-6355-570F-E30B-2F94CEDB3766,269,681,68,5,53.0,0.64,1.28,0.1,1.18,0.2,12.51,5.3,62.54,0,-576
96789411-DD76-F1DB-F578-189B8A445F59,270,245,46,13,10.0,1.38,2.77,0.16,2.61,0.05,1.3,1.6,26.1,0,-155
2B56BB33-F20B-F4F2-74B5-3E37C0CD1C6D,189,104,50,17,83.0,1.14,2.29,0.13,2.16,0.0,0.0,10.79,179.28,0,-398
69209399-F27A-EF9A-D94F-C132C4FCC03F,195,1495,34,13,46.0,1.23,2.46,0.16,2.3,0.075,7.94,7.36,105.8,0,-390
49BE70E9-E8CB-9DB2-CA6D-14144C42805F,179,113,57,5,15.0,1.19,2.38,0.2,2.18,0.05,1.63,3.0,32.7,0,-698
F0964533-1646-378A-10EF-9515EBB46BE0,297,336,10,18,92.0,1.83,3.66,0.04,3.62,0.075,24.98,3.68,333.04,0,-66
243E6BA9-0D29-42B9-B17E-C82393D4B704,96,194,29,6,44.0,1.12,2.25,0.18,2.07,0.0,0.0,7.92,91.08,0,-482
1F75B4C0-7FD4-5577-9796-43A91320CD67,288,488,8,11,77.0,2.34,4.68,0.1,4.58,0.075,26.45,7.7,352.66,0,-64
B411798D-5623-B37F-2DA3-26478CF12427,158,334,47,2,33.0,2.3,4.61,0.1,4.51,0.0,0.0,3.3,148.83,0,-688
776C1EB7-D5B3-617B-F426-E942178B4C51,20,456,10,7,36.0,0.62,1.24,0.18,1.06,0.05,1.91,6.48,38.16,0,-385
2E15C523-C331-4464-7393-D0CB14616AC4,18,194,36,8,36.0,0.62,1.24,0.02,1.22,0.0,0.0,0.72,43.92,1,-67
184CE725-EB30-1094-C7E7-0B186FE25292,140,1294,25,19,3.0,2.4,4.81,0.11,4.7,0.05,0.7,0.33,14.1,0,-181
099BA862-4FF8-2732-53F2-23054179209F,259,1310,71,11,45.0,1.68,3.36,0.17,3.19,0.05,7.18,7.65,143.55,0,-651
3E4D5D5C-D807-5AA9-65F8-87961C479D3D,150,237,19,2,90.0,0.97,1.94,0.02,1.92,0.075,12.96,1.8,172.8,0,-75
3646676E-7504-F301-8FC6-5A3D652133A3,45,157,24,9,79.0,2.06,4.12,0.11,4.01,0.0,0.0,8.69,316.79,0,-288
7E1C5757-A58D-A56C-4C20-6E11896D6559,46,936,10,1,78.0,0.54,1.07,0.14,0.93,0.2,14.51,10.92,72.54,0,-156
3A20CB75-2506-501C-A4CC-8A11B00657DF,5,4,65,20,94.0,0.82,1.65,0.17,1.48,0.05,6.96,15.98,139.12,0,-513
4A56F11E-FA8D-A98E-78C5-57ED6D231422,97,145,68,16,4.0,1.4,2.79,0.1,2.69,0.075,0.81,0.4,10.76,0,-363
39F0496F-33CB-E56E-34E6-0D66973DD1BC,123,934,22,11,20.0,0.56,1.11,0.08,1.03,0.0,0.0,1.6,20.6,0,-520
578231FE-D242-11F2-6180-C344E94E564E,80,513,22,17,8.0,1.76,3.51,0.0,3.51,0.075,2.11,0.0,28.08,0,-150
301DC077-9AF2-AA01-A2DB-75309742C027,119,610,91,8,59.0,2.28,4.55,0.1,4.45,0.075,19.69,5.9,262.55,0,-285
F1A4CED7-A1A8-C079-55C3-AE22DD552316,175,1541,41,8,72.0,1.38,2.76,0.12,2.64,0.05,9.5,8.64,190.08,0,-168
5EBB4E3D-AA18-49D9-10A6-69E1BE2F44C2,20,998,16,9,51.0,1.71,3.42,0.11,3.31,0.2,33.76,5.61,168.81,0,-385
72E003AD-3968-FE3E-A951-EBDACBBC3080,36,741,62,4,68.0,1.14,2.27,0.14,2.13,0.2,28.97,9.52,144.84,0,-474
8E38A5DE-604C-7C16-92B6-912536C3A8D1,99,1285,2,11,3.0,1.63,3.26,0.04,3.22,0.075,0.72,0.12,9.66,0,-721
BC1F627E-C51C-E9D1-C500-61CD68AD9EAD,214,1344,9,16,67.0,0.78,1.57,0.13,1.44,0.0,0.0,8.71,96.48,0,-405
3DD51D1C-A2EC-87AF-F32B-D0073C688C1C,143,51,74,8,89.0,0.83,1.66,0.02,1.64,0.0,0.0,1.78,145.96,0,-481
264CF67F-2D79-3114-4DE2-606D5AFD8FE6,29,50,40,18,5.0,1.82,3.63,0.18,3.45,0.175,3.02,0.9,17.25,0,-574
EA3D18E8-2B98-B40A-21CB-04D4D6315C08,15,544,4,13,47.0,0.93,1.86,0.18,1.68,0.075,5.92,8.46,78.96,0,-417
05A53A98-EDC7-EF14-D57E-6FB9D8D1B73B,247,1482,8,10,72.0,1.95,3.9,0.13,3.77,0.0,0.0,9.36,271.44,0,-344
D006EF23-9650-354F-F403-3A1C2CFE66C2,103,980,23,5,85.0,1.46,2.93,0.03,2.9,0.075,18.49,2.55,246.5,0,-117
963239DE-C5E5-AC3F-7DD4-EA82388F2C07,62,1260,76,18,27.0,0.76,1.52,0.15,1.37,0.075,2.77,4.05,36.99,0,-9
84309094-F730-C2CC-7BC5-87DF9708ABD4,83,743,54,10,10.0,0.9,1.8,0.2,1.6,0.2,3.2,2.0,16.0,0,-637
EB995925-2D22-9822-2D26-475F59133B29,124,128,93,5,55.0,1.06,2.12,0.18,1.94,0.175,18.67,9.9,106.7,0,-554
99F63DD0-0ACE-EB17-878A-36D0E332D63D,106,336,77,3,97.0,2.38,4.75,0.09,4.66,0.0,0.0,8.73,452.02,0,-248
DCFA1E22-2079-FFCE-67CE-3CF5A6235075,88,1389,61,4,96.0,1.33,2.66,0.18,2.48,0.2,47.62,17.28,238.08,0,-595
1C017207-D59A-DAA8-AFEF-50F260B6E399,64,1111,81,17,16.0,0.81,1.62,0.01,1.61,0.2,5.15,0.16,25.76,0,-316
00E93380-597F-CDA4-6E5B-059D31229677,218,970,31,15,31.0,2.29,4.58,0.1,4.48,0.2,27.78,3.1,138.88,0,-273
EE9438F7-1FDE-AF8C-0F11-3E2E798A8FD1,66,517,29,12,72.0,1.02,2.04,0.11,1.93,0.05,6.95,7.92,138.96,0,-340
CB63A782-7A21-EE48-E369-01CB58DC4EE3,91,1397,89,19,62.0,0.83,1.66,0.05,1.61,0.075,7.49,3.1,99.82,1,-208
BB5C41CD-00F8-15C8-1CA3-FB20A33D999B,281,125,83,6,50.0,2.36,4.73,0.13,4.6,0.175,40.25,6.5,230.0,0,-229
04D0DCB2-3D89-B91B-B217-177D45724889,175,628,21,10,43.0,1.79,3.58,0.0,3.58,0.05,7.7,0.0,153.94,0,-168
5E8E9BC2-80AB-48CB-72ED-C2BE9844C60D,92,1054,27,3,89.0,2.1,4.21,0.02,4.19,0.05,18.65,1.78,372.91,0,7
61ED7D78-BE84-0AA1-F1B1-8AA3372A3B75,207,1388,15,18,3.0,2.31,4.62,0.13,4.49,0.175,2.36,0.39,13.47,0,-496
E08007B1-3E73-7A60-1067-D81D1422BC8B,168,935,90,20,94.0,1.53,3.06,0.2,2.86,0.0,0.0,18.8,268.84,0,-215
36702605-4989-DA0D-68E6-73F536B68FB9,174,71,45,12,18.0,2.1,4.21,0.0,4.21,0.2,15.16,0.0,75.78,1,-144
9A736EA4-6CB2-2D72-64B2-6F478E409717,107,919,88,8,29.0,2.0,3.99,0.09,3.9,0.0,0.0,2.61,113.1,0,-421
2B82AB9D-78D0-6EB6-72AA-0A35C21D2EE8,258,1043,72,6,29.0,2.07,4.14,0.13,4.01,0.2,23.26,3.77,116.29,0,-98
1A65FFD4-B11E-8A3F-3465-05E26BE4AF91,253,1536,100,5,93.0,1.74,3.47,0.01,3.46,0.2,64.36,0.93,321.78,0,-667
3C59D5C8-83C2-9465-96CB-B48BE636EAD7,241,741,93,19,57.0,0.86,1.73,0.1,1.63,0.2,18.58,5.7,92.91,0,-174
E3F60B5C-67B3-AA65-6CD8-D17E32A91459,184,173,67,8,35.0,1.99,3.98,0.15,3.83,0.2,26.81,5.25,134.05,0,-559
FE7BC0A3-E8B8-2651-9240-A8222B750E0F,11,26,1,6,26.0,2.02,4.03,0.2,3.83,0.2,19.92,5.2,99.58,0,-653
0EF434AD-4859-511C-70BB-938A8A6DA1DC,211,405,93,7,49.0,1.23,2.46,0.15,2.31,0.05,5.66,7.35,113.19,1,-637
88927B09-580F-CFAE-7447-CF9308ED3081,221,1,20,11,48.0,1.19,2.38,0.08,2.3,0.05,5.52,3.84,110.4,1,-201
677CD324-624E-6485-3FE1-2C681C0909F7,278,58,25,8,38.0,0.92,1.85,0.01,1.84,0.0,0.0,0.38,69.92,0,-135
1934AC88-F593-DA21-C672-22AD8C19F3EB,154,1438,1,4,2.0,1.0,2.0,0.07,1.93,0.175,0.68,0.14,3.86,0,-210
82BFE2F7-BE17-081A-6280-8CAC246FFDD9,233,637,66,8,7.0,1.49,2.98,0.15,2.83,0.2,3.96,1.05,19.81,0,-468
B6BBF63B-0D5F-0123-D901-2802D6C4607A,11,981,30,3,85.0,0.66,1.31,0.1,1.21,0.175,18.0,8.5,102.85,0,-653
6A9A66C0-EDDE-4806-8BAC-45C56ED06324,296,1214,7,5,65.0,0.86,1.72,0.03,1.69,0.175,19.22,1.95,109.85,0,-211
6EB962A0-517D-DB5D-EB44-4B38B5EE65CC,150,930,9,6,25.0,1.37,2.74,0.19,2.55,0.175,11.16,4.75,63.75,0,-75
5871B4AB-C4CA-798C-4C11-89E3CFB94C21,108,1313,79,19,97.0,1.81,3.62,0.1,3.52,0.175,59.75,9.7,341.44,0,-646
F4187A92-379A-3A20-69AB-B2B25BCE4CB1,121,1044,29,19,76.0,0.69,1.38,0.15,1.23,0.05,4.67,11.4,93.48,0,-716
C99FCC83-A7C1-8BBE-1875-12B8DE0CAA20,176,459,43,2,15.0,1.97,3.94,0.01,3.93,0.2,11.79,0.15,58.95,0,-326
2D13760A-4D86-B83B-B410-5829D953661E,78,680,23,19,42.0,0.67,1.34,0.17,1.17,0.175,8.6,7.14,49.14,0,-29
8533D396-FF19-21EC-DC08-817B254AB6A4,271,752,95,19,34.0,1.01,2.02,0.01,2.01,0.05,3.42,0.34,68.34,0,-271
33FC4A83-E9F8-055C-090A-2FC9E5101170,145,271,43,15,94.0,0.98,1.97,0.08,1.89,0.175,31.09,7.52,177.66,0,-377
59170C73-C9F0-B824-A870-B7AE5050469B,203,171,86,9,5.0,0.74,1.47,0.11,1.36,0.0,0.0,0.55,6.8,0,-691
2F513A3D-5925-E9E7-B3CD-87D473DD1EE4,112,369,100,12,3.0,0.8,1.61,0.03,1.58,0.075,0.36,0.09,4.74,0,-383
5490908F-56C1-DA81-D5C4-137E6123CFC9,283,1518,84,6,49.0,1.02,2.04,0.06,1.98,0.0,0.0,2.94,97.02,0,-79
8B9CC378-D1AA-AB0E-E0B1-C9B6B93220D2,186,695,50,6,88.0,1.42,2.85,0.18,2.67,0.175,41.12,15.84,234.96,1,-265
136434BE-8632-5404-B7D9-ACA1657C0FF1,117,1274,79,16,2.0,1.82,3.65,0.18,3.47,0.05,0.35,0.36,6.94,0,-312
6346EEEF-70B9-86A5-08B7-F5D070F01B7E,48,48,68,7,50.0,2.26,4.53,0.03,4.5,0.175,39.38,1.5,225.0,0,-456
67900A08-9CF6-D06F-89C2-6CCD4BA4A310,126,1270,70,8,97.0,1.84,3.68,0.0,3.68,0.05,17.85,0.0,356.96,0,-605
F9B6E883-2CC4-8773-0592-1B4A62129BF6,241,1559,97,1,26.0,0.89,1.78,0.01,1.77,0.0,0.0,0.26,46.02,0,-174
F7A8AFBC-CFA1-D32D-9765-F13525160CAD,210,1282,38,17,86.0,2.36,4.71,0.08,4.63,0.075,29.86,6.88,398.18,0,-607
FA479537-3EA8-69C0-60B2-21F6F1E227C5,87,6,20,18,61.0,1.08,2.17,0.15,2.02,0.175,21.56,9.15,123.22,0,-154
DA2E1CCC-223C-EB1B-615B-9E04F5A3AE26,300,117,31,2,31.0,1.4,2.8,0.19,2.61,0.075,6.07,5.89,80.91,0,-668
202F0715-F9BF-1007-DC34-8F92B72C9739,206,1554,87,15,8.0,0.5,1.01,0.04,0.97,0.075,0.58,0.32,7.76,0,-135
DD9019DF-25ED-893D-2E09-C40DCF21ADC7,228,418,91,20,22.0,1.1,2.19,0.02,2.17,0.075,3.58,0.44,47.74,0,-672
08EEC168-A99D-E77C-3930-129DE5160007,88,294,29,11,68.0,0.5,1.0,0.12,0.88,0.175,10.47,8.16,59.84,0,-595
4F9CD166-4EDE-FB93-4801-B8E46D1C933E,196,1479,94,2,5.0,1.52,3.03,0.17,2.86,0.0,0.0,0.85,14.3,0,-535
97A385EB-F890-C645-8A85-521AF89CB85F,170,428,35,6,2.0,1.93,3.86,0.07,3.79,0.2,1.52,0.14,7.58,0,-28
D4E4AEED-031D-3148-9C41-FA0FF111AD73,245,208,43,3,16.0,1.42,2.85,0.11,2.74,0.175,7.67,1.76,43.84,0,-440
8A5DBD56-8DE9-6FB0-E4A7-827EE0DF63D5,250,1404,67,15,93.0,2.4,4.81,0.14,4.67,0.0,0.0,13.02,434.31,0,-151
597B6878-5E30-2A52-6E60-C15E91F08835,256,432,93,4,67.0,0.74,1.49,0.09,1.4,0.175,16.42,6.03,93.8,0,-570
21470226-D1D2-38CF-B721-F167246236E8,218,806,16,1,90.0,1.1,2.19,0.11,2.08,0.05,9.36,9.9,187.2,0,-273
7F0FA973-EAB8-8ACF-03B2-8925C9470C46,80,622,96,16,80.0,0.84,1.68,0.2,1.48,0.0,0.0,16.0,118.4,0,-150
223EDCC1-EE81-A5C0-8CBF-B04B2081FB78,216,91,100,9,11.0,1.88,3.77,0.09,3.68,0.05,2.02,0.99,40.48,0,-396
717B0B1B-CA9D-BFAB-5F71-19CFFBF163D8,31,1382,24,8,60.0,0.82,1.65,0.19,1.46,0.0,0.0,11.4,87.6,0,-545
C5CAD41A-2F18-FD21-439A-99DCEF781180,122,175,92,17,73.0,0.74,1.49,0.15,1.34,0.175,17.12,10.95,97.82,0,-387
BEBDBDC5-6206-C932-081A-D31CEDFDD2CA,218,250,20,15,98.0,0.68,1.35,0.05,1.3,0.175,22.29,4.9,127.4,0,-273
E0E469C9-28F6-988A-3C92-6CEB2959B730,262,1556,92,20,9.0,0.82,1.64,0.09,1.55,0.2,2.79,0.81,13.95,0,-656
FD41DF02-6EF8-CBE8-04E7-81C54D568992,188,69,12,3,2.0,1.31,2.62,0.0,2.62,0.2,1.05,0.0,5.24,0,-553
868E628F-0BA7-0578-32E5-75B44CC3EDA1,224,408,47,13,10.0,0.91,1.82,0.03,1.79,0.2,3.58,0.3,17.9,0,-215
7231D256-C03B-FE52-D6C9-823A69D9953E,161,739,77,19,15.0,0.9,1.8,0.06,1.74,0.0,0.0,0.9,26.1,0,-89
0DBC8051-A58B-8200-0C3B-79C144C2F91A,18,150,92,17,3.0,0.68,1.35,0.1,1.25,0.2,0.75,0.3,3.75,1,-67
BA022BE3-A4FA-6207-D111-487A9D543345,38,68,87,15,37.0,1.42,2.83,0.1,2.73,0.2,20.2,3.7,101.01,0,-629
A5B4A849-97F6-1977-037F-88FB9DEB70F6,270,331,24,19,66.0,2.12,4.25,0.12,4.13,0.0,0.0,7.92,272.58,0,-155
9AC0714E-23F6-224E-0474-11DF86D58F64,80,685,26,7,89.0,1.52,3.04,0.16,2.88,0.0,0.0,14.24,256.32,0,-150
E1E7CC18-8240-4EF0-5A17-010235D6BC58,68,1001,31,8,65.0,0.55,1.1,0.19,0.91,0.2,11.83,12.35,59.15,0,-54
84569F02-E1C4-D409-A916-051DF1700735,107,52,38,1,4.0,0.8,1.61,0.06,1.55,0.05,0.31,0.24,6.2,0,-421
543C6A06-45D3-8BA6-C732-246668076046,90,921,52,16,95.0,2.32,4.64,0.15,4.49,0.2,85.31,14.25,426.55,1,-588
302150C7-B819-3861-C099-BAFEEE280F47,40,803,65,5,48.0,0.82,1.63,0.03,1.6,0.0,0.0,1.44,76.8,0,-699
85B6BE6B-9DED-5076-5C54-2AABB8C730CA,42,809,76,11,58.0,1.94,3.87,0.18,3.69,0.175,37.45,10.44,214.02,0,-35
2380CA25-046B-15CC-1548-ECF1EC2627E5,194,266,84,3,92.0,2.22,4.45,0.03,4.42,0.175,71.16,2.76,406.64,0,-245
D84F890B-81D5-E9CC-30D4-837CD4F5B9D3,72,177,100,10,52.0,1.9,3.79,0.19,3.6,0.175,32.76,9.88,187.2,0,-84
B11CDB92-B70B-EA35-EFB5-1826CABCD505,89,236,52,9,87.0,1.86,3.71,0.18,3.53,0.0,0.0,15.66,307.11,0,-526
6BF3BD60-6D8C-AA85-279E-60C1FE2E6EE0,195,470,85,11,29.0,1.73,3.46,0.16,3.3,0.05,4.78,4.64,95.7,0,-390
9733147C-E363-F158-6633-FCB64AA39742,201,268,5,17,61.0,2.24,4.48,0.2,4.28,0.05,13.05,12.2,261.08,0,-571
928E7429-CF07-32D8-D0A3-75C6F02B4710,270,273,24,13,19.0,1.48,2.96,0.0,2.96,0.05,2.81,0.0,56.24,0,-155
FC437EFD-227D-AC90-4644-04F47E4CE008,22,1221,57,2,73.0,2.14,4.27,0.16,4.11,0.075,22.5,11.68,300.03,1,-548
25DC8F79-75C6-FB90-C745-EBE218AC2DF3,155,865,17,14,68.0,2.0,4.0,0.18,3.82,0.05,12.99,12.24,259.76,0,-251
44C978A2-CC9D-78BB-1514-CD39238C4A8C,162,1482,66,6,88.0,1.52,3.05,0.13,2.92,0.05,12.85,11.44,256.96,1,-60
D80CADCC-3CFD-3577-F52B-CF125968BAEF,132,137,36,19,26.0,2.2,4.41,0.04,4.37,0.0,0.0,1.04,113.62,0,-560
2873C8F4-B4E3-AA7B-C3C4-BB9D94DFFE4C,111,631,85,16,71.0,1.4,2.8,0.18,2.62,0.05,9.3,12.78,186.02,0,-664
4FD92ED9-ED44-0C1A-D699-63823A08F1C0,134,1395,42,9,92.0,1.56,3.11,0.15,2.96,0.175,47.66,13.8,272.32,1,-573
590019D3-8732-85F9-FF52-F95CA3E81B90,114,419,35,18,83.0,1.65,3.3,0.11,3.19,0.0,0.0,9.13,264.77,0,-270
212B1FBF-6A8D-88D2-8ABE-1F52B843AFBA,211,1057,97,9,89.0,2.12,4.23,0.19,4.04,0.075,26.97,16.91,359.56,1,-637
50E961E1-A531-CFD1-C866-D38BAECCA21F,243,814,92,5,48.0,1.68,3.36,0.1,3.26,0.175,27.38,4.8,156.48,0,-129
E2BFF4E3-02BE-6EC1-6DC3-F86CC6CA1950,259,140,80,1,64.0,2.1,4.19,0.05,4.14,0.175,46.37,3.2,264.96,0,-651
CDC71A72-DFA2-188B-015E-67D4BE856CF5,106,802,23,9,90.0,2.08,4.16,0.14,4.02,0.0,0.0,12.6,361.8,0,-248
F91B4278-71ED-C48D-99D5-F77F1CBE1964,172,1168,90,18,51.0,1.91,3.82,0.19,3.63,0.05,9.26,9.69,185.13,0,-114
06313C92-B6F4-25B2-99EB-0E24ADCF583B,161,553,34,5,49.0,1.26,2.53,0.11,2.42,0.2,23.72,5.39,118.58,0,-89
602AEC4F-F3A1-A7D7-87D7-1584C9A2A056,279,162,24,16,20.0,1.73,3.46,0.16,3.3,0.075,4.95,3.2,66.0,0,-696
884C3E72-3031-8823-9125-0391D9290745,145,527,23,5,100.0,2.48,4.95,0.08,4.87,0.05,24.35,8.0,487.0,0,-377
551009D4-EB9E-E5C3-DB5A-AFD18B71EB13,31,1554,96,14,60.0,1.08,2.16,0.03,2.13,0.075,9.58,1.8,127.8,0,-545
1D9A9FF3-2C2E-D925-4589-8F291BE3FA84,277,586,92,20,28.0,0.51,1.02,0.06,0.96,0.075,2.02,1.68,26.88,0,-583
99A9AF1F-E357-92CC-D815-36834732D3AB,129,488,10,6,36.0,1.28,2.55,0.13,2.42,0.175,15.25,4.68,87.12,0,-590
27D1FC5C-3C88-2C91-16B8-C4259E9EA2BE,151,110,43,7,98.0,1.16,2.33,0.06,2.27,0.075,16.68,5.88,222.46,0,-664
5B0BA932-9EF7-F2A0-9B62-BDCBDEFBACDA,147,193,17,1,94.0,1.32,2.64,0.11,2.53,0.175,41.62,10.34,237.82,0,-457
48890151-02E8-B354-B1D9-4894271C8DCA,195,1088,38,14,26.0,0.58,1.17,0.05,1.12,0.2,5.82,1.3,29.12,0,-390
71DB2A93-D81C-C1D0-415D-9F357925594F,251,1205,79,11,77.0,0.74,1.48,0.06,1.42,0.175,19.13,4.62,109.34,1,-29
7C5D79C4-AB0D-3639-0302-1789DF423194,160,1462,14,11,73.0,1.04,2.09,0.01,2.08,0.075,11.39,0.73,151.84,0,-687
5526A1D6-AC40-0B02-5C61-BD51E7B7396B,28,1357,95,15,84.0,1.54,3.09,0.14,2.95,0.075,18.58,11.76,247.8,0,-528
751CF6C6-6E46-322B-5430-3E38E9FBACE0,161,1287,81,12,46.0,1.48,2.96,0.03,2.93,0.075,10.11,1.38,134.78,0,-89
90C1AF2B-0E41-8F29-33BF-B8FD889F947F,295,1523,92,2,31.0,1.98,3.97,0.15,3.82,0.175,20.72,4.65,118.42,1,-54
B3FBFD3D-11C0-3779-E945-6142D21B4FD1,72,463,88,5,26.0,1.65,3.3,0.05,3.25,0.075,6.34,1.3,84.5,0,-84
C8144C4F-42DB-1286-D1D7-4AF43960BA3F,86,1250,1,3,42.0,1.64,3.29,0.05,3.24,0.175,23.81,2.1,136.08,0,-347
0545012E-863F-C691-035E-E47BBB9163DE,225,48,97,3,4.0,2.08,4.15,0.06,4.09,0.0,0.0,0.24,16.36,0,-685
71562572-5E55-B25B-0876-B4D56233F7EA,199,437,8,3,25.0,0.95,1.9,0.1,1.8,0.175,7.87,2.5,45.0,0,-317
23CFC50C-7D7F-98BA-71D5-CE7D2C899FE6,111,1158,54,19,73.0,1.96,3.92,0.09,3.83,0.0,0.0,6.57,279.59,0,-664
5BD92F5E-0EA3-EE94-A508-0105F39C4021,235,1261,49,15,72.0,0.59,1.18,0.18,1.0,0.175,12.6,12.96,72.0,1,-692
EB032B01-8B9C-6B62-774B-38303D8D3FA6,266,989,2,7,68.0,0.88,1.76,0.2,1.56,0.05,5.3,13.6,106.08,0,-487
08B01D36-0FA8-5674-B5E4-C572FD6DCF11,200,502,53,17,11.0,2.34,4.68,0.17,4.51,0.175,8.68,1.87,49.61,0,-146
FB35EB5D-6D4E-EA54-73A7-0881508EB65C,283,1192,5,12,73.0,0.64,1.28,0.06,1.22,0.2,17.81,4.38,89.06,0,-79
D100F7F9-6ADD-89BC-2367-C9D2C6E7F641,121,59,26,4,33.0,0.7,1.41,0.08,1.33,0.075,3.29,2.64,43.89,0,-716
2537E89F-8565-4506-9036-54C499866A2D,222,989,14,17,61.0,2.0,3.99,0.12,3.87,0.175,41.31,7.32,236.07,0,-490
