INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK
9BAE7F4A-D952-4D69-B3D9-2997E6BE0E29,67,14,81,11,Amt,208,3.27,281
058D68DF-D8E5-9640-E5C1-732EEBB39C32,48,10,53,7,Pct,520,3.93,22
F86C7F8B-4F52-B8D8-588B-D1D04548DA55,12,15,49,9,Pct,879,3.33,82
D2974B8D-26F3-84BA-9305-34A9B7010077,100,19,27,0,Pct,1321,3.54,192
2C7C3C05-86FA-6DFE-4A6C-02517F533E68,70,2,14,4,Amt,1116,2.66,19
95706E50-8A23-6EC4-E514-F78183D8D7DB,44,20,50,0,Pct,232,3.64,215
709F0E02-50A5-A54E-A1C6-B3D39C600108,57,13,64,7,Amt,252,4.29,136
057229C5-11C5-2407-A8F2-AC32E51FD7C6,59,3,53,0,Pct,1204,2.98,135
04832F68-26E9-77C7-706B-E28BF7706BF0,95,15,73,19,Pct,801,4.89,270
249DCAB8-6012-81D3-B473-799F701B07B2,97,19,70,19,Amt,630,2.59,213
F7985BE0-D423-583B-61EA-7ED6BDF61CE9,83,10,69,3,Amt,362,3.59,209
2E8ED199-EF5B-B368-F033-EA32F1270569,5,10,50,15,Pct,1205,3.03,269
C3C4F59D-8EF0-68C4-077B-82DEE6C932EE,43,4,18,11,Amt,36,3.17,83
8EB2C551-1381-8B20-8C7A-EC582A26DE89,82,10,65,6,Pct,379,4.78,59
6CF8ECDE-C9BF-7D63-6AA1-3DB9AB9806FE,23,11,57,3,Pct,1049,3.49,284
FEE36537-2BDD-A374-26FF-671438B874E1,30,6,74,0,Amt,57,4.50,25
E0E4BED2-5C57-EF66-FD37-D749A17ABC84,63,18,30,14,Amt,996,1.81,161
C9E9FFE6-E652-2E56-EC3F-AFFE33F6FD68,46,19,8,12,Amt,2,3.75,220
4F6A64D8-F8E4-0AE7-EF48-FF9470485451,20,13,84,8,Amt,255,2.49,51
C5E6260F-4CB2-FC8A-5844-BAA1B965C9C1,35,20,8,20,Pct,122,2.59,112
41F9A20D-5D9C-63AE-E9A7-C73767DF3EA4,66,6,47,10,Amt,357,3.81,164
F7FB1E96-2F86-944A-69D2-5541069B701E,8,11,45,8,Amt,172,3.28,235
43D39DC2-99E9-5AF5-78F5-6D0DD30BC09C,96,15,87,17,Amt,103,1.85,42
47BA1055-7ECC-7315-AA54-4B4C01480A9D,33,5,80,13,Pct,510,3.18,239
360D1F99-85AA-0374-D8AC-82CE41BAC5A2,48,20,59,10,Amt,392,2.33,33
61013CF2-CE35-41CD-38C2-3F8F9EB63B17,100,14,3,13,Pct,54,3.64,71
F6A3F01E-67F2-126E-465B-212D65847189,30,5,33,7,Pct,1067,4.77,230
D9294D63-D1DC-CBD8-EC29-04E5F402AA57,77,10,59,3,Pct,1469,3.61,238
1D871B34-CEB6-CBE4-FDB3-4DB616C46926,99,2,52,0,Amt,232,1.25,11
64C78467-98BD-CC38-8678-09AA928946E6,8,20,35,15,Amt,284,3.48,279
7C21D456-676F-37F1-9316-7565EF3F8F92,13,8,69,2,Amt,1329,2.89,60
3CEB15F5-337E-1CE9-8464-6F49EC607324,100,12,77,10,Pct,805,3.56,171
79CD877A-B220-027B-DFBB-1A4612478D94,87,20,86,0,Pct,1195,2.07,35
7C57A12C-33A7-1C42-8DB2-7DD779E7E7F1,95,15,55,7,Amt,881,4.26,145
5335EEF1-8CEA-18F2-3215-C9F74050E51F,77,19,28,15,Amt,246,4.07,139
F5950A5D-F136-C1CC-26F0-2404DFDAB410,77,9,36,10,Amt,334,1.03,112
F84BB759-27D1-FEEA-B636-B0768AB8D9D5,13,10,73,16,Pct,1023,4.86,180
86B2F0D1-EF7F-E258-2C40-F9B1A94E8CD6,45,14,80,17,Amt,335,1.88,182
A8002175-D7A1-7353-3B51-A2DDC6840050,2,8,88,19,Pct,525,4.72,196
1F0DC3E0-9060-1CB6-47B8-C2CB40FE78E5,61,11,52,12,Pct,1348,2.12,31
76DD6938-CED4-3E38-D6BA-9126EDB96518,15,13,53,20,Pct,931,3.51,107
634FEB78-B562-54AF-CD14-6C75B3E7F769,10,11,59,3,Amt,1071,3.55,115
EBE2E20F-9330-E312-0D39-5F1C9C4BCD8C,30,17,40,20,Pct,502,3.09,121
5F87F32F-AC1B-6B75-0DC7-46761E2D3147,23,5,54,2,Amt,910,2.99,15
4C9D6AB2-6831-A2C7-4367-ABDF0F3246A5,42,12,51,4,Pct,265,3.53,11
461FE3E0-BCB8-56AE-1509-461DAD5EC0B6,44,17,94,18,Amt,1014,1.30,30
56582057-8318-D582-6413-09854874CD6B,76,20,78,17,Amt,165,3.25,34
40A0F528-1107-DE77-9EFA-240B808D2504,64,1,39,1,Pct,204,1.30,12
E23E77C9-D53F-AE3F-EEA8-79FF8E42DCCB,47,20,17,5,Pct,84,2.49,284
89137B8C-E510-89B0-9754-D0B7602627B5,80,2,34,11,Amt,742,4.93,288
14F1A52A-553E-EE35-8099-3461835A75EE,86,17,36,13,Pct,385,1.22,271
3F7E6BFF-F889-317E-FF80-662BCF5AC73A,31,19,29,12,Pct,1465,1.40,267
7465D168-0B8D-13C8-59CF-8AF58C010D6E,95,18,63,10,Pct,903,4.10,62
8615371A-F589-39F3-6D6B-76D1931EF9C4,79,1,15,20,Pct,968,3.35,282
8DFE18AC-6B0B-EC2A-284C-3AE84AFC6789,68,17,11,5,Pct,316,3.16,75
78184201-8A9F-F28D-E859-94AC01BB514D,56,8,29,10,Amt,1347,3.66,202
63861B31-C04A-7734-3043-25B792D1D70B,96,4,43,11,Pct,56,1.84,179
16FAC168-69D0-54C9-56F4-BC45D9DDA644,91,3,33,18,Pct,516,1.25,176
FE7AF1E5-5FEC-66B5-D201-0350DC6125A0,75,9,12,5,Amt,530,2.59,99
BCCB756A-2838-1C82-FE13-F01A6399DB8F,85,10,92,19,Pct,338,1.98,273
DE2BD047-B105-FCA9-822C-30B26438B0E4,10,15,62,12,Pct,1125,2.40,229
9DA99676-D9F7-64CA-D0A5-F0B77BF17858,64,15,32,6,Pct,511,4.62,218
B2EFF4DB-571F-9E19-624C-D3E756D339BA,2,15,27,20,Amt,69,3.64,174
0B767CFE-2528-8871-E5EA-9D67E5223A96,11,15,51,9,Pct,30,3.48,130
3F42B70A-9EAB-7E55-7605-02449D72C243,84,7,82,17,Amt,891,3.42,245
99407905-A1C1-BCEA-F38C-F82B715B0AF5,20,12,96,17,Pct,822,3.28,221
D45983F7-DD24-547B-001F-EF00F3D44B06,99,11,3,15,Pct,768,3.89,287
FF7C0C8B-9572-F52C-1656-321D734766BA,34,11,58,2,Pct,587,4.31,269
CD3FCBEF-A65F-CD29-82D0-43A3A045A63E,83,8,33,12,Pct,12,2.51,110
08E0BAAB-402E-7FA5-BAF5-DD840830220A,99,6,26,10,Amt,53,2.77,17
66BF0BA9-1CA5-6138-511A-01AC961D0A20,52,9,90,14,Pct,1178,4.13,264
1FFED869-7829-D2B5-7040-AD54D0E38374,12,16,84,1,Pct,951,2.02,67
F9CEBE76-017C-06EC-3EDD-7FDC17CCBD34,11,7,69,19,Amt,1327,3.36,291
EBC61A56-CC98-61E4-244D-55DE764099A6,59,20,66,7,Amt,1060,2.42,194
C7282B3B-0C2A-38DB-9DCF-A9CA7684BC7B,79,18,84,3,Pct,1153,3.17,202
8B312B05-8B01-D38E-5839-9772375A17AD,37,14,69,7,Amt,279,2.88,61
53180187-1FAF-9CB2-4873-15155CA945C7,38,4,49,13,Amt,66,4.72,139
BC60D633-6040-8F89-7FEB-7A1F4C0C4E28,94,16,64,19,Amt,342,4.06,165
2D81CE15-2584-D88B-BE41-5F8AE7DAC023,8,13,20,1,Pct,941,4.65,181
4F23C6B4-9729-C48A-F4BA-23715CD0C975,11,15,37,3,Amt,259,1.11,296
03C7FEC8-9820-7D79-EA94-50A6AB40FE2A,86,4,94,4,Pct,456,3.61,133
125BFECA-11AD-D719-B5C9-12BB212B4680,94,20,23,3,Amt,466,2.90,300
45E6053E-A55A-E4F8-AA5E-3D1822CBAC75,26,6,60,11,Pct,225,4.97,193
10728F40-38F8-66CA-761A-4EC7BFEA42E8,63,11,74,3,Pct,1285,4.20,293
E21E67D2-664B-3225-78D5-DE910C82A610,1,19,90,3,Amt,545,1.05,238
9120D52B-43BA-1F2C-81DE-C83A76449AFB,4,4,52,2,Pct,586,2.24,239
A0AD0E07-10E4-C63A-CB28-C278C013C313,14,13,53,12,Pct,1260,3.04,191
45A3B81F-BD0F-7433-3DE0-9CA0171D996C,24,14,83,1,Pct,702,4.65,132
F750AC01-6309-4702-2F74-483F05C144F3,90,19,56,1,Amt,1244,1.23,2
7FD077DE-7108-BBF8-42D6-4D8217654E01,90,6,93,13,Amt,710,1.56,202
A60270DA-3AE9-63BF-BC95-5FAEFFA1895F,33,12,50,19,Pct,337,3.50,69
03477486-1FBF-B5BE-BCF8-F7A6882B21C5,14,15,16,15,Pct,1478,3.83,161
233A5E3E-285A-35EF-FD9D-89E10BA88380,58,7,27,8,Pct,297,4.47,287
E0FEE327-EF99-0BA7-875F-1CD051090514,40,3,68,13,Pct,539,4.27,93
9CB089FE-4549-9676-8450-E9ABEDF3324A,97,20,24,10,Pct,1458,3.59,283
093DADA8-ED31-1EA3-ED28-C41D55BAC593,50,15,43,8,Pct,398,1.98,160
0BD45099-6ACE-6864-59E4-24D9C573439F,15,4,40,8,Pct,569,2.36,147
23253E69-7C4B-23E3-6ED9-0B6CEF7E3770,45,1,34,7,Amt,1304,2.86,89
2B47A1D6-7037-BCDB-169E-B5BC5319C7C5,81,19,96,8,Pct,729,3.35,146
5C453397-F330-31A5-055A-ECF603DFE567,16,12,4,13,Amt,169,2.61,35
A09A383C-CE84-A6BB-3FA1-5AA7795690F5,75,15,83,4,Pct,1116,2.80,299
35E6CC0A-AF6F-32F7-F7A1-7487D5DB8E0E,19,8,75,3,Amt,451,4.11,253
D1D0DAA8-8BA4-AD24-8098-999644E74361,5,4,66,20,Amt,620,1.17,62
9F0785BB-EB77-BE97-F8BB-0A66D0F77320,96,14,72,12,Pct,45,3.64,108
C5382C96-4E3E-6005-9CD6-CB81E009D760,24,1,53,17,Pct,426,2.79,300
543BD3C9-44BC-ED1F-C3D3-4BC543476E12,71,18,5,4,Amt,1554,1.45,134
31C36760-C959-410C-D9CB-53F83684B3B5,40,9,59,12,Amt,845,3.99,11
A2401724-5646-A99A-6609-534A687CD586,63,13,91,14,Amt,96,3.81,214
6028D852-5213-7AD9-8BFD-1B01ECB37C49,97,17,71,17,Amt,1432,2.16,41
2F58166E-9B4B-90D7-B8C7-9BE30B5E2BF0,23,13,29,16,Pct,1282,1.61,112
B6AAC841-42FE-0187-18C9-CF004445ED2E,45,15,20,2,Amt,232,1.63,27
CB27DF10-ABCE-BFAA-126F-175C7B940413,1,4,26,6,Amt,1318,2.47,169
C75B889D-B898-816D-F7FB-595964116198,87,12,86,6,Amt,362,4.01,156
AE22E9DB-2AEB-91F9-E7CF-836DD94CE2D5,47,17,2,5,Amt,606,1.76,177
95DDE221-4F31-F29B-A251-EE03B762B9C0,59,14,10,10,Pct,372,1.29,23
F42123C9-7EBA-CF52-070D-0477B404508B,2,12,10,9,Pct,1480,1.97,228
E3A43BCE-42AA-C986-64CE-5409DD9E9167,40,1,30,5,Pct,177,2.44,42
1A49C618-C64B-136F-389E-4B67143F9BA2,35,4,60,17,Pct,921,1.43,37
BC72497D-C488-E741-716D-14CDE5760D37,46,14,46,18,Amt,189,2.73,58
7A649F64-2E66-EB84-5585-2E3C86A95493,8,6,26,5,Amt,1223,2.36,222
ECA94FE0-87ED-29F4-44E4-3476B2D480A0,38,3,100,2,Pct,1080,2.98,154
9F391373-EAF3-0706-F52A-6F5F67415535,19,9,60,10,Pct,343,3.80,262
B98CD202-16A6-FAEB-7CA8-6BFEB2D6723A,68,18,72,3,Amt,158,1.62,273
FD9D84D1-B79D-7755-7CE4-36174BD2335F,40,5,64,3,Amt,1137,3.87,168
8DD5848A-629B-E211-BA74-40ADF5026A4C,49,19,92,11,Pct,513,3.66,286
4A483F2D-E9E1-26F6-0938-156D2285002F,11,19,37,6,Pct,863,2.60,75
3C4B9922-C487-C201-46CD-53363B476A61,52,1,82,20,Amt,492,1.24,205
8EBD1F95-EECB-CE36-DF8C-DC99A29496AB,91,16,21,2,Amt,923,2.18,246
9A7C3F92-2ED3-7586-4529-976FCEBBC9FA,1,11,76,11,Pct,128,2.55,275
E33CFA54-F6BE-ACD1-694C-4BD37068085F,66,16,55,3,Amt,726,1.83,83
60834126-DD55-5B10-8621-311A6715BD1B,91,1,24,14,Pct,188,1.88,204
50A7C8B2-45BE-21EF-4E15-2606D80A8F49,66,1,27,16,Pct,1513,1.50,15
85571490-FE7F-9B76-B455-6C497B71A99B,1,2,78,18,Pct,1140,3.83,130
B61A2601-1A0E-0609-C80D-A1CB25E17FF4,43,10,8,2,Pct,207,4.85,80
00BBCA4B-908A-852D-5742-A55FDDE2D72B,27,7,97,13,Amt,1019,2.94,134
0C39F3A6-8499-B4E8-1870-E0A99C072DBF,47,13,23,5,Amt,1114,2.20,264
F1C07BEE-42EF-9722-5AA3-66D8B55F54BE,90,12,57,18,Amt,254,4.78,5
5C1F23CE-E386-D7A4-919D-C7C83B1B64BA,21,9,87,17,Pct,815,4.61,169
6B0149C6-6E7E-FFCB-4A48-47E3EC8808BA,59,12,36,3,Pct,1311,3.23,137
7A85FCF3-C357-52DE-64A2-54631FF0E926,72,4,84,2,Pct,254,4.56,9
570B115E-8C48-9E7B-A8F8-9812CC61A3FD,78,12,53,11,Pct,693,4.36,232
017207C3-7877-A3A8-D374-9C3032D6E8D1,88,20,16,9,Pct,523,2.23,56
2C052CAA-62C3-B71D-61D3-8519ECA30495,4,6,36,6,Pct,596,3.93,91
BCC14AF6-931E-603A-0BA4-D29D0F74CFC5,59,16,97,8,Pct,290,1.59,261
448DFEFC-9445-3A4A-FEFF-59F651EDFCBB,94,11,57,2,Pct,1099,1.51,23
A5252AA8-4886-D6DB-28C2-0583F09E78A1,70,19,2,1,Pct,1532,3.33,102
6D671F79-620E-2BE4-87E5-CD4E1267C496,25,17,56,13,Amt,1460,3.19,29
1B3D35B7-43F0-37B2-EB5D-EF1D39861FBD,96,1,58,18,Pct,1366,4.12,203
A4E8FAE9-0568-AC03-1396-7AC8AD066CC5,21,3,61,18,Amt,770,4.78,200
43FE7F4F-51B8-FBD2-A0F6-4987815673AB,64,15,67,14,Pct,284,2.16,220
70E7A603-D174-C216-3428-17E82BC3140E,94,20,89,12,Pct,739,1.63,11
087454E3-789D-595F-51A9-580A82F30D71,45,7,55,20,Pct,1279,1.16,134
B7C6CBBD-6DC6-C0E7-F556-012C276F58B2,1,9,25,3,Amt,1236,4.87,31
50AE8653-FCDA-5ACC-91F9-5397695B3757,57,12,47,19,Pct,51,3.02,269
F38A5749-580B-6382-01B4-6AC40D8E752A,90,2,49,4,Amt,921,1.63,53
5CA05259-0800-A362-6712-090C518E3477,67,10,1,13,Amt,1201,1.07,42
2C1AA58B-B6CE-EC0D-72F5-0C07CD05C408,48,4,24,13,Pct,1559,3.30,45
79FC5F15-B9FD-4F05-53CA-516661B15155,60,13,21,12,Amt,1343,2.13,94
59D94F12-6AE4-B570-0898-FD2149D4E75E,83,8,81,7,Amt,805,2.86,170
AE4ED40C-3523-0762-1073-C4A4D320E302,83,8,57,16,Pct,591,3.34,215
B76FEF24-D51B-DED9-0D80-419E26367FF1,28,5,76,18,Pct,179,1.69,99
5D42C9D9-DD78-535E-7BE9-87E780E5959D,98,19,20,16,Amt,776,4.34,287
A709C72A-47B9-4045-5241-D90CB2F270A7,50,9,40,13,Amt,193,2.32,19
2A538008-4BFF-BD2E-741D-13482A879FAC,93,15,96,0,Amt,994,1.05,79
7922B553-3D74-402E-D424-09CD4E1D4DE5,42,8,34,16,Pct,736,1.55,15
66430FC6-B612-FA84-E019-417DF5DAB237,1,16,34,16,Pct,506,2.10,121
5A07F92E-977B-8BE3-C21D-353F5482B790,62,6,72,6,Pct,227,4.14,240
E0B90FC9-55A9-B0F2-413D-CB619288EAE9,37,3,91,13,Amt,513,1.67,134
4E112E77-B7A3-5029-07C9-2DDE3F5DAA2E,88,1,54,8,Amt,391,3.50,11
45C37112-6535-C8EB-6125-B04F6F00472F,68,7,84,9,Amt,647,2.47,282
EFC70F24-A2C5-A650-927E-D88E91F71060,27,8,92,9,Pct,1476,3.17,37
0C1017ED-4892-8FB8-5099-4657F358D22E,43,2,51,13,Pct,1221,3.95,273
34862BD5-3960-8495-DF60-A7AEA0095F6A,36,18,65,1,Amt,1438,3.52,82
F1FF9F6F-D7F1-800C-D7EE-2C6229AE91B8,2,7,16,3,Amt,962,1.61,88
303E5F79-5094-81A5-176B-5E312A047D43,1,1,92,7,Pct,1550,1.09,131
15552028-4EEA-FA96-BBE7-520C37905351,50,11,18,7,Pct,1220,3.75,242
D2476FFA-EE9B-DDF0-BAC7-6FAB43948C52,97,10,14,8,Pct,722,4.72,229
F6C7FB23-F590-C0CA-8FA3-A6DBA3526615,9,1,62,4,Amt,1159,2.32,263
445EDE84-F313-57DE-539C-E7D6148ED856,87,4,5,3,Pct,632,2.63,48
05C80617-B90B-C98F-A393-666A3FE9640F,41,18,44,10,Amt,1090,4.84,77
88EE2FB8-3CB9-12A4-4DA5-A03C88FDE259,100,14,97,18,Pct,948,3.08,298
8381E3DF-9D1F-5E9C-E671-AFC250FE3642,66,17,80,3,Pct,938,2.17,120
8407B0C1-36A6-881D-871D-F9A7F66DD9CE,2,15,20,19,Pct,902,4.25,203
8EA84E88-3097-CC16-8812-6F7EED0809E5,53,8,38,10,Amt,423,1.17,62
6F543DE0-6BD8-CB54-51BA-27AA2A220BAF,8,4,64,14,Pct,395,2.22,104
11BF5825-B250-8EAF-1E5F-BDBCA3EC702C,47,3,81,7,Pct,1240,1.09,289
D3CAE2B8-CC6B-B59E-973A-856D7762A1E1,76,19,12,9,Amt,1288,3.54,222
7B53976F-8986-A9BE-C718-DA3CD36B0A89,4,16,76,18,Amt,1026,3.11,57
2A6DACDF-FEE6-2648-B8D6-0119E945233F,33,10,79,4,Amt,1075,2.97,80
C21EE05C-9E8C-8C96-B8C4-371D369BDAB4,58,6,50,1,Pct,104,3.06,290
BDFFE0E1-B4F5-D0C3-CC6E-38AC56B9E023,35,12,79,8,Pct,523,2.57,262
F08C1F6A-A66C-3693-7705-33DDAC54CDB4,82,1,100,15,Amt,245,2.66,188
3AFED1CF-BBC9-5413-1A62-1FFDF526891B,69,17,46,7,Pct,1347,4.02,84
E7C141AD-8CF8-47E3-28BF-EAFDC89EC0A3,4,9,26,17,Pct,998,1.39,101
4FBA6A18-180C-9D41-6E7C-963B265296FA,46,17,29,10,Amt,718,2.70,17
6414D6AC-6F1C-571A-348E-AFDE64A8F619,23,7,14,2,Pct,10,3.01,295
BAA52626-C7CF-DC49-1EC2-63A1E0C1EF14,69,12,18,11,Amt,1475,3.45,82
6138329A-50D0-0A3C-2F3B-1640FDDEDFE0,56,11,96,11,Pct,185,1.28,149
AC29F28F-9418-0180-602F-A6C3B13FF091,94,4,12,18,Pct,1387,2.03,282
04FA47E7-184A-F48F-F609-57D9E49712B8,28,12,99,12,Amt,1008,4.15,214
823AD93C-C4EC-8433-696D-BCB8C5A5EF11,24,3,75,4,Amt,882,4.41,106
975C0B89-4575-3C58-463C-5DD915C7576E,57,13,27,18,Amt,1226,0.99,49
25221452-CB8B-DB05-4A44-097611113C8F,29,20,8,7,Amt,1118,1.95,244
60EB28FF-81BB-A9E9-7155-2C93ABAA5D5C,60,6,68,11,Amt,944,1.14,263
50CDCF24-DB5D-3F0D-8B2F-BC42F329ACAD,81,9,94,9,Pct,828,3.28,241
B7DD2D6B-8F47-0780-F31E-AFA76688F919,35,5,43,13,Pct,361,4.01,32
3AE68024-7FDB-F493-5ED3-4B5AA51CA8BB,10,14,94,15,Amt,1096,4.08,240
E68EE579-5DF3-DCF0-0825-0BCE2718630C,86,1,50,8,Pct,299,3.37,206
64DDD8DD-F56C-A906-0E77-24425DAC7C0D,79,9,41,10,Pct,456,3.43,276
339C082F-06ED-CF83-CD5B-1EF3578CF815,100,16,2,17,Amt,758,1.74,227
836CF32B-07C0-D8AC-F16B-DD7FA2E3C775,36,11,87,1,Pct,1274,3.90,136
5C0D3F08-9983-ECBA-A142-611124033967,86,8,66,10,Pct,1219,1.37,137
25860D20-43D2-BDA5-C7DB-25CE51A385D7,43,10,92,7,Pct,1155,3.22,257
CDE5A322-CBF5-88F2-6848-DFCDE81C8715,80,20,54,16,Amt,1004,4.24,256
C66D6B06-31D1-4CC8-92CA-D63D8B40F854,97,3,80,2,Pct,796,1.04,144
A54B96CE-EEC1-BA70-5F0D-54BA0BA4FA1B,12,7,6,3,Amt,171,2.90,236
F93B918E-560F-B772-9A15-0534A84EC5F8,47,15,8,12,Amt,77,1.97,191
3C3381A2-7B3C-731B-E157-B296674EB076,52,17,51,17,Amt,554,3.09,33
2F4DE3AF-E01C-104E-80E5-4A9FAEA28A68,41,7,95,7,Amt,1354,2.80,39
88BD7771-12AF-2233-A7AD-28CFDAEEE2E0,29,1,100,10,Pct,178,1.36,126
02D4B453-2AC5-6F68-152A-AC07BF7EB8A4,83,13,55,20,Pct,822,2.72,71
FAFBBED2-B2D5-EA41-8944-30D2716F82D3,99,12,18,3,Pct,1182,3.64,260
3DF77E53-147B-6AB3-9DBC-FC9E95259732,37,7,66,0,Pct,677,2.32,99
A81531C4-7ECA-18AA-4911-D1D5F2F6C1F4,59,13,29,15,Pct,692,3.50,222
518B199B-611A-6534-991E-31D91CDED164,2,9,97,7,Pct,318,2.13,192
BD82E6AB-974F-968B-835D-8B0E8C1A82CB,49,1,6,9,Amt,152,4.93,183
513F35E7-C87C-7247-CD93-D90D79D81571,25,12,5,2,Amt,1046,4.29,261
1782FF4F-BD13-D2FA-D99A-D84DC7180489,70,9,21,3,Pct,151,3.09,176
49A6D409-A320-23F7-E3BF-EE72B80D93C0,85,3,78,16,Amt,1149,3.78,298
54C16226-F339-0652-D6F9-263E57FB61EE,47,13,62,11,Pct,21,4.97,142
459D53DF-F492-9029-2B2A-6683BA9CEC91,58,11,67,3,Amt,1016,4.26,147
437970F1-AB31-42C8-486E-00DC964AB241,99,7,64,15,Amt,705,1.00,251
2A47E55C-335D-AD41-7494-7EB872DAF2FA,69,14,42,9,Amt,556,4.02,256
7AB71C41-5699-C915-EAD4-7E80E6BCDE8B,1,16,31,11,Amt,177,2.21,149
E33CC3B3-8966-4000-41A7-A2E6BF9CF9DB,45,19,23,19,Pct,89,1.83,164
468113FF-74B7-09EA-AF13-9C1E3CEFF428,65,7,63,1,Pct,413,3.89,94
9AE1CBBA-1D2C-08AA-E25B-F35B92723983,89,13,61,13,Pct,739,2.48,80
3BC0D19D-9C82-7A1E-3003-3A1CBF64420A,29,14,41,14,Pct,630,4.53,98
0E07409A-330A-D434-9113-96687006308A,54,16,33,0,Pct,1178,1.46,121
229B9E85-33C8-2495-73E7-0585C2EE0D7A,16,12,28,10,Pct,1250,3.09,260
D69C1977-F23D-CCDA-4A64-6BA6B1FB0685,34,1,72,14,Pct,339,4.26,51
880D3EA3-A215-DCE4-C54D-F839BB7EBDCF,44,6,30,14,Amt,680,1.91,145
8F9126CB-EB58-C013-08E5-4C442B7C09FF,92,16,67,1,Amt,903,2.93,178
B307D2BD-B678-4871-2E50-4F4FF6B525A9,94,18,63,7,Amt,223,2.01,266
4802D772-40AD-D650-F27B-4D1549689D89,41,1,66,20,Pct,391,1.31,260
3171AB8F-520C-DA38-FB60-561F0C6CA7FC,72,19,59,4,Amt,158,4.35,288
F40D74CC-F7A3-72FA-1340-778D738D58D9,64,14,21,5,Pct,1429,2.69,23
B24B19A9-2AEB-554C-0D12-DA7E910A83E4,48,8,66,20,Amt,224,2.08,125
0AFF1003-B47B-E0D2-3B54-2BDBB0586625,6,8,7,0,Amt,695,2.26,200
4A3CD4F7-416E-2D4D-3214-B3FAA52DC646,96,1,96,9,Pct,499,3.62,284
E4A6D041-745D-BDBF-B41B-5A668064F2FA,95,16,8,14,Amt,808,1.89,159
C59145EC-5FCF-2B29-8966-BC973A741567,12,11,6,18,Amt,573,2.50,25
BACA44DE-C10E-080F-20AB-F7AFD389226B,77,8,56,18,Pct,1421,3.34,124
F69D7271-7AB9-B0D4-3573-7F8567E0FC55,29,3,17,18,Pct,929,4.58,110
CAC741FA-989D-1993-289F-329DF6687F58,72,12,52,2,Pct,997,3.23,214
ADD8245B-6D38-99DA-B2B3-CCC6B8B06B35,19,2,56,15,Amt,418,1.31,205
0C28E274-9443-62E5-BE4C-14DB0DD18F4B,81,11,64,2,Amt,1278,2.10,94
9866233A-7C7A-96A8-51E5-88CD35AF1D68,30,15,11,4,Pct,1319,2.57,76
3B0D42B7-F940-B657-D50B-7CA913ED3429,67,3,79,16,Amt,1469,2.49,88
F2972985-EC0F-D67A-36F5-7F050AAF4869,44,18,94,9,Amt,623,2.75,297
3443EFBF-B282-928E-E9FB-10AF92100E6C,99,2,81,16,Pct,1300,4.82,191
B5F5077F-8DF8-05E9-B5B0-924F177C2DF3,21,17,93,10,Amt,1367,1.43,76
B6430C86-801F-6DDD-3B5E-30387CF0F87A,17,17,40,0,Pct,169,1.40,149
14E1C32F-0D9B-4C61-8BCA-8D70BBFFC3B0,100,20,44,5,Pct,370,3.71,274
E8A6AD49-4100-D7CF-B43F-7006AC8AB6CA,20,13,91,5,Amt,58,3.68,23
3BA422B6-F17C-6554-29C3-5A0DB919F071,66,14,36,8,Amt,54,4.21,176
2D30975F-5F35-7F59-4261-F29FC1B212B5,76,18,80,6,Pct,166,4.13,143
9F1924B5-DC2E-CDAA-511B-5105A0DF2433,98,8,16,15,Amt,684,2.24,213
E85D2C22-AEF3-8028-42DC-24934F96D46E,84,20,19,13,Amt,1218,2.47,34
05AD01AB-C16E-C83C-CAB7-D92A2A3EA4C6,73,9,87,3,Amt,501,3.78,35
B8CA42A2-5824-E18C-E09A-C88CE9B8E665,81,4,64,6,Pct,908,3.91,75
30AF869E-A37A-2FCA-4B3C-2139219091C9,5,4,51,9,Pct,1536,2.87,188
5E2C6AF0-C441-FF85-2373-B9FC4A5E136C,8,3,93,4,Pct,733,4.60,62
7F96C391-04DA-0F1E-7CDD-B5C6B4B4C9B0,72,19,13,17,Amt,919,1.62,159
A76288E6-EB0E-85EB-299A-B3D5E42B8468,24,12,93,8,Amt,1529,3.30,173
3DC97176-F51A-CC4F-BE8D-D43B281CF89C,44,8,40,5,Amt,819,1.53,157
FFA600D1-0320-0A31-5C85-FA19C9C1DC5F,98,11,2,0,Amt,933,2.57,170
D52DF20F-6CE2-76C4-AB0C-59C272A6E1B5,33,19,50,0,Amt,1213,4.53,231
34F2DF5D-AB6E-7CE0-3C8A-75840EC417D8,68,17,31,13,Pct,1005,1.03,248
912C199B-2580-32EC-C229-9B78B75A0FA7,68,9,94,6,Pct,690,2.64,44
58B2A182-6404-0459-50E0-9DA050DD3E91,34,2,5,5,Pct,265,3.69,102
48F0DF48-B9FF-3155-2CB2-8E4DC1459C74,65,1,66,16,Pct,1181,4.33,211
231A3B28-549B-5AFB-B7B4-33183F48EB26,48,19,27,17,Pct,1440,2.63,196
CD17690D-FD05-64DE-DEA0-514283050E4B,86,8,69,13,Pct,355,3.35,101
3FC86A4F-A1F8-63D1-34A4-3EFAFF961A1D,20,17,100,2,Pct,1473,4.33,298
2255B221-0704-D283-1711-23882009C552,89,14,37,1,Amt,941,4.08,3
