INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK,INVOICE_LINE_VAT_VALUE
5F19C9BC-C7F4-2DA5-F9A2-A4BD4940D84D,49,1,40,5,Pct,279,2.58,248,0.075
38C774A8-416B-F23F-A1B9-366B7A83DCFC,64,15,2,0,Pct,463,4.38,191,0
032A014E-E048-AFA9-F096-45C77D085B5E,12,5,70,13,Pct,1528,1.65,175,0.075
362EC7B1-7731-4681-0E73-6F144D948833,44,6,71,8,Pct,1411,2.39,259,0.2
81A8626F-4AE3-DFC5-F10C-106496DDC5E3,87,19,66,20,Amt,1260,4.45,87,0.05
947EC9B6-B763-4E9E-236C-23FB6E78263F,34,10,33,0,Pct,1269,1.50,93,0.05
DEE4EB1E-7175-87B0-9454-F658F4EECBA9,76,19,46,2,Pct,375,4.73,188,0.05
01969BFD-2141-E7E9-A936-F14EEFD8101A,16,15,30,9,Pct,1416,4.10,30,0.2
9E242FBE-1E5E-1FA5-3792-232F8C1E2F11,85,5,35,15,Pct,9,4.41,228,0.05
7C3C08AC-1657-0135-BFBA-565F48926DAD,69,3,94,20,Amt,500,3.53,173,0.2
0148C88A-548A-16EC-204E-7458898006A8,9,12,85,12,Amt,1120,4.18,102,0.2
229F48A6-F150-A034-6186-658239AD0E8E,21,1,95,16,Pct,910,2.57,208,0.175
B3A7C23C-0468-FC34-F07A-A2ED3C16FB56,55,1,3,15,Amt,68,1.16,128,0.075
822BA340-C922-AB8C-B506-B794E6D20F29,73,18,93,7,Amt,1387,3.36,265,0
A4502781-0A92-E5F1-A0CA-C874D0B8F648,31,1,73,4,Pct,525,1.68,191,0.175
FA565D65-7BEC-06A9-475F-D888DF59FF9F,96,15,91,20,Amt,643,2.23,8,0.2
D7F4E3DE-1DD0-9940-820F-DACC2D0574C4,62,5,19,15,Pct,816,2.57,197,0.175
07DD1B14-9427-92AD-9A87-33E36C09075B,17,17,4,5,Amt,207,1.28,81,0.075
C56CA0D6-ADF2-BEDF-93F7-57855EE8F81E,84,4,33,8,Pct,299,2.55,33,0.2
3FD14848-5B3C-4C12-F9A0-D165976A30AA,18,7,64,8,Pct,1147,3.15,264,0.075
2A3F2B89-6810-C08B-1DC9-EF3AAC29F438,14,19,82,4,Pct,214,2.04,127,0.075
8FB0BE40-B653-4D5C-222E-494C04E113BA,22,15,3,20,Amt,1274,4.33,100,0.175
8691EC6E-9BEA-30A6-3AE7-37E378142747,47,15,4,2,Pct,565,1.59,121,0.075
73041BDE-2160-161B-4AB7-B4DEB6E3C173,31,12,73,11,Amt,470,2.72,94,0.075
585FF537-8D89-39C2-6098-E01547556D70,18,10,96,3,Pct,506,3.65,44,0
2E697B83-D88B-93F7-18CF-EC178B9F6D93,44,9,7,4,Amt,1111,3.32,82,0.2
52F96418-9D2C-613F-081B-0EEADB5E2CEF,5,2,22,17,Amt,588,3.43,179,0.2
FD04474F-3A1E-E447-77F8-12B5581C2104,23,11,36,9,Pct,1165,1.49,160,0.075
16CE8943-7C92-B9AA-ECA6-BC8B56D27ED2,74,17,10,9,Pct,549,2.32,64,0.075
A4FA144A-D25B-382E-5E28-D488FDB2BDA8,70,4,67,15,Pct,1456,2.08,156,0.05
C3334DC3-D1F7-3943-C16F-3074285432C5,46,17,58,18,Amt,1469,1.28,33,0.2
AF9441DB-2146-2672-D609-174B8863781E,58,1,41,2,Pct,1334,1.79,130,0.075
91959D24-23E2-C8AC-DFDD-D76E949BB162,41,8,68,3,Pct,1467,1.81,210,0.2
C8D6CA2F-AEB0-E9B7-6A2B-9FFB0AC68EF8,94,12,65,17,Pct,1058,4.77,280,0.2
A6060EBD-3565-B38B-07B2-8CEB578FAD1F,38,5,45,1,Pct,1515,2.74,128,0.075
1111F849-CAD0-4CD0-A7CE-E58442C5B1B2,10,17,82,14,Amt,53,2.02,156,0
5E611AD1-FBD0-68C1-4304-5DFCE5BFE7E4,1,1,56,0,Pct,1545,1.73,299,0.05
0A9184D0-D5A5-9966-EBEB-0FE3822B831A,55,9,36,9,Amt,1137,4.21,82,0.2
C4E4B04D-0F76-DA69-5EBD-C954D7D3F230,9,12,84,6,Amt,1404,3.63,73,0.05
8665526E-4BBF-510A-4739-F7749DD55673,22,16,15,5,Pct,932,3.28,248,0
73209D71-D2EB-9D76-EE54-5A1750C1E4F4,76,1,53,1,Amt,542,2.08,128,0.2
4134CA06-A6A8-7FE3-C4E3-A9CB3AFA091E,68,5,60,10,Pct,339,4.42,15,0.2
D68D1892-D1F6-6DE7-7C5B-C29790E80FBA,45,4,30,0,Amt,791,1.57,46,0.2
072CBFA8-FDCF-C25B-BC74-D54B04C1758B,30,12,36,17,Amt,967,1.32,110,0.175
1092AF96-55D4-34A7-D812-69D1D3ED2449,12,1,51,18,Amt,1125,2.86,15,0.05
0F18025B-52C4-73E8-EEC6-A010B0BC49B2,53,8,50,6,Amt,16,3.40,224,0
F010129C-9844-5CAD-2672-4F943AA4B2C0,57,7,11,12,Amt,709,1.33,86,0.175
7CE5A144-8FCD-13FB-70B5-4C698655CE84,43,5,48,15,Amt,1311,4.20,145,0.05
7CE2EAB1-C5FE-12FF-3BA3-C984DBA756D0,5,6,47,6,Pct,52,2.68,190,0.2
B56A331D-53CD-1E48-0DE5-D99D139DFECC,82,2,75,2,Amt,299,4.47,268,0
9A01EE7F-89C1-8026-57EF-01722C29B69E,56,7,10,9,Pct,1398,4.11,282,0.175
B32A9C77-47BB-05F0-5628-80E4C4838A88,39,15,16,3,Pct,1354,2.22,128,0.05
18D056EE-1491-6918-D941-83400BD9274C,14,10,85,1,Amt,399,2.33,97,0.175
7E4D2B8F-6BC3-1503-9F7B-7708BC82FBEC,49,16,17,19,Amt,46,1.01,252,0.2
76591A44-0065-DAAB-227A-1959CD210634,51,9,15,20,Pct,507,4.05,240,0.05
FCE67526-C1E6-DC2E-C0D3-BDD9F2B52329,55,9,11,5,Amt,1239,2.58,42,0.2
E0D7CDDA-B968-5407-B905-296FA5CED0D7,75,17,45,13,Pct,81,1.99,85,0.075
B809B3C2-3CBF-DAB9-4A55-775E79A5BBA3,55,5,99,3,Pct,427,4.41,217,0.175
EC097B86-2574-5108-2808-51792548D766,27,9,30,12,Pct,679,2.72,265,0.05
77D07B52-2653-8A85-7B94-E3DD66D2EBDD,11,1,18,11,Pct,5,1.34,92,0.2
4B4458D5-4831-28A1-1B05-B3D0042E3552,40,12,76,18,Amt,539,3.47,268,0.175
F8E6E7AE-7C38-04BE-0F5D-329DBD9EEF88,51,18,97,18,Pct,943,3.55,160,0.2
EC98C234-3602-FFEE-5EBF-4922F73D320F,74,2,41,6,Amt,1364,1.19,104,0.2
FE6BF614-7985-37B3-8988-576F09525044,60,13,14,17,Amt,1506,4.41,84,0.075
979EAE9B-8141-0D58-48FD-E4C5F627694A,52,10,100,2,Amt,413,4.31,103,0.2
EDD4E298-B9D6-F7DD-E7ED-A25D56E092D4,23,12,33,1,Amt,543,1.35,299,0.075
86AFBBF3-B7B7-5A17-7E5E-E33DDA21D2B5,84,11,14,14,Amt,874,2.27,152,0.175
766317D4-5928-4A3C-C207-79C9057EF45C,80,15,84,20,Pct,1559,3.19,285,0.2
8F52C64C-039D-6F28-1C8E-72C9E5D98357,83,4,18,13,Pct,181,1.22,94,0.05
70AF136D-26F4-0113-009E-65CEB13F7087,100,11,36,3,Pct,1107,4.17,164,0.2
C8F28518-4370-4558-FB8E-FD44FC63D2A8,21,19,34,9,Pct,352,3.22,27,0.2
5756B916-B00F-0C15-828A-682BDD7E1444,49,16,50,5,Amt,1346,1.43,193,0.05
3F691EEE-E8F9-350E-BBC9-47D222BD1EAA,9,7,26,17,Pct,1055,2.62,121,0.05
E231D8AA-B115-AC92-7B21-73A977111058,79,9,22,11,Pct,249,1.69,24,0.175
16AAF01D-5ABF-1B59-2C35-A93CAC0BDFE3,90,14,69,16,Amt,1255,3.18,44,0.2
227ED7C9-A50B-672D-C991-03850D077D92,32,9,29,2,Pct,1455,1.13,217,0
4AD666E9-9711-87E8-2632-5ABF463D8788,31,19,24,2,Amt,511,2.42,17,0
98778847-64D2-554D-9F10-78A63CB95AA7,21,17,100,20,Pct,225,4.62,247,0.175
DC012B44-54EB-A854-F148-C931AEE6E33A,95,16,25,5,Pct,656,2.26,111,0
F9E2891F-6DC9-7B72-358E-A251323DEDE9,71,10,41,13,Amt,705,2.06,279,0.075
3EC20D29-8F62-432D-0A47-5F5727D57CD8,29,8,58,12,Amt,979,4.59,144,0.2
73ED7341-FC18-6540-6476-6C227D5A2815,7,9,53,9,Pct,556,1.86,53,0.175
5172FF99-2C7B-9FC1-EDDE-F6B17D44B74D,79,11,24,6,Amt,787,1.60,133,0.2
FA45EBC7-1DAE-3DA4-17E9-CFEDBB269869,46,15,76,7,Pct,510,1.50,206,0.075
E0F52981-631A-6FFB-AAC0-BD16882FEB87,37,16,4,20,Pct,751,2.88,17,0.175
ED29AA36-DC1F-03D2-F67A-B9A21566939C,98,9,86,8,Pct,988,1.75,101,0.05
063293AE-4B18-6976-B84F-E55368E4CAD2,36,7,40,13,Pct,1103,2.75,157,0.05
B3405A02-4F8C-4C0B-1DD5-E63BED7A8CCA,82,12,16,12,Pct,268,1.17,190,0.175
33785669-E69B-E8D2-91FD-F7A17017DD6C,61,13,2,12,Amt,863,4.35,135,0.075
FE280055-667F-1F9D-01ED-CFC73A68A3FF,89,2,54,14,Amt,386,2.84,257,0.2
3C8B7B88-4DD3-6F7D-5391-08FDD87917B7,96,6,8,14,Amt,448,3.46,238,0.175
4B9F3724-031D-B576-65C7-E0448ED62EF8,39,17,95,20,Pct,445,2.41,213,0.075
5FCB7409-CEB1-6DCA-C849-8E782025F94C,52,18,82,2,Amt,1216,2.08,121,0.075
DA7ED524-6276-D0F2-31AE-FE26E60A02D6,34,20,31,18,Amt,16,4.98,179,0.075
E8BF591A-17AE-9678-454C-DA0562ED4576,83,7,23,12,Amt,312,3.21,160,0
8EA74DBF-4064-14C9-3A9B-72448F9D9C8E,54,4,84,12,Pct,765,3.46,240,0.175
6FEA2495-C1A3-ADB2-1471-9ED58A0458F6,73,17,63,5,Pct,1353,1.56,45,0.075
5BF67649-50A2-F3A2-94D0-D3E522C77F9F,85,7,22,10,Amt,884,1.39,299,0.075
8ECB943A-88A6-42C2-4D4C-77779B71E840,33,8,84,9,Amt,1356,3.50,66,0.2
A143CEEB-3BB6-C782-E907-2ECA290F88B1,7,2,72,0,Amt,241,4.08,259,0.075
C086458D-2F17-2D0A-A017-C4200B955BE7,64,9,21,7,Amt,1244,2.74,292,0.05
F3C2DE56-EFB3-A2C5-5C9E-C74AC6CC6D1A,8,3,11,6,Pct,457,2.33,262,0.05
75D4A64E-6427-BB72-4016-D7D5E0913FD9,57,5,36,16,Pct,118,1.26,201,0.05
83DCFBE0-EF76-66E3-8C44-DDD1F3E003C6,78,16,71,18,Amt,1305,1.96,10,0.175
D0602E16-9AF5-A5D0-079A-19E39F26F638,63,18,78,2,Amt,921,4.75,248,0.175
C6821E0E-CC6B-477A-8E9C-6039F10941F5,17,9,63,16,Pct,1536,1.95,69,0.05
1E83B343-C4E3-1769-CC48-CF0966525C39,78,3,45,19,Amt,453,4.95,149,0.2
E52EB117-3766-E7B6-EEC9-4CADE5E0E103,42,14,47,15,Amt,607,3.40,94,0.175
C96B03C6-E420-4892-7432-158D98791D12,24,8,84,20,Pct,121,3.83,245,0
A677B630-DC7B-5E71-1AAE-255E37799222,89,18,18,8,Pct,775,2.60,6,0.2
E232BE5B-3581-F5F0-DB48-01A0E41BF7CC,45,19,32,6,Pct,268,4.95,47,0
BA0A8D89-5BE3-7895-2C6E-F6B5C7DD5387,91,14,95,17,Pct,241,2.71,135,0.05
56142326-BABE-949F-636E-74CB1EBFC4FF,65,16,12,17,Pct,1146,1.48,279,0.175
36807FAC-CE57-F7E6-63C2-6E3EF90F20AF,14,17,45,3,Pct,369,4.97,262,0.2
20F127DA-620C-8ADB-12C1-7230F2E2C7FD,35,15,66,19,Pct,979,4.21,14,0.2
24B85DFD-2838-86EA-34A9-0719875FCB86,21,14,83,0,Pct,332,1.45,255,0.2
E4CC8DD7-F73E-8CF1-142E-261CB5E4222E,18,3,37,10,Pct,629,3.59,5,0.075
01A66662-D032-2E55-393C-9075B2E1A30B,69,7,37,13,Pct,1147,3.60,240,0.175
7C374309-DC66-9D2E-A829-1B3C4149A20E,33,18,63,1,Pct,1171,1.03,41,0.075
CC9DC0DC-27BF-DA08-4C4C-87143C1B5024,31,14,8,12,Pct,348,1.57,294,0.05
9D3404CB-DCB3-490E-6BAD-5C480AB1C757,73,7,6,19,Amt,211,4.11,211,0.175
B1A973FA-29A2-68C3-FA6A-B5FABDDC2E8E,82,14,13,4,Amt,1312,1.46,225,0.05
9F7BBA90-2EDC-B831-AC7D-543D7F9BC7AD,19,9,57,17,Pct,1437,1.91,9,0.175
1D4594C7-67D8-B77C-A12B-899060FDF71B,65,7,49,10,Amt,848,3.34,27,0.05
3AD566A9-AAA8-FBF8-29C8-167CA3EBEAE6,61,11,18,9,Amt,1106,2.91,163,0.05
8D193135-579F-B276-B68C-B232AA5796CA,17,18,35,19,Pct,1284,2.46,180,0.175
5D26A9E9-607A-F8E3-4D17-CBECD24F016A,20,19,42,10,Amt,656,3.89,250,0.175
3345BECA-E98C-9F66-72EB-2B1D5D8B97A5,55,14,51,13,Amt,341,1.02,208,0.2
4C21837E-6FB0-B84F-847C-9E86E0454F65,99,4,87,5,Pct,1353,2.80,296,0.2
A14E4442-A740-9A4A-4A6B-CD538272D318,96,3,40,2,Pct,490,3.67,286,0.05
949C2088-AC25-2C9D-6C60-02025A804BAC,52,9,96,7,Amt,1556,3.48,80,0.05
FF56B878-9AFE-5F60-1076-144307AD7CFD,3,12,34,9,Amt,1239,4.43,41,0.075
1B0B26B8-2C82-84D3-3D69-6BF360C379CD,61,7,46,16,Pct,1104,3.62,170,0.05
1F7B1288-6E86-D33D-C914-719D5F847852,21,7,58,17,Amt,900,3.49,115,0
CC85FD5D-268A-CE85-DC0F-AC5E00F73D95,29,3,63,19,Amt,785,2.34,125,0.175
AE9D1134-1EAB-2A38-ABB7-86FFD386C2EC,74,1,99,3,Pct,1485,1.41,35,0.05
A213AF55-FDE6-61C3-4B57-242AE97A1041,47,2,94,4,Pct,179,2.34,152,0.2
FEB2D393-880E-8DFF-9FA6-A17CC5EA74CF,19,17,84,4,Amt,1282,2.44,81,0.2
B6302F05-5CC5-1FD8-274C-3C6FBD087351,92,18,62,11,Pct,469,1.84,126,0.075
FE1BDA67-7F45-E803-909C-E94047409905,94,1,68,14,Pct,341,4.89,225,0
14ABC4C3-FA90-12E4-8E35-253D602195DA,72,7,64,2,Amt,1207,1.48,153,0.05
FD7A6717-7DCB-66F2-88B9-FA3277FB94A6,44,12,61,13,Pct,1424,3.48,47,0.175
164207B0-B3E6-4A4A-4AE7-8B8FC4BD1012,71,17,60,9,Amt,1319,2.59,193,0.075
310CFFC9-4413-287D-3747-A3CC60B1D3F9,37,19,71,13,Amt,926,4.00,214,0.05
A0AC28CC-7E66-BDA4-1BC7-F46039060868,5,6,8,11,Amt,661,1.45,48,0.075
C2D82716-E6BF-768F-1D57-865B0078FC99,85,9,1,9,Amt,805,3.64,162,0.2
E8080E30-A52F-3174-3282-B05FE501497D,33,17,57,1,Amt,522,2.82,100,0.05
7A4EE04F-49EB-EA1D-B192-592FB1EF00AF,73,2,78,14,Amt,1164,2.71,154,0.05
AD6EC887-F518-ED02-59F4-01FD2EAAF4E5,65,16,28,15,Pct,914,4.36,154,0.05
AD217037-EB74-F762-A7C0-B5130AE07624,16,2,72,18,Pct,1497,4.55,156,0.175
95BAE675-4210-A8B1-A6FC-4D535E52F947,68,6,23,12,Amt,1124,4.27,164,0.175
8A46E217-0842-C99E-69F8-1CE3E452AF55,77,17,18,1,Pct,401,4.29,92,0.175
275643CB-6E02-6E5A-3A30-FF00F9EE5AFF,88,1,20,5,Amt,1233,1.52,66,0.05
2448190E-499A-AE3F-BF53-03FAF802ED29,16,2,80,15,Amt,310,4.57,38,0.05
660BDCED-0A37-ADE7-27AF-B06ED7458636,64,7,18,6,Pct,1551,3.89,74,0.075
D06A6D8D-5B36-CC8D-BD47-484EAF86067C,47,1,15,12,Amt,1387,4.13,34,0
275EE3F4-7B8A-9BFD-0B84-97156DE01A43,32,10,68,13,Pct,771,3.40,290,0.2
90B7B738-2E2D-174E-6DEC-6928E627A128,46,7,40,2,Amt,664,2.50,122,0.2
70039842-8EA9-AE9D-C11B-A793407E28C2,87,2,50,4,Pct,873,3.81,279,0.175
B32DFC1E-8C0B-B03A-4F4A-ED44558C23DC,30,8,64,13,Pct,690,4.22,32,0
A972A3DC-B686-400E-413B-9362582A00CB,96,16,4,14,Pct,668,1.97,146,0.2
B2D640CF-5667-E694-9BF0-17FDFCBBCEE3,69,8,37,14,Amt,1509,4.86,242,0.075
D4181421-0C9E-4043-92E7-18B01F5BE199,79,15,73,8,Pct,1147,1.91,104,0.175
38F3A615-EB67-895E-2A18-3DAE4F5BB532,46,2,82,6,Pct,847,1.84,144,0.075
0AE2981F-3689-C040-926B-7894D4FCD569,17,4,62,0,Amt,735,2.63,122,0
35774656-CC9E-0D74-E9AF-DA023E342561,86,10,30,8,Pct,765,3.61,190,0.175
A8199D4A-4CA0-354B-1CEE-0C4622D6C44F,88,5,2,11,Pct,525,2.42,85,0.2
80B728D3-5656-85A1-254F-CF8F861D6AD9,77,1,93,16,Amt,714,3.37,26,0.175
E17A5C20-328D-F544-5211-82BD46478D70,29,18,22,0,Amt,981,3.95,284,0.075
E49EA059-6E2E-917D-9985-4E43B09C62B7,62,6,98,17,Amt,99,1.89,20,0.175
DB1F061E-5A15-3752-4E6E-4E045F14A3AF,52,11,65,2,Amt,938,1.47,145,0
E4AF7396-BE32-E7BC-CA3B-905DFBA0B02D,39,6,48,12,Amt,142,2.46,95,0.175
A5FA1333-7561-F799-F23B-E06438C75B9A,51,10,81,12,Amt,1046,1.71,251,0.05
5A144E30-9157-0B22-A2B7-0E11353DA7C0,66,14,85,8,Pct,351,1.80,261,0.075
98EB4AD1-72AB-767D-C267-9E2CEEE9A4B4,42,4,49,0,Pct,730,4.49,26,0.05
6A57CF94-2018-589E-74B3-AC45A395C785,50,11,76,14,Pct,928,2.99,11,0.175
F5B91E06-F92C-C52E-82FC-4B64F9738733,2,10,34,6,Pct,797,3.29,125,0.05
C0EA9009-C6C0-60E6-E9A5-E0C4E9E14160,16,13,69,10,Pct,216,4.55,37,0.075
566EB2A4-3A2E-A570-9F5A-A94D7EEEA85C,9,14,41,7,Amt,217,3.28,27,0.05
24B697CE-F87A-3ABA-C14F-DFBB6E211050,3,12,21,13,Pct,47,2.83,60,0.075
0EC6CE9C-F1A1-782F-AE5F-A5AF2CE658DF,21,18,59,20,Pct,87,1.68,28,0.175
F0BA3891-C4D4-8CBF-390B-50BFB8F9E4DC,38,14,74,4,Pct,1295,1.12,19,0
A38BFE8C-147A-C7C4-13D7-8712ACA516C1,50,10,25,14,Amt,1212,2.02,58,0.075
B21BEBB7-D357-7063-AA02-4D99125E0318,68,1,86,8,Amt,824,3.63,30,0.175
BA599DBB-191F-8404-24F0-30FAD51661B0,45,7,20,17,Pct,1123,4.10,128,0
5534940C-3D13-91FF-3BA0-B775E0920A80,19,20,7,12,Amt,842,2.22,108,0.2
646F01BA-54F0-568D-4A4F-A07EDFA64DDD,29,8,28,13,Pct,636,2.24,75,0.175
96766C75-DD7F-1EAC-97CF-BA834825C34C,5,13,25,1,Pct,650,3.24,81,0.05
4DD1C1AF-0642-C8AF-D875-A2A80FD33437,39,8,49,8,Pct,24,2.67,100,0.175
5E9BA1C5-BFF7-48F3-9C98-D2DD5F82D952,37,15,4,6,Amt,906,3.59,3,0.2
C176A039-414F-7F5A-BBC9-A6E9F4DA5000,90,14,20,2,Amt,413,4.69,88,0.075
201C7A68-5ABE-97F8-9E7D-E756D8A4B37C,63,15,68,9,Amt,1070,1.88,95,0
518E4D7D-CA49-7052-7BD8-8D5165F75F89,14,18,60,15,Amt,1534,2.90,162,0.075
AA1CBFD1-E815-B14F-408A-29A8A9791463,34,17,31,19,Pct,183,2.47,119,0.05
F2CF95EB-AB92-A57B-661D-F12F8048E57F,25,2,74,9,Amt,148,1.02,229,0.075
BC11D516-4E48-52A3-4251-349B734FE220,93,17,97,4,Amt,325,1.14,234,0.175
1AC35764-2F90-74E5-3B0D-0E7E7D6F8E3A,69,18,20,1,Amt,150,2.26,256,0.05
65160E37-07E4-7436-BB82-D78A7E3F6FED,56,7,87,19,Pct,415,2.98,199,0.075
C3C69656-3C23-3C79-E2B4-D42E52BF345F,59,3,90,8,Amt,1432,3.50,47,0.075
2413AEFE-8D38-6993-D834-A716F7AA3B68,4,10,51,5,Amt,330,3.96,49,0.075
D60360F8-4ED6-04F7-3790-D2AFF112544E,75,13,85,11,Amt,160,4.03,217,0.175
A8467BBA-C847-E9D6-231E-CAA2042162A9,53,8,67,7,Pct,1509,4.46,37,0.175
98FB2FBA-A0BD-B3D5-269D-BFA14E82A498,61,3,26,9,Pct,922,2.31,93,0.2
A41959C6-BE75-CA13-F57E-95996549079B,21,6,98,9,Pct,640,2.17,122,0.075
FD08DAA3-E901-D70F-D5CF-33FB28E675B1,97,10,75,19,Pct,297,3.77,80,0
16576BE9-2117-6EFF-3C76-90D5231FD645,51,15,75,5,Pct,657,1.72,198,0.075
14C95577-0DB6-28D5-9338-E913C66D56AE,79,12,58,18,Amt,202,1.78,185,0
A3E8C16A-F2F3-122C-4778-007D80F26C66,51,19,54,16,Amt,424,1.27,26,0.175
CEF37BC9-D138-32CC-BA48-F3524049D58C,86,5,83,17,Amt,510,4.56,209,0.075
F7223087-AB52-6AEA-B475-845327786EAA,14,18,29,19,Pct,488,2.24,236,0.175
707C2F02-D40A-D36C-A7E1-D4D70A8979E0,82,6,7,17,Amt,1318,2.29,267,0.075
A8FA17D5-A387-58C7-6F2B-D204527D541A,41,18,74,11,Amt,1056,1.69,91,0.05
12480C3B-74AE-CF60-59FA-533B1C22E77D,57,15,20,5,Pct,1478,1.38,79,0.075
A59944EE-0D71-D2A7-CC71-C9BE0EECC7CF,18,5,79,14,Amt,9,4.20,46,0.2
8E6B602F-CCFC-71F1-62AA-D98E95E99E11,11,18,25,5,Amt,1058,1.38,163,0.175
D538F8C0-6E71-BB4A-DE87-C9BF997136C6,66,1,92,5,Pct,432,2.53,157,0.05
20D8AFC2-1C66-8CAC-913C-D1C809D374E6,82,13,66,10,Amt,750,1.10,108,0.2
5DFBDB38-EEFC-6645-6881-29CA31882643,4,5,55,0,Pct,1256,2.07,108,0.075
7684A6A0-DBCE-0F57-53BA-76940148974C,93,18,62,1,Amt,263,3.05,29,0.2
75C25801-295D-6D59-A7D1-F5FD9F745042,26,13,55,2,Amt,851,4.09,65,0
603380E1-CBCE-7FC0-5CDC-C03FED9DE335,66,18,94,13,Pct,1518,1.62,4,0
23A52507-DB5F-51A7-8A8B-02CC530AFA64,40,6,92,3,Pct,191,1.11,173,0.2
85FBEA8A-98C9-1269-59AE-6D748BDE16CF,59,18,95,18,Pct,613,4.63,227,0.175
A081FF72-BC6B-7358-97A5-0E03E0BCF679,71,9,52,1,Pct,1365,4.38,222,0.175
0C155FF3-AD8D-C24D-4167-4FC0D5DA1C57,61,1,23,4,Pct,930,4.16,213,0.075
56A13EAC-5903-404B-C238-7DF4535BE216,9,20,10,11,Pct,711,2.55,293,0
588DF6FA-EF24-D8A1-B118-F4D73404370E,70,3,32,7,Amt,1143,2.01,157,0.05
B9CA0242-25BF-26EF-98CC-F90A17F284A3,63,8,77,9,Amt,687,2.28,231,0.175
B63EC188-EC4C-4FB3-57C6-3949A5624BA9,39,2,20,16,Pct,1265,1.28,250,0.175
622826EC-6B35-F782-6103-DA2669033839,28,18,10,10,Amt,757,4.63,246,0.075
52016EF8-DC7A-A881-E9DC-699280D53EC2,82,18,75,0,Amt,1213,3.07,93,0
BDC0EDAD-6046-F4B1-1B1A-A4F750F54171,21,8,13,8,Pct,934,3.80,130,0.075
41B2B909-BEA2-0BEF-7FC7-4525C56924BE,57,4,35,19,Pct,694,2.37,162,0.075
B18660F4-E87D-7D64-DD9C-7A009C813490,55,7,16,0,Pct,18,1.48,223,0.05
8092BB56-1456-315B-828A-77EAE9D54705,39,8,69,11,Amt,756,3.64,218,0
06610FB0-6138-C2DD-0524-4BA2116CEF63,33,17,44,5,Pct,251,3.86,183,0.05
41C9E34A-8A54-B596-EB42-883C56400362,34,19,84,16,Amt,314,3.06,290,0.075
8107652D-C3BB-8F97-288D-69ACDBF9A241,35,10,33,6,Pct,1047,1.56,259,0.05
D1268700-3E6C-F27F-91F2-6E23FFA0D41B,90,15,59,17,Amt,1483,1.76,30,0.075
A2CF6C70-1E73-C254-A5CB-29146397EF01,72,13,31,8,Amt,719,2.61,46,0
9E858BCD-F833-1B3A-C55C-9226DA05CA40,53,8,20,20,Pct,972,1.94,181,0.05
4DDECDDC-A0B5-8166-B138-06855875F88E,70,14,30,2,Pct,1275,3.75,82,0.175
8ADD8FFB-1E36-B580-73CE-3DF8CAA706BF,4,6,47,16,Amt,7,1.95,249,0
F3371012-B52A-EED1-039C-F9FCAFD5F67E,97,15,55,18,Amt,652,4.82,259,0.2
52444751-3F3D-A08A-21EB-6F0124EEFEC5,79,9,27,18,Amt,898,3.01,184,0.175
3F589105-2E8E-97E4-F36A-89BD631FF0F6,29,18,70,12,Amt,1303,1.27,270,0.175
D70BDA86-A447-0ABA-7842-8BB4D5CB6B4D,33,20,73,3,Amt,746,4.96,109,0
4FEE0591-7CE9-6715-C0BE-E2E391B43DE1,14,13,70,4,Amt,1205,2.48,261,0.175
F44A8634-5417-D56A-CAA3-D49656A0A52B,34,8,24,5,Amt,202,3.85,59,0
DD4D2FDB-3EC7-AA96-B0DD-AAA334FF8F82,27,16,12,9,Amt,9,1.77,191,0.175
EEBDE43D-B4F2-EFD3-F60F-55A236199384,69,11,6,11,Pct,1250,3.48,236,0
D4DC5A89-5E55-F8E9-84E1-AA4185C669D2,48,12,28,9,Pct,1150,1.67,293,0.05
32877E23-A6C1-6B9F-B787-C99102CCD468,99,18,82,2,Pct,129,3.31,4,0.2
65173E0A-810F-2EC5-F75F-FD6D38FCE862,7,12,70,17,Amt,420,3.68,38,0.05
241EBB35-7EBD-104E-4A52-D88A7C3AFAA2,50,10,27,11,Amt,1061,2.60,11,0.05
3E4011EE-03D5-C520-7BC9-A34FB424A958,58,19,20,7,Amt,1444,4.54,157,0.175
F17DEA70-8D89-50CD-CE22-7EEB020F7ACD,33,12,23,12,Amt,55,2.69,237,0.2
7677C70E-0A22-23E2-ACD4-4A280ADEB3EA,62,10,86,11,Amt,763,2.67,120,0.2
BD6E17CB-24FE-96AD-D505-153928623823,100,4,79,12,Pct,1185,1.16,100,0.075
B76C7C5E-D962-197B-1AF7-55FB5AC70739,35,20,100,15,Amt,239,2.95,236,0.2
83747401-3C46-B506-95F3-8E6A789417D2,69,6,10,0,Amt,779,1.77,244,0.2
3722F138-C132-49A5-3294-1C48DB9F0C1C,54,11,66,10,Amt,1230,4.92,110,0.2
23A969B0-A674-9351-159E-EEB222F21FA6,61,13,28,14,Pct,1518,1.16,300,0.05
9B37AFF3-3EE0-616D-32D7-C5501919361B,65,19,27,7,Pct,1377,4.05,29,0.075
751718AE-0709-81C7-C37E-6AE526BFC019,39,2,34,18,Pct,1077,4.40,3,0.2
2D562336-A318-A78F-6B6A-382D9291C3F8,49,3,45,9,Pct,366,2.06,88,0.2
