LEAD_TK,ASS_NUM,PRO_NUM,CON_NUM
7868,7,19,30
7869,8,14,21
7870,2,20,24
7871,3,13,21
7872,7,20,28
7873,8,20,21
7874,1,17,25
7875,1,16,26
7876,6,16,25
7877,6,16,23
7878,2,17,21
7879,7,13,27
7880,10,13,30
7881,9,12,22
7882,4,14,30
7883,4,12,30
7884,2,20,26
7885,8,20,30
7886,7,16,26
7887,2,13,21
7888,10,15,26
7889,9,14,29
7890,7,16,26
7891,3,18,28
7892,8,17,26
7893,4,11,24
7894,10,18,22
7895,8,12,25
7896,1,14,29
7897,3,15,29
7898,6,11,23
7899,7,19,22
7900,9,15,29
7901,1,11,28
7902,5,13,28
7903,6,18,21
7904,4,17,25
7905,6,12,25
7906,5,16,27
7907,7,18,22
7908,7,13,22
7909,8,11,29
7910,8,11,24
7911,1,20,22
7912,2,19,24
7913,5,20,23
7914,8,12,23
7915,8,15,27
7916,8,14,30
7917,9,12,30
7918,8,14,29
7919,9,15,26
7920,5,15,23
7921,1,13,21
7922,7,14,26
7923,7,15,27
7924,10,15,26
7925,2,12,30
7926,1,19,30
7927,2,14,28
7928,6,18,23
7929,1,18,26
7930,4,12,29
7931,9,19,27
7932,9,11,28
7933,9,14,29
7934,8,13,27
7935,7,20,23
7936,2,12,27
7937,3,12,23
7938,3,17,21
7939,2,11,30
7940,6,12,22
7941,3,12,27
7942,5,20,30
7943,7,17,22
7944,2,18,24
7945,9,11,22
7946,4,12,22
7947,9,19,29
7948,6,14,29
7949,1,14,23
7950,8,20,30
7951,4,15,22
7952,7,12,26
7953,8,17,21
7954,4,11,26
7955,10,19,26
7956,8,11,22
7957,4,13,22
7958,8,19,21
7959,5,15,21
7960,1,16,28
7961,1,12,21
7962,3,19,25
7963,6,11,30
7964,10,16,26
7965,6,17,24
7966,8,20,24
7967,9,15,23
7968,2,20,24
7969,3,18,25
7970,7,16,23
7971,3,16,21
7972,6,18,30
7973,1,20,23
7974,2,13,29
7975,5,12,26
7976,4,11,25
7977,9,15,29
7978,1,17,28
7979,1,14,26
7980,9,17,28
7981,2,19,23
7982,2,15,30
7983,2,16,24
7984,1,13,30
7985,3,14,29
7986,9,18,30
7987,9,16,23
7988,8,20,23
7989,5,20,29
7990,9,12,21
7991,4,17,29
7992,8,17,27
7993,5,12,26
7994,9,15,26
7995,7,19,22
7996,4,18,29
7997,3,15,27
7998,4,15,21
7999,3,20,23
8000,5,14,25
8001,7,13,26
8002,1,12,21
8003,6,17,21
8004,8,13,26
8005,3,19,21
8006,3,20,21
8007,2,14,27
8008,9,19,28
8009,5,12,23
8010,7,11,25
8011,5,16,25
8012,2,15,22
8013,1,20,28
8014,2,15,30
8015,5,15,30
8016,6,11,28
8017,8,12,27
8018,2,14,29
8019,8,14,26
8020,1,12,28
8021,5,11,21
8022,9,16,26
8023,6,20,26
8024,7,20,26
8025,10,15,23
8026,6,11,28
8027,5,12,29
8028,7,17,29
8029,3,16,26
8030,4,19,30
8031,10,12,29
8032,5,14,28
8033,5,12,28
8034,10,12,27
8035,5,15,29
8036,3,16,29
8037,4,14,24
8038,4,15,23
8039,4,18,27
8040,9,20,30
8041,3,20,29
8042,4,12,27
8043,4,12,24
8044,7,11,26
8045,5,16,26
8046,4,13,28
8047,3,13,26
8048,6,16,23
8049,10,14,23
8050,10,13,26
8051,5,12,28
8052,4,17,23
8053,6,16,25
8054,10,13,30
8055,7,14,22
8056,3,17,29
8057,4,11,24
8058,10,18,29
8059,8,12,27
8060,8,19,22
8061,7,14,22
8062,10,17,26
8063,1,13,23
8064,7,15,22
8065,2,18,26
8066,2,12,29
8067,9,20,26
8068,5,15,26
8069,5,11,26
8070,1,19,23
8071,5,13,25
8072,7,20,25
8073,4,14,28
8074,5,17,25
8075,6,11,27
8076,5,11,24
8077,2,13,21
8078,5,18,23
8079,4,20,30
8080,1,13,24
8081,8,15,23
8082,9,12,25
8083,3,15,25
8084,6,17,28
8085,4,16,28
8086,8,14,28
8087,4,14,25
8088,6,15,29
8089,3,17,23
8090,8,18,26
8091,8,19,25
8092,9,15,26
8093,9,19,21
8094,5,17,28
8095,1,13,27
8096,5,19,27
8097,5,19,24
8098,7,11,21
8099,2,17,23
8100,1,20,25
8101,1,12,30
8102,3,15,22
8103,9,15,28
8104,6,14,21
8105,8,15,21
8106,1,12,21
8107,8,18,21
8108,10,18,27
8109,3,17,27
8110,10,14,22
8111,5,20,22
8112,1,20,21
8113,7,19,22
8114,2,16,30
8115,4,11,25
8116,3,15,27
8117,5,19,26
8118,7,18,30
8119,6,14,24
8120,4,16,22
8121,10,16,21
8122,5,17,23
8123,3,12,21
8124,1,19,24
8125,3,12,25
8126,1,11,27
8127,5,17,26
8128,5,15,23
8129,3,15,24
8130,3,17,29
8131,8,15,29
8132,10,20,28
8133,8,11,23
8134,5,15,27
8135,6,11,23
8136,7,17,23
8137,10,14,21
8138,4,20,24
8139,8,16,29
8140,1,16,29
8141,10,17,25
8142,3,13,24
8143,4,20,22
8144,9,13,23
8145,9,12,28
8146,9,12,30
8147,2,17,27
8148,1,17,22
8149,9,20,25
8150,2,11,28
8151,4,20,23
8152,7,20,30
8153,4,19,22
8154,2,16,30
8155,8,15,24
8156,10,18,30
8157,1,14,29
8158,1,17,24
8159,3,16,29
8160,5,12,30
8161,10,11,24
8162,6,17,21
8163,2,20,21
8164,6,17,23
8165,8,20,25
8166,4,15,30
8167,10,11,27
8168,3,16,30
8169,10,17,28
8170,6,15,22
8171,10,11,27
8172,8,12,21
8173,6,11,27
8174,2,14,28
8175,10,19,26
8176,3,15,22
8177,3,14,26
8178,6,11,21
8179,7,20,30
8180,8,14,21
8181,2,18,27
8182,7,15,25
8183,1,12,25
8184,2,13,29
8185,2,16,29
8186,1,18,29
8187,1,15,23
8188,3,11,28
8189,8,13,26
8190,10,11,22
8191,8,15,30
8192,7,19,30
8193,8,13,28
8194,3,16,30
8195,1,13,29
8196,6,20,23
8197,10,11,29
8198,9,11,25
8199,6,18,22
8200,8,17,26
8201,6,15,27
8202,7,18,29
8203,4,15,29
8204,3,11,26
8205,5,20,24
8206,1,11,22
8207,8,12,23
8208,6,20,28
8209,5,19,30
8210,6,20,23
8211,6,18,29
8212,8,18,28
8213,9,19,30
8214,7,12,29
8215,3,16,28
8216,4,11,29
8217,6,20,24
8218,9,15,25
8219,8,16,29
8220,3,15,21
8221,1,16,30
8222,3,15,29
8223,7,18,27
8224,5,12,22
8225,6,12,28
8226,4,20,22
8227,3,19,28
8228,5,12,25
8229,2,12,24
8230,8,20,28
8231,7,20,23
8232,8,11,29
8233,10,18,22
8234,10,13,23
8235,9,18,29
8236,6,11,21
8237,2,17,24
8238,7,16,22
8239,9,13,21
8240,6,20,30
8241,10,17,25
8242,5,18,24
8243,7,17,29
8244,10,17,23
8245,9,20,29
8246,10,14,29
8247,6,13,29
8248,10,13,24
8249,1,11,23
8250,2,12,25
8251,1,12,22
8252,6,13,26
8253,2,18,29
8254,6,15,23
8255,6,13,27
8256,10,15,22
8257,10,11,27
8258,3,13,30
8259,1,15,22
8260,7,19,23
8261,8,18,28
8262,9,13,27
8263,2,19,21
8264,10,12,28
8265,8,13,26
8266,1,13,22
8267,7,12,28
8268,2,11,27
8269,10,11,21
8270,1,16,23
8271,2,17,30
8272,3,14,23
8273,7,18,25
8274,4,14,24
8275,6,13,24
8276,8,11,25
8277,10,14,27
8278,9,11,26
8279,6,15,27
8280,10,17,29
8281,8,20,29
8282,9,20,23
8283,6,17,24
8284,3,17,22
8285,5,15,26
8286,4,17,22
8287,10,20,24
8288,5,19,21
8289,2,19,25
8290,3,16,21
8291,9,18,29
8292,2,11,23
8293,3,15,30
8294,6,18,27
8295,2,12,24
8296,10,18,24
8297,10,17,21
8298,4,16,23
8299,2,18,28
8300,8,13,27
8301,6,16,24
8302,3,20,29
8303,6,18,30
8304,5,15,22
8305,1,17,27
8306,3,17,29
8307,1,13,21
8308,10,12,22
8309,10,13,24
8310,6,20,30
8311,5,18,24
8312,6,13,23
8313,6,19,23
8314,6,19,26
8315,8,15,30
8316,4,16,26
8317,5,14,21
8318,3,17,24
8319,4,19,25
8320,7,15,25
8321,5,20,25
8322,1,18,29
8323,6,20,27
8324,2,17,23
8325,10,18,29
8326,9,12,26
8327,9,14,27
8328,9,17,21
8329,3,15,24
8330,6,11,25
8331,1,13,21
8332,3,20,29
8333,6,16,23
8334,6,13,25
8335,10,16,30
8336,1,14,25
8337,1,17,23
8338,8,11,21
8339,9,11,28
8340,5,20,25
8341,9,12,24
8342,4,12,23
8343,3,15,22
8344,10,19,25
8345,4,19,26
8346,2,12,24
8347,3,12,27
8348,9,12,29
8349,7,14,23
8350,10,17,30
8351,3,14,22
8352,3,14,22
8353,8,17,27
8354,10,14,26
8355,4,16,28
8356,2,19,21
8357,1,14,30
8358,2,19,27
8359,2,16,21
8360,10,16,26
8361,10,18,28
8362,10,19,25
8363,5,11,28
8364,9,18,26
8365,6,19,30
8366,9,19,30
8367,1,14,28
8368,2,12,26
8369,2,18,21
8370,8,14,21
8371,5,20,28
8372,10,12,21
8373,10,18,30
8374,6,18,26
8375,6,11,29
8376,4,13,29
8377,5,12,21
8378,5,16,28
8379,3,12,28
8380,2,14,25
8381,5,11,21
8382,2,19,23
8383,2,16,22
8384,5,12,22
8385,3,13,28
8386,6,18,26
8387,8,20,22
8388,10,13,23
8389,2,14,29
8390,6,16,27
8391,4,13,30
8392,3,13,26
8393,7,15,27
8394,8,18,26
8395,9,11,29
8396,5,20,25
8397,3,15,25
8398,2,11,26
8399,9,19,22
8400,10,18,25
8401,4,13,23
8402,8,13,30
8403,2,13,23
8404,8,16,21
8405,1,11,23
8406,10,11,29
8407,5,17,28
8408,5,17,24
8409,8,20,29
8410,3,11,23
8411,1,13,29
8412,2,16,22
8413,9,20,21
8414,3,19,27
8415,4,13,24
8416,6,11,28
8417,5,15,23
8418,4,13,27
8419,2,20,29
8420,6,16,24
8421,9,20,26
8422,7,16,21
8423,8,17,21
8424,3,17,29
8425,2,12,26
8426,7,16,27
8427,3,17,25
8428,7,14,21
8429,3,18,23
8430,6,14,28
8431,1,13,25
8432,7,16,30
8433,7,15,30
8434,3,16,27
8435,9,20,25
8436,1,12,28
8437,9,12,24
8438,1,12,23
8439,1,18,30
8440,7,12,24
8441,8,12,29
8442,6,14,30
8443,5,15,21
8444,9,20,24
8445,5,15,21
8446,1,19,28
8447,1,13,30
8448,10,19,29
8449,5,20,24
8450,4,15,26
8451,4,20,27
8452,10,14,23
8453,10,18,28
8454,9,12,25
8455,3,18,21
8456,8,19,30
8457,4,13,25
8458,9,19,26
8459,3,14,24
8460,3,14,23
8461,9,20,30
8462,7,13,28
8463,6,13,26
8464,5,13,23
8465,9,19,25
8466,2,15,24
8467,4,13,29
8468,8,11,26
8469,3,18,27
8470,8,11,27
8471,3,14,22
8472,7,20,22
8473,6,16,29
8474,10,18,30
8475,6,19,22
8476,4,16,29
8477,6,18,28
8478,6,13,26
8479,9,13,29
8480,9,14,28
8481,10,16,26
8482,3,11,22
8483,7,19,21
8484,1,14,30
8485,7,19,25
8486,3,15,29
8487,7,11,30
8488,9,15,23
8489,6,11,23
8490,7,11,27
8491,1,17,29
8492,7,17,25
8493,8,18,30
8494,9,14,27
8495,4,20,26
8496,10,11,27
8497,9,17,25
8498,1,20,21
8499,4,12,22
8500,1,19,24
8501,9,12,21
8502,8,17,23
8503,5,14,22
8504,4,11,27
8505,3,20,25
8506,10,15,24
8507,10,18,27
8508,3,11,21
8509,1,13,25
8510,4,13,28
8511,3,19,26
8512,2,17,25
8513,1,18,24
8514,4,18,22
8515,7,14,24
8516,1,19,30
8517,4,18,29
8518,6,15,26
8519,7,12,25
8520,9,20,29
8521,9,20,22
8522,4,16,27
8523,3,12,30
8524,7,11,22
8525,4,19,23
8526,7,15,30
8527,7,11,21
8528,3,11,23
8529,4,15,27
8530,9,11,21
8531,7,17,22
8532,1,11,29
8533,5,18,23
8534,7,20,30
8535,8,18,24
8536,10,19,26
8537,2,14,27
8538,1,18,24
8539,3,11,25
8540,9,11,27
8541,4,14,24
8542,2,19,27
8543,2,12,25
8544,2,19,29
8545,5,19,23
8546,3,14,24
8547,8,20,23
8548,2,17,27
8549,5,19,29
8550,10,19,26
8551,5,20,22
8552,5,18,25
8553,9,19,22
8554,5,18,26
8555,1,15,24
8556,5,13,28
8557,3,20,24
8558,9,18,25
8559,1,18,27
8560,6,12,29
8561,5,20,22
8562,2,14,29
8563,2,20,21
8564,3,11,23
8565,5,19,21
8566,8,19,25
8567,6,18,27
8568,4,17,29
8569,5,12,21
8570,8,20,29
8571,5,13,28
8572,2,14,26
8573,6,12,23
8574,7,14,29
8575,10,17,21
8576,6,13,27
8577,4,11,27
8578,8,17,27
8579,8,11,25
8580,8,18,28
8581,6,13,22
8582,9,18,21
8583,3,16,26
8584,1,16,25
8585,2,17,23
8586,6,20,24
8587,6,14,21
8588,8,15,27
8589,7,19,21
8590,6,18,28
8591,8,14,25
8592,4,19,26
8593,1,14,30
8594,4,16,27
8595,3,15,21
8596,5,17,29
8597,8,15,23
8598,10,15,22
8599,4,18,22
8600,10,15,23
8601,9,19,25
8602,9,20,25
8603,7,15,28
8604,7,14,24
8605,5,19,27
8606,6,20,28
8607,3,11,30
8608,2,15,28
8609,5,11,22
8610,2,11,30
8611,3,13,27
8612,4,15,28
8613,1,16,29
8614,1,16,27
8615,4,20,24
8616,6,20,22
8617,9,20,24
8618,1,19,30
8619,7,16,22
8620,7,11,30
8621,6,16,27
8622,8,15,22
8623,9,17,22
8624,5,13,24
8625,9,19,24
8626,10,18,29
8627,7,11,23
8628,10,20,24
8629,9,17,29
8630,3,12,21
8631,3,14,28
8632,10,17,28
8633,8,15,30
8634,6,12,28
8635,1,20,27
8636,10,13,25
8637,7,17,25
8638,6,14,24
8639,2,20,28
8640,4,18,26
8641,8,11,23
8642,10,12,24
8643,2,13,25
8644,8,16,26
8645,4,18,29
8646,7,20,24
8647,10,19,24
8648,4,11,29
8649,5,14,27
8650,3,20,25
8651,5,20,23
8652,1,20,24
8653,5,11,22
8654,9,19,27
8655,3,15,27
8656,1,16,29
8657,8,19,23
8658,10,12,21
8659,7,15,23
8660,4,17,21
8661,4,17,29
8662,7,20,24
8663,5,14,30
8664,3,14,24
8665,3,17,27
8666,6,15,29
8667,9,13,27
8668,1,17,21
8669,2,20,28
8670,2,13,27
8671,5,16,25
8672,3,15,22
8673,1,14,28
8674,9,19,27
8675,10,20,27
8676,4,13,23
8677,10,20,22
8678,9,18,21
8679,8,19,27
8680,9,13,26
8681,1,20,29
8682,9,20,21
8683,2,13,29
8684,9,13,22
8685,6,12,30
8686,3,18,29
8687,2,14,26
8688,6,18,23
8689,4,17,21
8690,10,18,23
8691,10,16,25
8692,6,15,27
8693,10,12,27
8694,4,12,24
8695,8,17,21
8696,6,12,26
8697,3,12,24
8698,9,17,30
8699,2,15,27
8700,4,15,23
8701,1,13,30
8702,7,13,24
8703,10,20,22
8704,2,18,27
8705,2,13,23
8706,9,15,23
8707,6,20,21
8708,8,19,25
8709,6,19,30
8710,5,14,25
8711,3,15,23
8712,5,12,22
8713,4,14,29
8714,8,19,21
8715,4,12,25
8716,2,17,23
8717,5,12,23
8718,10,11,28
8719,8,19,30
8720,8,16,26
8721,6,18,29
8722,6,17,21
8723,7,18,25
8724,4,15,30
8725,1,14,30
8726,9,11,30
8727,3,18,30
8728,8,12,22
8729,4,12,25
8730,9,11,23
8731,7,19,26
8732,10,18,21
8733,8,12,27
8734,2,14,29
8735,2,17,29
8736,3,16,28
8737,6,16,23
8738,5,17,28
8739,6,19,27
8740,6,18,30
8741,6,18,26
8742,3,14,26
8743,2,15,30
8744,9,17,30
8745,1,18,30
8746,5,15,28
8747,5,17,25
8748,5,15,22
8749,8,11,28
8750,4,11,28
8751,2,16,22
8752,10,14,27
8753,9,20,27
8754,10,13,21
8755,8,16,26
8756,3,17,23
8757,5,16,30
8758,9,16,23
8759,2,11,21
8760,2,18,28
8761,3,12,22
8762,6,18,29
8763,3,11,30
8764,10,14,25
8765,9,16,23
8766,9,15,28
8767,8,16,25
8768,9,17,28
8769,8,15,27
8770,7,20,24
8771,6,20,30
8772,3,19,27
8773,9,12,29
8774,6,19,30
8775,5,18,22
8776,10,12,21
8777,10,11,23
8778,7,11,27
8779,5,11,25
8780,4,14,26
8781,9,12,24
8782,2,15,28
8783,5,11,25
8784,6,20,26
8785,10,14,21
8786,5,20,22
8787,9,13,26
8788,6,18,22
8789,7,11,23
8790,5,20,26
8791,1,11,30
8792,4,20,28
8793,4,16,26
8794,3,18,23
8795,1,17,24
8796,1,16,25
8797,4,12,25
8798,9,13,29
8799,7,19,28
8800,9,15,21
8801,7,14,22
8802,3,18,24
8803,5,13,25
8804,9,15,28
8805,6,12,27
8806,5,11,21
8807,6,17,30
8808,4,14,30
8809,1,12,21
8810,10,15,25
8811,10,20,28
8812,2,12,23
8813,5,19,26
8814,3,18,30
8815,9,12,30
8816,8,15,26
8817,7,12,27
8818,10,18,21
8819,7,14,23
8820,1,11,23
8821,7,14,29
8822,6,17,22
8823,10,13,22
8824,1,11,22
8825,8,15,28
8826,7,12,24
8827,8,16,22
8828,8,12,29
8829,4,13,26
8830,6,11,26
8831,5,18,22
8832,4,13,26
8833,10,17,21
8834,10,17,22
8835,2,14,26
8836,5,18,23
8837,4,12,27
8838,9,16,23
8839,9,19,30
8840,3,13,27
8841,8,14,29
8842,1,14,23
8843,9,15,25
8844,7,19,30
8845,4,18,30
8846,2,20,26
8847,9,20,26
8848,10,20,27
8849,3,16,26
8850,8,11,25
8851,10,14,23
8852,8,11,27
8853,7,14,29
8854,8,20,22
8855,2,13,27
8856,6,20,29
8857,7,15,24
8858,10,14,25
8859,8,13,29
8860,10,17,29
8861,1,18,23
8862,2,20,27
8863,7,14,23
8864,4,15,25
8865,1,12,24
8866,8,20,26
8867,4,16,26
8868,9,12,24
8869,10,13,27
8870,8,11,23
8871,2,15,22
8872,2,15,30
8873,1,20,26
8874,3,14,30
8875,5,16,26
8876,6,13,24
8877,1,15,24
8878,2,20,28
8879,7,12,25
8880,5,13,27
8881,2,12,21
8882,3,17,29
8883,10,15,23
8884,7,14,22
8885,8,16,26
8886,7,12,21
8887,2,19,23
8888,1,18,30
8889,7,15,29
8890,7,17,29
8891,4,15,30
8892,9,19,22
8893,3,12,28
8894,10,20,25
8895,1,18,27
8896,7,13,26
8897,4,11,27
8898,9,15,24
8899,2,17,28
8900,8,13,21
8901,6,15,23
8902,7,14,21
8903,2,17,21
8904,10,17,27
8905,1,17,25
8906,7,17,24
8907,4,19,30
8908,7,18,27
8909,8,18,21
8910,3,20,26
8911,2,14,29
8912,10,13,21
8913,3,11,28
8914,4,12,23
8915,2,14,22
8916,7,15,27
8917,4,15,27
8918,8,13,21
8919,3,17,25
8920,10,17,26
8921,5,18,23
8922,8,15,24
8923,3,20,28
8924,3,11,27
8925,9,14,23
8926,10,17,26
8927,9,13,27
8928,4,13,26
8929,8,15,29
8930,2,13,30
8931,5,16,23
8932,7,13,26
8933,1,14,22
8934,4,16,26
8935,8,13,21
8936,2,20,26
8937,8,13,22
8938,8,15,23
8939,7,11,24
8940,8,15,28
8941,3,14,24
8942,9,14,24
8943,3,11,25
8944,7,15,22
8945,8,11,21
8946,7,17,28
8947,2,20,30
8948,2,17,25
8949,3,15,27
8950,1,20,27
8951,10,13,25
8952,4,14,25
8953,5,11,21
8954,7,17,26
8955,1,18,27
8956,3,12,23
8957,4,16,21
8958,8,11,21
8959,3,20,26
8960,9,17,21
8961,3,16,24
8962,6,18,22
8963,2,17,25
8964,3,16,26
8965,9,16,29
8966,1,16,25
8967,10,20,29
8968,1,13,25
8969,5,13,26
8970,1,15,28
8971,5,20,23
8972,4,14,21
8973,3,17,22
8974,2,20,21
8975,7,20,21
8976,8,17,26
8977,9,16,23
8978,3,19,24
8979,6,20,27
8980,8,12,21
8981,2,11,27
8982,6,17,22
8983,9,13,23
8984,6,13,25
8985,4,14,28
8986,5,18,24
8987,7,17,25
8988,2,16,25
8989,2,11,24
8990,1,20,27
8991,5,12,29
8992,6,20,30
8993,2,18,24
8994,3,17,24
8995,8,11,30
8996,10,19,26
8997,8,14,24
8998,8,13,24
8999,4,12,30
9000,8,11,22
9001,6,15,27
9002,7,14,25
9003,4,15,30
9004,2,17,28
9005,4,15,21
9006,3,13,23
9007,10,11,26
9008,2,16,27
9009,5,13,23
9010,4,15,21
9011,10,14,28
9012,7,16,23
9013,10,12,25
9014,4,18,25
9015,2,13,26
9016,7,18,28
9017,8,19,25
9018,9,18,23
9019,2,18,24
9020,8,18,24
9021,8,17,29
9022,1,17,23
9023,5,13,26
9024,3,14,21
9025,2,16,21
9026,8,18,23
9027,10,15,21
9028,6,20,26
9029,6,11,25
9030,1,12,30
9031,1,16,27
9032,7,19,24
9033,10,20,21
9034,1,18,25
9035,7,18,24
9036,7,12,26
9037,10,15,23
9038,5,15,28
9039,6,11,21
9040,2,14,21
9041,7,11,27
9042,8,17,24
9043,9,12,24
9044,6,15,24
9045,1,13,22
9046,3,15,24
9047,2,20,29
9048,7,12,24
9049,2,18,23
9050,7,13,30
9051,8,18,28
9052,10,16,30
9053,2,11,25
9054,5,11,23
9055,9,11,29
9056,8,13,23
9057,2,12,22
9058,1,19,26
9059,2,19,22
9060,5,18,25
9061,5,20,23
9062,6,14,30
9063,4,13,27
9064,9,18,27
9065,7,11,24
9066,8,15,26
9067,6,17,26
9068,10,16,22
9069,8,13,26
9070,6,11,27
9071,3,20,28
9072,5,19,27
9073,6,15,29
9074,3,18,25
9075,7,12,21
9076,9,11,27
9077,4,20,29
9078,1,19,26
9079,4,15,24
9080,8,15,23
9081,9,11,30
9082,4,13,28
9083,9,13,23
9084,1,19,29
9085,10,14,22
9086,8,16,21
9087,3,15,26
9088,8,18,22
9089,6,13,29
9090,8,16,26
9091,8,14,30
9092,3,20,25
9093,2,15,24
9094,3,19,24
9095,9,14,28
9096,2,11,25
9097,8,14,26
9098,3,12,30
9099,4,12,24
9100,6,16,30
9101,9,17,24
9102,7,14,22
9103,4,19,28
9104,1,12,24
9105,4,11,29
9106,5,17,28
9107,10,18,29
9108,1,20,21
9109,9,16,22
9110,6,11,24
9111,3,11,22
9112,8,19,29
9113,4,19,27
9114,7,15,25
9115,5,16,22
9116,2,14,30
9117,5,15,24
9118,7,18,25
9119,7,12,27
9120,6,17,25
9121,4,17,29
9122,2,18,25
9123,8,14,28
9124,8,13,30
9125,6,19,30
9126,9,15,27
9127,2,12,21
9128,1,14,28
9129,1,16,22
9130,2,17,28
9131,3,14,29
9132,10,19,30
9133,7,15,28
9134,9,18,30
9135,5,17,26
9136,2,13,28
9137,4,12,24
9138,9,13,29
9139,6,12,23
9140,9,13,26
9141,7,20,22
9142,10,17,21
9143,4,17,28
9144,6,20,28
9145,3,16,23
9146,5,17,30
9147,3,12,24
9148,8,16,24
9149,1,12,25
9150,4,18,30
9151,4,12,23
9152,7,11,21
9153,5,18,27
9154,9,19,25
9155,8,15,26
9156,2,14,30
9157,1,20,29
9158,3,15,29
9159,5,18,21
9160,7,16,27
9161,2,16,23
9162,10,13,23
9163,3,13,26
9164,6,12,21
9165,1,19,24
9166,4,14,27
9167,2,19,29
9168,1,18,22
9169,7,14,24
9170,2,19,30
9171,1,18,29
9172,5,19,30
9173,3,16,23
9174,3,16,28
9175,7,17,26
9176,10,19,27
9177,9,14,21
9178,1,19,21
9179,9,19,30
9180,6,20,21
9181,2,18,24
9182,8,11,27
9183,7,16,29
9184,2,16,25
9185,4,13,26
9186,5,20,23
9187,7,18,22
9188,5,18,28
9189,6,15,28
9190,4,15,25
9191,6,18,28
9192,9,17,28
9193,10,20,30
9194,2,17,29
9195,8,12,30
9196,7,11,27
9197,5,11,29
9198,7,14,25
9199,7,13,25
9200,2,13,30
9201,9,18,28
9202,3,19,25
9203,9,13,26
9204,5,16,26
9205,4,15,28
9206,3,14,24
9207,3,11,23
9208,7,14,29
9209,8,16,23
9210,9,20,22
9211,8,16,28
9212,7,11,23
9213,2,13,22
9214,4,16,29
9215,7,15,28
9216,8,13,28
9217,5,11,23
9218,1,11,25
9219,6,15,22
9220,8,19,30
9221,2,20,30
9222,5,15,29
9223,9,20,28
9224,1,11,23
9225,10,16,22
9226,6,11,27
9227,10,17,24
9228,2,20,24
9229,9,12,29
9230,9,15,24
9231,2,20,26
9232,10,14,21
9233,10,18,25
9234,9,17,26
9235,2,14,26
9236,2,13,25
9237,9,15,26
9238,2,18,22
9239,2,13,21
9240,10,20,25
9241,9,12,30
9242,6,11,24
9243,2,12,21
9244,6,16,23
9245,8,16,25
9246,4,17,22
9247,10,14,26
9248,3,13,28
9249,1,12,24
9250,4,18,22
9251,1,15,22
9252,8,18,29
9253,10,12,28
9254,8,17,23
9255,5,15,30
9256,10,13,22
9257,8,16,28
9258,9,11,30
9259,5,13,24
9260,2,11,23
9261,2,11,22
9262,2,20,21
9263,6,15,26
9264,2,18,26
9265,9,12,30
9266,2,16,27
9267,9,14,27
9268,8,17,27
9269,8,15,26
9270,9,15,29
9271,9,13,25
9272,9,17,21
9273,6,16,28
9274,10,17,22
9275,6,15,21
9276,10,11,27
9277,4,14,29
9278,10,13,21
9279,9,19,21
9280,4,12,26
9281,4,13,27
9282,4,11,30
9283,6,13,28
9284,2,20,24
9285,1,14,24
9286,10,19,30
9287,10,14,24
9288,3,12,25
9289,4,14,28
9290,5,13,26
9291,1,12,23
9292,9,18,22
9293,7,15,24
9294,5,15,21
9295,5,13,26
9296,4,20,24
9297,3,14,30
9298,9,12,25
9299,10,15,22
9300,5,13,28
9301,5,11,27
9302,6,17,21
9303,4,20,27
9304,9,20,29
9305,9,19,23
9306,1,15,29
9307,8,17,25
9308,5,20,27
9309,4,16,22
9310,2,15,26
9311,2,13,28
9312,10,16,28
9313,9,18,24
9314,6,13,30
9315,7,17,26
9316,3,14,29
9317,4,18,28
9318,6,20,28
9319,2,13,26
9320,4,16,28
9321,6,13,26
9322,5,18,24
9323,4,17,27
9324,9,20,28
9325,1,18,30
9326,7,17,27
9327,2,16,27
9328,9,17,29
9329,10,14,25
9330,2,16,27
9331,6,15,25
9332,6,17,28
9333,5,18,21
9334,6,13,30
9335,10,13,28
9336,5,17,22
9337,6,15,30
9338,1,12,27
9339,6,14,29
9340,1,13,22
9341,9,12,30
9342,10,13,24
9343,3,16,22
9344,7,19,26
9345,10,18,27
9346,8,17,28
9347,5,14,22
9348,9,14,25
9349,6,19,21
9350,9,13,22
9351,3,16,25
9352,10,20,24
9353,3,16,24
9354,10,18,29
9355,7,13,23
9356,3,15,24
9357,2,13,25
9358,6,15,22
9359,8,20,27
9360,7,17,23
9361,7,20,22
9362,7,15,22
9363,4,16,21
9364,7,14,26
9365,5,15,24
9366,2,17,26
9367,1,19,27
9368,7,14,29
9369,9,17,25
9370,8,17,26
9371,1,15,27
9372,1,13,27
9373,10,19,25
9374,8,18,27
9375,3,13,25
9376,2,14,28
9377,7,12,21
9378,5,15,27
9379,10,15,21
9380,10,11,26
9381,8,16,22
9382,2,19,29
9383,6,15,30
9384,10,16,28
9385,6,16,28
9386,5,18,30
9387,7,15,23
9388,8,13,23
9389,3,13,22
9390,6,16,30
9391,2,13,26
9392,7,18,29
9393,8,19,30
9394,4,15,21
9395,7,15,25
9396,9,18,27
9397,10,14,29
9398,8,15,29
9399,9,18,23
9400,5,15,28
9401,7,17,27
9402,3,16,25
9403,8,20,21
9404,9,20,29
9405,2,17,29
9406,4,18,29
9407,3,11,25
9408,4,14,24
9409,3,15,23
9410,8,19,23
9411,2,19,30
9412,3,15,23
9413,8,18,22
9414,7,13,28
9415,3,18,26
9416,3,11,30
9417,7,11,30
9418,2,11,29
9419,7,15,29
