LEAD_ID|LEAD_TK_RAND|LEAD_CREATED_TK_RAND|LEAD_MODIFIED_TK_RAND|LEAD_CONVERTED_TK_RAND|CAMPAIGN_TK_RAND|ASSIGNED_USER_TK_RAND
E523DEED-54B2-8978-AA01-BE3836C5A6C2|2530|166|196|97|4|5
63EA399D-D26D-1231-9BE6-D0F037C0ABAB|2531|460|162|56|5|6
5C972096-AB66-BE41-B9D6-7BD6676DE0A6|2532|321|336|675|2|4
E4F79E5E-338A-3981-37B8-2735DC26A5CE|2533|476|149|692|3|5
49EB5C25-9E35-41A0-66B1-096985FB6483|2534|728|13|447|2|4
48B87D90-1637-F7F4-8384-A1AFD609B0CB|2535|440|182|78|4|15
0F719B83-3648-FFCF-3D7B-C246A1ED093D|2536|59|283|369|4|20
4B4A09CD-7A4F-29DA-701A-55BC5DAD21C8|2537|379|215|425|1|18
9FEE705F-C6E4-E49B-0EFD-9CD0D582D0D0|2538|450|650|305|4|17
B43E031A-C77A-85B5-9DF6-A1DC1233F430|2539|364|635|306|3|15
17B30606-18DA-541D-AA9A-69DCB1CAB586|2540|124|117|249|1|11
A1AC5542-22C1-C465-87ED-F34F297CE339|2541|141|655|384|5|19
D86FE55E-AF1E-5880-7FD5-0D60FA7C7883|2542|706|47|597|3|4
82818CB7-D592-367B-F12F-46854BFA90A8|2543|86|212|82|4|10
4DB13B29-B5DB-AE29-E6C6-42CA3EBC3AE7|2544|553|257|338|1|10
51538FE4-36FC-30EC-0DF9-5F17CEE362BC|2545|608|375|163|1|2
C0E15A68-9B61-DC54-6658-766CDC0BD0BD|2546|650|578|247|5|4
A7761983-393B-1FDA-E9E6-F2B69457D2C7|2547|30|30|626|3|7
A5ACBE3D-A46F-3131-4A7C-B4B2DFBC5529|2548|350|54|72|4|17
3AFCE483-C9D1-0C57-642C-EE8E3C87C579|2549|438|483|107|3|16
06CAC093-0B2E-BAF6-C60C-40C2A69D5C4B|2550|450|590|276|5|3
790FCDB1-F7AE-606B-5F20-89F6B1A31C77|2551|434|38|278|5|20
39932451-E590-32D0-D5FA-212A05BC7ABD|2552|537|431|229|5|5
4CDF0932-9079-3E29-F48D-AB99C49B75AA|2553|177|727|89|3|15
9E68778B-C9D2-086D-D34A-BA6CA513DB48|2554|47|463|306|4|7
C0B8F3EF-D85E-F8A8-8F25-C79DDB19CB0E|2555|305|380|198|1|8
1289B327-F1ED-FD20-53C9-6BEC9E6852E1|2556|340|42|286|4|13
08162F2B-C831-0B6A-EDFF-8957DEAC94C5|2557|412|522|603|2|5
732319D6-B1B7-3D61-5163-5C1B966379F0|2558|334|709|626|1|2
375A263B-6E0D-7CB0-8360-84C8DAAAD9FF|2559|473|16|127|1|6
BE58B778-4F5B-3828-786C-FFF2830FB93A|2560|259|69|636|4|11
200F1A01-9216-A6E0-54B8-5F18CA84E4F7|2561|203|184|684|1|1
7AE0AA36-DFAF-A46F-6E8E-4D8755C93C78|2562|600|155|92|4|2
CBDC862D-A04E-CBE2-2923-DE4088FCBE1F|2563|362|2|479|2|1
CE4AE96D-EACA-E641-2614-3001D79F83E8|2564|633|517|666|1|14
F14C2C42-FD01-B32B-7D15-1E29AAEB50C7|2565|176|692|61|5|3
29102605-6508-AAF2-6160-B03828DC12E9|2566|610|182|695|3|1
AB65F2EE-1AD2-6118-AD86-5422B1F53221|2567|289|233|171|1|16
B2E4F8A6-A7DD-1858-6211-DD725C2E79E8|2568|458|66|191|3|8
0BDB3C4A-6708-88BF-DBCA-A5CD9DFDBF1B|2569|48|201|549|1|9
F0FE21EF-79F1-8E7A-A7FF-7F23CFDBFDB2|2570|141|241|167|1|15
1305BFC1-07F8-0A0C-7D93-BC09A0198168|2571|15|277|437|3|16
CC1C8940-AD28-21AF-F45B-3371ADB1A63C|2572|196|334|252|2|20
ABA4565B-AEBC-F8F2-8DB3-F3FC4EEECE70|2573|637|62|93|3|18
9448F83F-62EC-0D1D-5E52-4E9844AE8C67|2574|490|32|222|3|9
77E20C9D-42CB-98C0-02F9-068B38ACEC0D|2575|36|477|543|1|20
F27B9C23-57CB-8B45-5DD6-5094C9B62148|2576|608|305|715|2|4
A6A3C2B9-5711-C164-7700-EF4541224D40|2577|230|349|691|4|13
6603705C-26EB-ACB4-703D-A84384604DF6|2578|231|563|538|1|20
823345DE-3FB2-4E37-AC27-33C4F87F8EAD|2579|391|121|104|2|3
FC7E9D75-6FD1-05CE-D467-2458E9A53D14|2580|265|537|192|3|9
8C7FBBE0-FAEE-61EE-0CDE-61041A63B44C|2581|81|626|642|3|6
FAB6020D-2886-0302-0942-FB754CBB271B|2582|607|407|427|2|7
33667888-C592-9D18-9108-9C50C9CC195A|2583|339|712|263|1|6
EA2D8EDE-FB4C-BA88-9DDA-7CB9F9FD3AB2|2584|651|242|683|4|11
CBEE0EEB-76FA-FD77-EEEA-9E8689E85321|2585|63|216|445|5|6
211B0F0D-30D3-0C95-CB36-3FAA4068242A|2586|375|618|44|1|9
6AB138D7-364A-509D-D9A5-53950C7F2AD1|2587|276|161|280|2|12
1F8E11D0-55B3-6C7E-0507-8DC6C21C454C|2588|82|108|88|2|4
B0E66A79-9482-14A6-4D15-FC943A499D2D|2589|505|581|201|4|8
1ECE7C30-D1BC-D22D-631F-F363FEA6913E|2590|461|378|381|5|16
C8AE8F90-D389-98F6-6436-C84D55949438|2591|706|198|242|5|12
D0731CCD-9E28-2F96-041F-B672A25745FC|2592|432|595|174|4|17
BB879109-6EB8-9EB7-4176-B3DD76893FE9|2593|618|26|519|4|12
27FCB0E8-A31D-7BCE-DBC5-D6CF16C30A64|2594|356|427|89|1|11
7AFC966A-3530-BE59-A691-E0F3055024DA|2595|317|579|446|3|20
D16DE1B4-E1BE-9109-CB48-1EC3AE6D53DD|2596|443|305|159|4|8
A9447011-F3CB-15A3-46E1-07B1FBFBE737|2597|131|2|39|4|2
CF51AAAB-9BF9-6CE0-59F3-6AB9299EA4D1|2598|154|606|345|1|20
001D0327-E3DB-C3D5-AF6E-C51656959341|2599|668|78|684|4|15
67E3AE2D-8C4C-190A-7F1E-A7218EDF2688|2600|583|1|366|4|1
692D6CAA-2DE8-6BCF-EE77-D02F74E8D371|2601|326|332|371|2|5
DCC44462-5EE5-E5C9-52A7-B354DC4D6C2D|2602|267|512|36|3|9
DCF9605A-6322-9B80-38A2-5AA5816AB1DC|2603|178|42|607|2|16
8E7FE656-6F30-3235-8A9C-586F281FB2D5|2604|104|149|635|2|13
334B6031-5DA2-F840-28BF-FA5B03A9E843|2605|666|385|623|1|15
902933CE-4FA2-5E2A-F2C8-9216EBAA00BE|2606|330|26|81|5|4
F8EE297D-0345-5296-9886-D18E9DEF421B|2607|49|615|172|4|2
B1B44548-0ED8-A4F1-F9EF-901B45B31DD8|2608|445|189|615|1|1
77FD1EBD-30F0-4058-A672-3043D7831478|2609|452|307|477|1|12
EBAE0028-EFB3-478F-4EFC-9BD4ECECF6BC|2610|270|431|348|5|6
CD1D53E3-AB45-1BAA-2086-60ED2CDADE6F|2611|138|696|169|1|17
85997CDA-3FF9-1881-6AE4-B4102081F7AE|2612|13|148|527|4|20
ABEC4E00-7190-E894-9450-F970FC98447A|2613|132|645|17|5|3
86F089BC-0815-5C69-B672-7901AD0EC18F|2614|444|153|327|1|11
58690718-F6A4-EB37-FB82-18BACE4885FC|2615|680|277|87|4|16
23175C1C-11AB-0E96-5163-797E3CC3C511|2616|476|717|148|2|20
745330B5-6D5C-C0B8-F97A-9C41664549CE|2617|560|119|690|2|13
3A2F329A-D8E7-6621-A92B-95BF1BFD32CA|2618|569|152|302|3|4
06F83E55-1D77-67A1-D429-7B52D2D47057|2619|689|681|334|3|7
1EB056AE-DE1F-7E6B-8EB1-4B91C9663557|2620|523|563|704|2|3
8A435E10-EE15-4EF5-8C42-412067323842|2621|577|260|406|3|4
5A9A2E9A-7CE3-EED9-5DED-2D0485F01C33|2622|302|41|288|2|11
29FBD3E7-1045-9FA2-AB92-99921DDC0093|2623|429|315|383|3|1
58AB9A24-4460-1223-EAAC-0D3FAD21F827|2624|577|186|3|4|9
FC64871A-8097-049E-3926-DE22FE655EA9|2625|93|693|423|5|19
4126A3BB-8128-454B-A7F3-FF51D4257733|2626|219|292|259|4|6
5718E485-D002-24F9-6DB4-1E7B50D2501E|2627|325|565|264|4|5
47C0734F-5111-8B45-62AF-0FB7E46B5D33|2628|401|351|591|2|2
F4CCB2C2-081B-2750-77DC-BE56B7CD98EF|2629|202|144|592|5|8
BC14D170-83D2-9351-FC3F-2EB11F706699|2630|17|34|333|4|7
4A5113F6-459D-0DBE-AD41-E8C9E86EFB8C|2631|617|396|690|4|2
D483DD0F-4ADA-5108-5786-1BCE3F11D988|2632|608|172|607|5|15
300BBE46-BC32-A913-791C-56ED0D6546F8|2633|494|497|129|1|20
C42A621D-F424-5D82-9887-9F8EC0B0058A|2634|256|480|466|5|13
D31C6C86-FE9D-C84A-29CE-20C1337D97D6|2635|246|92|123|4|10
72315789-74C2-96C1-103A-980CB75B6933|2636|436|625|592|1|15
7F8BE1F7-4235-4B7E-D204-C033ED60AC5F|2637|631|461|122|1|18
154EDEBE-B5E3-8825-B402-C1589B9D0F79|2638|152|413|383|4|12
B67E8356-402C-7142-2E9E-FA6511879769|2639|203|356|714|4|7
9BEC9BBD-8D56-5C24-8645-52234CFE511A|2640|491|11|511|3|11
E7A844FF-3155-C527-0C6F-04D0CF085CD5|2641|53|5|367|3|14
EFCE0B15-E32D-E56B-E719-E8DBF94F85F9|2642|646|245|381|3|19
17A795A5-AC13-FC3B-DF77-71B2993DBBC4|2643|727|30|375|4|4
72E47A81-303E-379F-6F03-C7574D6F0FD3|2644|185|401|124|3|2
2B5B43C4-A739-8D4F-5958-730CA24639EA|2645|673|584|112|2|13
4A3ED09C-4F35-86D2-F622-1479A20EAF73|2646|331|652|438|5|4
EE3174EF-0F1C-D217-7633-019175EF3C7F|2647|504|642|519|2|1
E1F7AB95-4BDC-49D0-AFD4-2A5DF51B2906|2648|57|153|68|3|3
529628AC-2ED7-4B78-0C40-722D0B299D65|2649|351|24|448|3|10
205AB5A3-5FC3-B1A3-1DCC-9AC1916BBE20|2650|262|557|615|5|16
C8341459-4BDC-29CC-52F4-3FDB9AD1ABC0|2651|433|453|695|2|19
F5456238-91DE-BE05-7ED4-F0C155BCB3A4|2652|133|197|217|2|5
5F2321FD-5C43-A36B-495C-0F03392DFC6C|2653|516|527|262|4|18
A7597234-2E97-E60E-B150-F9E5769F4618|2654|360|468|267|3|14
50ABA123-7D66-8193-B9EF-779CBD445A96|2655|108|639|84|2|9
4E04A92F-9505-3BB7-A9A6-A7868C71D51E|2656|160|677|676|5|3
5FDF5FCF-BD0E-CA07-1B94-E2DE70971DE6|2657|17|237|702|5|13
4FBECC06-23BA-6C54-5A32-3299D2FCAD50|2658|99|324|706|5|11
5D1744FA-1CAA-9403-02E5-22C6FF60F637|2659|653|529|123|2|11
CB62E899-29A6-217D-C10A-77E1182E392F|2660|715|636|381|3|16
92804D5A-500C-148F-DD0C-1CCAF0507924|2661|222|569|612|4|17
0040317B-4149-CA74-B552-614578867509|2662|337|663|659|4|1
9254BD49-E31B-E5D4-A6F8-BAF47D50BFE2|2663|652|464|471|4|6
C3FF833D-EBDF-CD94-6D4A-ADD86E3BB2F9|2664|42|498|585|5|8
54DE6531-A9D8-B3A2-3A82-33301DE656B8|2665|133|43|713|1|9
AC5E5379-6BF5-6386-2C8A-1072B5314020|2666|312|476|82|4|8
CC0694DE-7283-E2B4-AD8C-5DA7873D5C19|2667|151|372|389|5|16
DD6E8CAA-7E42-AD37-92A3-0BC91BE70EC3|2668|420|515|588|1|3
FAF4C3A0-E643-A0FB-9E72-0880CE33E0A7|2669|480|654|716|5|16
3076DB4C-3D0D-6CD2-32C7-AB8B9C53E8E5|2670|238|621|53|4|18
451F9C1B-3EE0-8B9C-F169-B59BEE4CC5D9|2671|454|565|573|1|10
492DA7B0-AB95-0797-2611-459606513973|2672|343|231|35|4|3
E4812425-51E6-8E61-85A9-0289015F8007|2673|571|81|489|1|11
365DBF27-0E21-02FE-918D-1A39180DE125|2674|251|212|449|3|4
E3E7631A-A7D3-0E33-557B-553491F06EC3|2675|529|524|107|4|5
CFD9C888-9186-0CD6-A454-0470A410A3B6|2676|146|305|205|3|11
533A5F57-31FB-6BFC-BF47-47EFF8F4A429|2677|154|462|706|2|14
ED8AC8AD-CCC2-5396-0E8B-07BE28059DC4|2678|730|284|568|2|4
DAB38FC6-A300-7D8A-7065-1AA12E26A4F5|2679|477|167|283|1|3
FF66E059-CE42-989A-C14B-0A8CAC4A45B5|2680|82|535|369|4|7
104D0E9A-A5B4-CB20-9874-3D1786C6B135|2681|445|374|73|3|13
87416791-F32C-D906-B56D-F2F2505A77F5|2682|272|417|355|1|14
855610DC-E93D-C402-5F17-8D7050F165C7|2683|638|469|369|1|16
60A3AF0F-B9FF-48EA-4D65-B9B0B423467B|2684|194|314|581|5|8
736B8B31-3E01-C12E-ED6C-B6E33A58D9D4|2685|39|458|567|2|13
852E2E81-9C2C-6664-9FE8-88E0820E1D53|2686|162|390|691|3|7
8B456E62-48AF-7312-44B7-13E91CDA95FD|2687|626|44|535|2|14
D191B0FD-B05F-5E73-AFC4-F5B77C329866|2688|315|465|224|3|9
418BF49E-6BF4-C611-8FB9-06AAA0848736|2689|603|331|493|2|1
58B65A60-ED20-EA62-C233-DA65CB17CA95|2690|34|545|574|1|18
62AD179B-6FD3-07FE-4CFD-E5B52CBF6234|2691|203|498|462|2|18
1623AC70-FCB6-4E56-7FCB-90EAB3935932|2692|636|448|233|3|12
9088149D-3173-6ED2-104B-D73CD7F701B1|2693|369|35|486|5|18
5DB31E30-B30E-0255-998B-F785C094E336|2694|311|329|60|1|12
C2D64247-F388-9775-0BCC-285DDC9601C5|2695|258|615|506|5|10
DAB74551-0BDD-454F-24E1-951C80E18E55|2696|58|75|133|5|9
234E7115-05F1-2754-8311-0EC087E2C1D3|2697|353|118|655|5|20
5428BAED-A78F-5EDF-08AE-142C771C94B5|2698|565|646|297|1|9
32271C6A-A457-80D2-236C-0FDB18568250|2699|257|478|640|2|3
E310A9A1-FCE5-63A1-2AEA-35E2C413CD3A|2700|345|684|592|1|7
5A6A6811-E849-7E2A-BDD7-E44E6800DCF9|2701|177|701|535|5|20
30C85A90-CEBF-A74F-ABC3-8905E58E0055|2702|145|6|523|1|12
DD9B6F29-D814-9612-56DE-E52A3AFBDE52|2703|114|706|657|2|15
796BD8B6-F5B9-9E8F-5849-BB4E54BC7C30|2704|495|635|335|4|6
830246FD-A3CF-E377-017C-ABD55C32BB0A|2705|541|321|63|4|9
90E9B832-A546-C979-093A-20472A86023F|2706|359|248|241|1|4
7118EE9A-6998-863C-7899-E60E7257A932|2707|257|525|446|2|3
8E64E1BC-F2C3-9300-3FAA-01B07DEA1A1C|2708|540|292|105|1|4
571C3462-F5B9-0A44-3C42-A7339D7B4630|2709|222|290|355|4|16
A391370B-2860-D0B9-1267-DACF84BD1C4E|2710|622|429|468|4|9
9BD3CA08-B864-5088-BF20-2B0A722ACD62|2711|161|238|357|5|16
2C3982DC-9540-E54D-85FF-2B8F62C52B8B|2712|91|552|548|1|8
DDD28096-7947-B0D7-61A8-A2A305A18AA1|2713|599|571|155|1|1
C8CBCDD8-B7C8-FEC8-22DB-1EA4BD6FC0A5|2714|338|712|222|1|19
A71591F6-59A8-88CF-725C-1FC8F533A583|2715|566|382|350|3|16
62DDE17E-A142-E314-7B97-193BFDBCDC81|2716|14|450|478|2|2
B03778FD-5213-C1A5-3F95-8174486FCA1B|2717|373|355|203|5|1
EBE9998A-A900-5EC8-E530-8F9AE7CEFF0A|2718|93|383|406|4|14
9E4F49B3-F451-1EF6-5475-7AC15FECEA11|2719|588|595|241|4|20
FEF9CE90-850A-FA2D-3DDF-D7AD94228F78|2720|416|192|556|2|6
C2CCBC43-EB23-F39D-68FC-2D8174337B39|2721|335|448|139|1|13
8CE13CBD-909A-7FF1-07D2-748FEC65137F|2722|305|121|343|1|20
3FF6A35C-069E-94FD-02BE-6D690CB51D12|2723|596|344|243|4|16
9F33DF2D-1202-5633-A5EA-5BE7815D4BE4|2724|490|281|605|2|5
6A2BDAF0-B3C4-9447-F0D7-891F1020C18D|2725|542|48|92|4|3
C8D025B0-2987-0E6C-E80B-EA4D3F48559A|2726|97|614|586|3|4
8069A5A5-A124-5E9C-A61D-96206E12F86B|2727|450|514|94|3|14
C259E8A8-DD8A-D29B-A928-94BFCB221D1A|2728|104|551|261|5|15
8B80264C-2541-236A-C62C-2DC8CF811D61|2729|575|260|72|5|10
FDDAC7CF-FD56-17A8-8624-03C5018EF8D6|2730|117|231|92|4|20
7F15DF51-89FB-A7AA-C4E5-209D636B36F6|2731|336|557|57|4|6
6D78630B-269E-0968-D31A-DF76BEE55FEB|2732|702|460|258|5|3
261A00AB-DDC6-A1CC-4A61-EBCFF529BDE2|2733|539|449|435|5|12
1DD3BBFE-E836-D5C2-2880-1B227343B965|2734|538|65|405|1|13
605DA2D9-BD5B-FA89-A2CC-22623373476F|2735|140|645|249|1|6
8AF34766-71E6-16E6-D4C9-4722B2932B0B|2736|234|138|695|2|13
7D585D76-5EB9-5DA5-6DEB-681E39F7377F|2737|496|623|611|3|20
2BDBD4FD-0A5F-F056-E0B3-6EA94E874494|2738|425|310|687|1|2
0C28B9F1-8B35-3E94-D5EA-D93A4CF3530F|2739|692|98|222|5|16
86BD73B1-DC24-F5B3-4BAD-07C166793AF6|2740|329|305|568|1|20
F7107AE2-2B8D-522D-D550-933E6F76B673|2741|296|238|660|4|4
70D8A636-5E12-EDBB-AA76-B4EAE15BE0B1|2742|558|402|152|3|15
6085DA55-32C2-DB52-2811-12220F80DC15|2743|225|150|399|5|18
903CC22C-C5DB-6A8B-D86B-D2FDF71A45B8|2744|475|692|341|2|18
15AAED2B-545B-EA27-D210-DE41F242E090|2745|19|275|527|5|12
A989DE8E-916E-3995-5C5D-6760E6FF32AA|2746|610|510|129|2|13
11F86319-E749-55D1-8405-73F31518A4E6|2747|351|217|120|4|10
2835DB97-8B3C-B21A-FF0F-4B5EA0D94E53|2748|322|433|455|1|2
922D3A41-E27B-BEE2-5C7D-C2FB048B2330|2749|348|460|316|1|1
3B2E2734-ADEE-7D5D-A77D-B3F0A50DE241|2750|578|300|655|1|13
1502D40E-0693-373B-2CD3-FC671A040918|2751|274|418|317|3|19
FDE53A35-AD8D-4717-49A1-17435FCB4D38|2752|119|56|79|1|8
AE850F29-69F2-9DC0-5446-2769E88900C8|2753|313|69|248|2|5
A30C69A5-90BA-AD46-6304-8ECD441D6621|2754|641|223|313|1|7
2DE899B0-F6BD-E450-E881-AF6EB62D0DF7|2755|330|427|251|3|13
81BE4896-D87B-F4C6-B2A6-D66580EEE2D9|2756|547|688|186|1|8
5BA1FD11-8B13-0131-1B10-EB6A7F0D9EC9|2757|519|213|395|4|8
FC10D646-E1A9-AB19-BE29-B71FA50120C2|2758|485|155|96|1|16
4EA86AA0-C915-E866-16D7-4DC5B255B204|2759|185|241|436|1|7
DCC2FE66-093C-FC69-42AE-AFC6A5AB36A9|2760|83|190|166|3|9
08D272E9-6630-D6EC-7E31-9BFFCB738738|2761|467|332|63|2|14
C977A1AF-8815-66BA-C8AF-20CF46ABABE0|2762|119|494|515|1|19
449DE35A-A8AD-F0E5-5B47-6AA8633AFF25|2763|494|665|382|1|13
784FC174-2B98-4F4A-009A-5A4C5B089A4E|2764|276|689|148|4|8
66C8BDEC-CD3F-B2BB-06DD-548A57A38171|2765|390|148|195|3|16
8BF7312B-3939-9784-9FFF-B1A2AFA4E093|2766|14|267|422|1|9
9D2C2363-F632-64AB-8F58-3D9AD80EED6B|2767|357|189|379|3|9
5A0F03AD-1238-FD12-EB34-C5A27FEA6C10|2768|436|435|122|5|3
4E02EC87-81CC-4791-1F33-180801F75845|2769|535|440|573|5|8
5627D02A-6AD3-4EDE-E05A-084E35A5E482|2770|31|247|648|4|16
06B8D4C3-F148-71BB-73AD-A0A7458D1044|2771|299|187|705|3|9
E500BE4B-1FA3-0725-0205-096BDB9B3277|2772|397|72|646|5|14
E8A2F978-E4E5-73AD-025C-8B1EF7F7A2B3|2773|663|704|517|4|12
04896957-CE2F-82A8-E1B8-15A913250B2D|2774|83|615|483|5|18
05B32549-0A32-3CA4-D9B6-6B7C96494EA6|2775|622|656|316|4|15
92908406-08E3-7950-EBDE-F24DD5BF90B8|2776|270|729|102|5|19
6F411529-0864-6A11-8655-E7A721B85AF6|2777|21|428|215|5|3
A1BC261B-299A-FBA4-B411-0EFAAD2E975D|2778|176|713|713|2|20
FCC955F4-3665-28FB-D6A2-28C1B82DA2E8|2779|707|409|723|2|4
C71D32F2-A654-2B5B-8F39-157087768C1F|2780|288|623|79|4|10
CC2301E4-A0C3-2574-2FE2-2F18395B84E0|2781|578|705|654|2|18
1750FE53-AFA0-9D4B-CB4D-0E50F209DB4E|2782|388|723|166|1|4
A90A9677-D54F-4DA3-FE2A-BB9BAD9F57A7|2783|727|710|706|3|4
F791861A-4AA8-E269-C9BB-8E808D6B3DAF|2784|699|478|551|4|10
0714C46B-88A1-8E55-3D28-B4F25574D9DB|2785|85|465|156|1|5
10FE243F-003D-3014-B011-E6DF9DACF2D3|2786|298|35|524|1|12
AC251AB4-B950-EAB3-4962-84EB3A2464FA|2787|475|642|647|1|8
D8D5A1C8-8553-5FC5-28FA-DFF28A8C10EB|2788|431|369|379|1|2
783FA5E7-0110-AD6F-0724-B489C5C220A6|2789|604|563|75|3|8
2355B84D-D85B-0AE3-92B1-6250D3E526DA|2790|54|4|548|2|4
9B30E52D-282F-6EC9-2177-726F0B5FDB77|2791|526|414|361|5|10
94541269-800D-506A-8C29-B8DE9484EE86|2792|297|530|605|3|16
17EA3C0B-825B-47B1-F188-A1DF35053892|2793|164|315|89|1|20
C4DDEF83-644B-245D-B036-D7A255952C55|2794|277|190|48|2|1
7314C45C-5036-295A-F925-F492DB508D89|2795|394|242|142|2|12
25FBDACC-8C51-9AAF-DD6D-94F13AF031D7|2796|337|62|586|2|16
09C10C0C-E72B-1151-A812-FA18E27D8344|2797|580|554|238|1|4
AF6B2A47-F73E-3394-FF3A-0926F56A20AD|2798|364|154|261|4|3
25096576-11A8-01A5-A035-3D1883DE13D3|2799|638|520|667|1|19
07E1464F-BD3F-0E95-BFC1-37A6264E39A5|2800|545|443|16|5|12
DAB26308-3FEE-7EC5-9394-487275327DF7|2801|134|349|308|1|1
FAAFC799-3106-9D72-EEA0-E2055DC50C69|2802|18|229|158|5|10
8BD2C556-991C-512A-5290-FBB06DC1E9DB|2803|421|310|368|3|7
AE45FB95-05C5-E6B0-6A0A-9296880124AA|2804|432|31|620|1|6
7EA9ABCC-AB77-A824-C464-DF098BDAB22D|2805|378|333|681|3|16
5B4E4268-4359-7093-9120-0863F7A3C9FD|2806|284|7|427|2|16
39EEF82B-CA82-A1D7-7C71-A98E06D9BFEA|2807|450|246|352|1|14
9E809281-10D7-A8BB-E05D-BC5E7C03BB50|2808|665|110|584|4|20
04B67B68-7977-FC5E-15E4-0FAF4B75972E|2809|313|327|179|5|13
00A378F0-8A85-047D-D629-8A789D4002D2|2810|382|529|247|3|10
7A575570-8363-0057-7A09-66C22F103F62|2811|707|597|172|3|17
00392C20-B45F-5A3F-AC2C-D5DB94F2087C|2812|65|195|256|3|12
78D74502-68AF-E70E-9447-858FEC4C7ED0|2813|312|728|452|2|4
26B4E9E2-2D42-957F-EFFA-6A134A1EDCF7|2814|555|664|243|4|1
ADC34EE3-850D-F924-3376-AC4B3FCD47EC|2815|729|697|167|4|17
127A9184-C87C-37C1-67E7-42024655C853|2816|110|125|507|1|20
EAD6758A-A2D6-A367-B880-28668422AB19|2817|251|354|463|2|2
5EF8417C-B2E5-90FE-8E85-BFE394950A3C|2818|719|625|627|1|1
E3370969-DA5E-9598-4F26-0471FEFD6A67|2819|271|163|728|5|11
45E7B6A5-E359-C14F-F14D-5E381FCCB142|2820|201|347|498|5|1
04B94A24-8865-73CA-7337-3DFDC353A510|2821|194|728|351|1|5
B9841F8E-3A35-6282-8789-2953D5BAC5FE|2822|570|130|235|5|19
17B24ECB-9EEA-A6C1-31A1-AAA019B1F55E|2823|395|415|456|3|12
5804584D-678B-F38B-1A11-067A4F00F562|2824|69|174|40|4|13
0A519BE4-FCE5-9F40-7A95-F5D1452BD114|2825|324|324|427|1|5
CA56F59E-201F-DB3E-3EDB-CB0627CB2093|2826|143|155|29|1|15
B70CAF0F-8B63-E35D-19FB-495BA1715814|2827|302|13|676|2|5
58DB1D20-B157-E8CC-FA7B-2E555F37D490|2828|467|278|64|4|12
B71A5DEB-D392-7DF9-B572-595EEE6E19A3|2829|317|488|352|3|8
9E35D083-4C9E-CA1D-0296-D4ED55F91E9E|2830|153|475|601|3|6
9C68D54C-BC36-785A-69B3-2F25CD06BD68|2831|566|464|262|5|9
E695A3EF-8E9B-889C-9600-3366F5D950A3|2832|437|391|672|4|20
23734432-BAC1-9574-3B7D-691549608987|2833|119|174|217|2|3
A99F028A-DE72-7CCD-EE2D-EA8CF81572FD|2834|589|484|724|5|1
8EE6B90D-9C54-76A4-7457-2FF7F5E7FF99|2835|99|16|97|1|1
671ABC5D-888B-9521-E9F2-15CD52ED46D4|2836|684|239|126|2|16
2FF7F0B8-60C4-B651-75A8-97311A805A92|2837|13|269|80|2|1
AA5306C6-2FE4-2736-F308-EDB6766A0D89|2838|642|326|329|4|6
ABF9F87A-5BAA-5AB0-95CA-30F59DC46BEC|2839|137|48|472|2|20
5CD96731-F636-F65B-6E5C-1D49C8002EE0|2840|567|262|492|2|2
AD0F5D0C-CAEB-795F-74AC-676DFCE955EF|2841|390|496|346|1|16
6EE351A5-0ABB-2DD1-2144-C85B586E25EC|2842|663|57|297|1|11
9D4D1810-CBED-CBAD-04C1-94AE9655ADF0|2843|133|309|475|2|10
ADC8AED0-8212-F03C-14BF-02F86B8BE904|2844|26|54|273|5|6
4A40F6A2-CE67-A470-78D1-FCFB641E46C9|2845|327|147|319|3|6
586AFC80-09AC-31E2-4ABF-A7B6594C916A|2846|529|161|707|4|16
3F27F4D1-D354-AD1E-F589-8640C10975BC|2847|334|141|350|1|11
9488C87B-6745-47C3-F653-D3B3BD1BBA55|2848|625|383|522|4|19
4B5F2EAE-C5A4-A4FA-01E7-A6C55253D239|2849|614|363|623|2|16
7759ED10-8973-4EB7-9A99-79B8F5952353|2850|431|145|453|4|3
76425FE7-BB06-AEDA-7CD6-ED3C662C9C55|2851|421|12|64|4|1
EFD1040A-2514-3DA5-59FF-A3684044CCA9|2852|58|34|235|4|17
E2D8D4BD-B2B4-2C68-360B-81EBA7502C78|2853|136|562|471|2|4
FCF0F007-FEA2-5F7D-71DC-52C52334C436|2854|245|657|354|3|9
B5C24E59-5E1E-CAB5-F675-86973002BD91|2855|365|303|86|2|16
14EDD1FB-95AC-7876-B232-8ECE3C6CD3F9|2856|210|24|170|5|12
4AD227CD-EA46-9F71-47AF-906AF15623E3|2857|106|258|237|2|18
1D120747-E974-F1AC-6EF3-EE3202DC162B|2858|591|309|489|2|2
B10B0DD5-4E7E-6E21-6DA7-8CE99E92E7B8|2859|559|27|425|3|4
2939068F-8D54-3131-3CA5-45DC43B89368|2860|435|43|69|5|5
E5BF4688-2579-F3D7-6D77-BF21DD40BD51|2861|713|269|142|2|9
1230685C-3D56-F01D-6353-F8C5C00241D6|2862|1|345|723|3|10
35282767-DB11-555A-1811-08EF5E7292C3|2863|132|5|9|3|18
3964C2DE-9503-37EC-D0B9-9C119788768C|2864|122|111|471|3|19
1270E0A6-71E6-F3EC-12F6-E573A526E72A|2865|119|441|297|4|7
0A501036-90C8-C182-A689-B6F0FDC8949B|2866|252|475|566|3|3
