PRODUCT_CATEGORY_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_UNIT_PRICE,PRODUCT_UNIT_COST,PRODUCT_CATEGORY_NAME
8,694,Cutting Edge Corned Beef                                    ,92789090275,92789090275,2.95,2.655,Meat                          
8,695,Cutting Edge Sliced Turkey                                  ,83175892233,83175892233,3.52,3.168,Meat                          
8,696,Cutting Edge Sliced Ham                                     ,75176396965,75176396965,0.72,0.648,Meat                          
16,697,Cutting Edge Potato Salad                                   ,34800965189,34800965189,1.33,1.197,Side Dishes                   
8,698,Cutting Edge Sliced Chicken                                 ,73617818951,73617818951,2.33,2.097,Meat                          
66,699,Jumbo Small Brown Eggs                                      ,92480153441,92480153441,1.42,1.278,Eggs                          
66,700,Jumbo Large Brown Eggs                                      ,10534773468,10534773468,2.68,2.412,Eggs                          
66,701,Jumbo Small Eggs                                            ,88634874224,88634874224,0.75,0.675,Eggs                          
66,702,Jumbo Large Eggs                                            ,65927260518,65927260518,3.84,3.456,Eggs                          
66,703,Jumbo Egg Substitute                                        ,23265127539,23265127539,2.97,2.673,Eggs                          
34,704,Imagine Low Fat Waffles                                     ,90773978829,90773978829,1.63,1.467,Breakfast Foods               
110,705,Imagine Orange Popsicles                                    ,83447481989,83447481989,0.88,0.792,Frozen Desserts               
100,706,Imagine Frozen Chicken Breast                               ,89215400815,89215400815,3.46,3.114,Meat                          
29,707,Imagine Frozen Pancakes                                     ,51126670241,51126670241,1.87,1.683,Breakfast Foods               
63,708,Imagine Low Fat French Fries                                ,26132355332,26132355332,3.68,3.312,Vegetables                    
64,709,Imagine Frozen Sausage Pizza                                ,47281391024,47281391024,0.57,0.513,Pizza                         
34,710,Imagine Blueberry Waffles                                   ,81524842381,81524842381,1.19,1.071,Breakfast Foods               
63,711,Imagine Fajita French Fries                                 ,71911644339,71911644339,2.89,2.601,Vegetables                    
34,712,Imagine Waffles                                             ,75392861962,75392861962,3.87,3.483,Breakfast Foods               
64,713,Imagine Frozen Pepperoni Pizza                              ,23800389170,23800389170,3.46,3.114,Pizza                         
64,714,Imagine Frozen Cheese Pizza                                 ,62617242932,62617242932,2.7,2.43,Pizza                         
64,715,Imagine Frozen Mushroom Pizza                               ,81479577422,81479577422,1.55,1.395,Pizza                         
34,716,Imagine Apple Cinnamon Waffles                              ,89534197449,89534197449,1.81,1.629,Breakfast Foods               
60,717,Imagine Frozen Carrots                                      ,77634298205,77634298205,3.92,3.528,Vegetables                    
10,718,Imagine Turkey TV Dinner                                    ,54926684498,54926684498,2.32,2.088,Frozen Entrees                
10,719,Imagine Chicken TV Dinner                                   ,12264551520,12264551520,2.45,2.205,Frozen Entrees                
10,720,Imagine Beef TV Dinner                                      ,48794704079,48794704079,0.86,0.774,Frozen Entrees                
28,721,Imagine Pancake Mix                                         ,41468207240,41468207240,2.26,2.034,Breakfast Foods               
110,722,Imagine Grape Popsicles                                     ,10648906826,10648906826,2.83,2.547,Frozen Desserts               
63,723,Imagine Home Style French Fries                             ,62560176253,62560176253,0.51,0.459,Vegetables                    
110,724,Imagine Lime Popsicles                                      ,37565861344,37565861344,2.94,2.646,Frozen Desserts               
9,725,Imagine Ice Cream                                           ,58714897036,58714897036,1.49,1.341,Frozen Desserts               
9,726,Imagine Ice Cream Sandwich                                  ,92958348393,92958348393,3.21,2.889,Frozen Desserts               
60,727,Imagine Frozen Cauliflower                                  ,83345150351,83345150351,1.91,1.719,Vegetables                    
60,728,Imagine Frozen Broccoli                                     ,86826367974,86826367974,1.89,1.701,Vegetables                    
60,729,Imagine Frozen Corn                                         ,22548806071,22548806071,1.72,1.548,Vegetables                    
60,730,Imagine Frozen Peas                                         ,85267789959,85267789959,1.72,1.548,Vegetables                    
9,731,Imagine Popsicles                                           ,92913083434,92913083434,3.81,3.429,Frozen Desserts               
100,732,Imagine Frozen Chicken Thighs                               ,10967703461,10967703461,0.91,0.819,Meat                          
100,733,Imagine Frozen Chicken Wings                                ,89067804217,89067804217,1.95,1.755,Meat                          
110,734,Imagine Lemon Popsicles                                     ,66360190510,66360190510,0.63,0.567,Frozen Desserts               
78,735,Consolidated Silky Smooth Hair Conditioner                  ,89795927405,89795927405,1.47,1.323,Bathroom Products             
39,736,Consolidated Tartar Control Toothpaste                      ,60228210091,60228210091,2.13,1.917,Hygiene                       
39,737,Consolidated Whitening Toothpast                            ,52901713252,52901713252,1.28,1.152,Hygiene                       
39,738,Consolidated Toothpaste                                     ,58669632077,58669632077,1.85,1.665,Hygiene                       
